# {"env_id": "CarlaUrbanIntersection8425-v0", "t_start": 1582627001.0800524} 
r,l,t
701.026079,699,10.251302
216.783913,217,13.023476
0.377644,1,13.438676
281.674871,281,16.438442
0.292226,1,16.881217
503.026078,501,22.213289
