0.000000000000000000e+00,-1.023414745000000039e+02,-1.023414745000000039e+02,-1.053661239999999992e+02,-9.931682499999999436e+01
1.000000000000000000e+00,-9.785235025000000064e+01,-9.764648399999998674e+01,-1.053661239999999992e+02,-9.075030900000000145e+01
2.000000000000000000e+00,-1.007038661666666712e+02,-1.012643444999999929e+02,-1.096019320000000050e+02,-9.075030900000000145e+01
3.000000000000000000e+00,-8.686878187499999626e+01,-9.803785299999999836e+01,-1.096019320000000050e+02,6.031823000000000157e+00
4.000000000000000000e+00,-8.980790410000000179e+01,-9.848776349999999979e+01,-1.096019320000000050e+02,6.031823000000000157e+00
5.000000000000000000e+00,-3.159114680000000774e+01,-4.536352899999999977e+01,-1.096019320000000050e+02,7.307767099999999516e+01
6.000000000000000000e+00,4.121774040000000383e+01,5.872206200000000109e+01,-9.765870200000000523e+01,7.761433499999999697e+01
7.000000000000000000e+00,7.448506249999999795e+01,7.622335100000000807e+01,5.773051600000000150e+01,8.498015399999999886e+01
8.000000000000000000e+00,7.720744239999999081e+01,7.695309950000000754e+01,6.362756000000000256e+01,8.498015399999999886e+01
9.000000000000000000e+00,8.103530920000000037e+01,8.161726450000000455e+01,7.763612299999999777e+01,8.314948499999999854e+01
1.000000000000000000e+01,8.179414930000000084e+01,8.228593250000000126e+01,7.782120700000000113e+01,8.522510300000000427e+01
1.100000000000000000e+01,8.072265869999999666e+01,8.080752599999999575e+01,7.228821499999999389e+01,8.717856399999999439e+01
1.200000000000000000e+01,7.952243029999999635e+01,7.923143699999999967e+01,7.620007499999999823e+01,8.317032299999999623e+01
1.300000000000000000e+01,8.293726879999999824e+01,8.256013649999999870e+01,7.729914300000000082e+01,8.876054800000000000e+01
1.400000000000000000e+01,7.951941569999999615e+01,8.033961700000000405e+01,7.251251999999999498e+01,8.876054800000000000e+01
1.500000000000000000e+01,7.919773680000000127e+01,7.958048949999999877e+01,7.251251999999999498e+01,8.378063500000000374e+01
1.600000000000000000e+01,8.220965019999999868e+01,8.297664800000001151e+01,7.511814999999999998e+01,8.930306699999999864e+01
1.700000000000000000e+01,8.398595000000000255e+01,8.517174900000000548e+01,7.868202100000000598e+01,8.906348699999999496e+01
1.800000000000000000e+01,7.977587420000000407e+01,7.997161850000000527e+01,7.191663699999999437e+01,8.595748899999999537e+01
1.900000000000000000e+01,8.374633610000000772e+01,8.522711599999999521e+01,7.574523100000000397e+01,8.992385299999999404e+01
2.000000000000000000e+01,8.248393819999999721e+01,8.365545000000000186e+01,7.504298599999999908e+01,8.627368500000000040e+01
2.100000000000000000e+01,8.535391810000000135e+01,8.575611499999999410e+01,8.010488900000000001e+01,8.948283700000000351e+01
2.200000000000000000e+01,8.453016759999999863e+01,8.532741849999999317e+01,7.878237400000000434e+01,8.769813399999999604e+01
2.300000000000000000e+01,8.480002460000000042e+01,8.470212050000000659e+01,7.873303900000000510e+01,8.822313300000000424e+01
2.400000000000000000e+01,8.412851680000001409e+01,8.477993899999999883e+01,7.833079100000000494e+01,8.825059799999999655e+01
2.500000000000000000e+01,8.517023979999999028e+01,8.552214250000000106e+01,7.952198900000000492e+01,8.826150199999999302e+01
