Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,,,,
3.07E+04,-9.60E+02,1450.931729,,-2.83E+03,-2.83E+03,-1.86E+01,-1.86E+01,-6.70E+01,-6.70E+01,-6.11E+03,-6.11E+03,-9.08E+02,-9.08E+02,,-1.39E+03,-1.39E+03,-1.95E+01,-1.95E+01,-2.29E+02,-2.29E+02,-2.63E+03,-2.63E+03,-5.37E+02,-5.37E+02,,,,,,,
32768,-1.43E+03,2329.844454,,-4.07E+03,-4.07E+03,-1.66E+01,-1.66E+01,-4.41E+01,-4.41E+01,-6.35E+03,-6.35E+03,-7.35E+02,-7.35E+02,,-2.46E+03,-2.46E+03,-1.83E+01,-1.83E+01,-1.55E+02,-1.55E+02,-4.12E+03,-4.12E+03,-6.17E+02,-6.17E+02,,,,,,,
3.48E+04,-1.69E+03,2823.047955,,-4.42E+03,-4.42E+03,-2.12E+01,-2.12E+01,-4.49E+01,-4.49E+01,-6.21E+03,-6.21E+03,-7.43E+02,-7.43E+02,,-3.24E+03,-3.24E+03,-1.95E+01,-1.95E+01,-1.11E+02,-1.11E+02,-4.95E+03,-4.95E+03,-6.67E+02,-6.67E+02,,,,,,,
36864,-1.81E+03,3026.619624,,-5.23E+03,-5.23E+03,-2.47E+01,-2.47E+01,-8.64E+01,-8.64E+01,-5.83E+03,-5.83E+03,-4.89E+02,-4.89E+02,,-4.04E+03,-4.04E+03,-2.16E+01,-2.16E+01,-1.01E+02,-1.01E+02,-5.30E+03,-5.30E+03,-5.96E+02,-5.96E+02,,,,,,,
3.89E+04,-2.02E+03,3405.041366,,-5.04E+03,-5.04E+03,-1.60E+01,-1.60E+01,-5.64E+01,-5.64E+01,-6.92E+03,-6.92E+03,-2.59E+03,-2.59E+03,,-4.44E+03,-4.44E+03,-1.93E+01,-1.93E+01,-8.32E+01,-8.32E+01,-5.95E+03,-5.95E+03,-1.39E+03,-1.39E+03,,,,,,,
40960,-1.95E+03,3195.542367,,-5.45E+03,-5.45E+03,-1.23E+01,-1.23E+01,-3.53E+02,-3.53E+02,-5.17E+03,-5.17E+03,-1.39E+03,-1.39E+03,,-4.85E+03,-4.85E+03,-1.65E+01,-1.65E+01,-1.91E+02,-1.91E+02,-5.64E+03,-5.64E+03,-1.39E+03,-1.39E+03,,,,,,,
4.30E+04,-2.16E+03,3220.36262,,-5.52E+03,-5.52E+03,-1.18E+01,-1.18E+01,-1.20E+03,-1.20E+03,-6.20E+03,-6.20E+03,-3.01E+02,-3.01E+02,,-5.12E+03,-5.12E+03,-1.46E+01,-1.46E+01,-5.95E+02,-5.95E+02,-5.86E+03,-5.86E+03,-9.55E+02,-9.55E+02,,,,,,,
45056,-2.79E+03,2667.84394,,-5.11E+03,-5.11E+03,-6.21E+00,-6.21E+00,-6.66E+03,-6.66E+03,-4.54E+03,-4.54E+03,-4.76E+02,-4.76E+02,,-5.11E+03,-5.11E+03,-1.13E+01,-1.13E+01,-3.02E+03,-3.02E+03,-5.33E+03,-5.33E+03,-7.63E+02,-7.63E+02,,,,,,,
4.71E+04,-3.08E+03,2674.375951,,-5.10E+03,-5.10E+03,-1.46E+01,-1.46E+01,-6.33E+03,-6.33E+03,-4.24E+03,-4.24E+03,-6.90E+03,-6.90E+03,,-5.11E+03,-5.11E+03,-1.26E+01,-1.26E+01,-4.34E+03,-4.34E+03,-4.90E+03,-4.90E+03,-3.22E+03,-3.22E+03,,,,,,,
49152,-3.04E+03,2656.938095,,-5.10E+03,-5.10E+03,-4.17E+01,-4.17E+01,-6.08E+03,-6.08E+03,-2.80E+03,-2.80E+03,-6.99E+03,-6.99E+03,,-5.10E+03,-5.10E+03,-2.43E+01,-2.43E+01,-5.04E+03,-5.04E+03,-4.06E+03,-4.06E+03,-4.73E+03,-4.73E+03,,,,,,,
5.12E+04,-3.08E+03,2618.186437,,-4.95E+03,-4.95E+03,-1.30E+02,-1.30E+02,-4.46E+03,-4.46E+03,-4.83E+03,-4.83E+03,-6.08E+03,-6.08E+03,,-5.04E+03,-5.04E+03,-6.68E+01,-6.68E+01,-4.80E+03,-4.80E+03,-4.37E+03,-4.37E+03,-5.27E+03,-5.27E+03,,,,,,,
53248,-4.05E+03,3262.339161,,-5.33E+03,-5.33E+03,-8.42E+02,-8.42E+02,-9.30E+03,-9.30E+03,-6.40E+03,-6.40E+03,-2.80E+04,-2.80E+04,,-5.16E+03,-5.16E+03,-3.77E+02,-3.77E+02,-6.60E+03,-6.60E+03,-5.18E+03,-5.18E+03,-1.43E+04,-1.43E+04,,,,,,,
5.53E+04,-4.72E+03,3805.81069,,-2.99E+03,-2.99E+03,-3.30E+02,-3.30E+02,-8.57E+03,-8.57E+03,-8.23E+03,-8.23E+03,-2.77E+04,-2.77E+04,,-4.29E+03,-4.29E+03,-3.58E+02,-3.58E+02,-7.39E+03,-7.39E+03,-6.40E+03,-6.40E+03,-1.97E+04,-1.97E+04,,,,,,,
57344,-5.14E+03,3873.235028,,-3.27E+03,-3.27E+03,-1.20E+03,-1.20E+03,-8.40E+03,-8.40E+03,-7.72E+03,-7.72E+03,-2.72E+04,-2.72E+04,,-3.88E+03,-3.88E+03,-6.93E+02,-6.93E+02,-7.79E+03,-7.79E+03,-6.93E+03,-6.93E+03,-2.27E+04,-2.27E+04,,,,,,,
5.94E+04,-5.61E+03,3824.809644,,-5.05E+03,-5.05E+03,-1.98E+03,-1.98E+03,-8.53E+03,-8.53E+03,-8.48E+03,-8.48E+03,-2.68E+04,-2.68E+04,,-4.35E+03,-4.35E+03,-1.21E+03,-1.21E+03,-8.09E+03,-8.09E+03,-7.55E+03,-7.55E+03,-2.43E+04,-2.43E+04,,,,,,,
61440,-5.75E+03,3690.304179,,-7.15E+03,-7.15E+03,-1.91E+03,-1.91E+03,-7.11E+03,-7.11E+03,-8.81E+03,-8.81E+03,-2.63E+04,-2.63E+04,,-5.47E+03,-5.47E+03,-1.49E+03,-1.49E+03,-7.69E+03,-7.69E+03,-8.05E+03,-8.05E+03,-2.51E+04,-2.51E+04,,,,,,,
6.35E+04,-5.76E+03,3629.13408,,-7.30E+03,-7.30E+03,-1.90E+03,-1.90E+03,-6.14E+03,-6.14E+03,-9.28E+03,-9.28E+03,-2.60E+04,-2.60E+04,,-6.20E+03,-6.20E+03,-1.65E+03,-1.65E+03,-7.07E+03,-7.07E+03,-8.54E+03,-8.54E+03,-2.55E+04,-2.55E+04,,,,,,,
65536,-5.53E+03,3415.282993,,-5.76E+03,-5.76E+03,-1.91E+03,-1.91E+03,-5.42E+03,-5.42E+03,-8.22E+03,-8.22E+03,-2.57E+04,-2.57E+04,,-6.03E+03,-6.03E+03,-1.76E+03,-1.76E+03,-6.41E+03,-6.41E+03,-8.41E+03,-8.41E+03,-2.56E+04,-2.56E+04,,,,,,,
6.76E+04,-5.21E+03,2939.068935,,-5.46E+03,-5.46E+03,-2.50E+03,-2.50E+03,-4.65E+03,-4.65E+03,-7.05E+03,-7.05E+03,-2.51E+04,-2.51E+04,,-5.80E+03,-5.80E+03,-2.05E+03,-2.05E+03,-5.70E+03,-5.70E+03,-7.87E+03,-7.87E+03,-2.54E+04,-2.54E+04,,,,,,,
69632,-5.46E+03,1413.032808,,-6.27E+03,-6.27E+03,-7.36E+03,-7.36E+03,-4.49E+03,-4.49E+03,-5.63E+03,-5.63E+03,-2.46E+04,-2.46E+04,,-5.99E+03,-5.99E+03,-4.18E+03,-4.18E+03,-5.22E+03,-5.22E+03,-6.97E+03,-6.97E+03,-2.51E+04,-2.51E+04,,,,,,,
7.17E+04,-5.80E+03,1133.896236,,-4.48E+03,-4.48E+03,-7.34E+03,-7.34E+03,-4.39E+03,-4.39E+03,-7.22E+03,-7.22E+03,-2.40E+04,-2.40E+04,,-5.39E+03,-5.39E+03,-5.44E+03,-5.44E+03,-4.89E+03,-4.89E+03,-7.07E+03,-7.07E+03,-2.47E+04,-2.47E+04,,,,,,,
73728,-5.94E+03,1352.248844,,-6.17E+03,-6.17E+03,-7.05E+03,-7.05E+03,-3.96E+03,-3.96E+03,-7.42E+03,-7.42E+03,-2.35E+04,-2.35E+04,,-5.70E+03,-5.70E+03,-6.09E+03,-6.09E+03,-4.52E+03,-4.52E+03,-7.21E+03,-7.21E+03,-2.42E+04,-2.42E+04,,,,,,,
7.58E+04,-6.10E+03,1623.349022,,-4.77E+03,-4.77E+03,-6.83E+03,-6.83E+03,-4.11E+03,-4.11E+03,-8.09E+03,-8.09E+03,-2.28E+04,-2.28E+04,,-5.33E+03,-5.33E+03,-6.38E+03,-6.38E+03,-4.35E+03,-4.35E+03,-7.56E+03,-7.56E+03,-2.37E+04,-2.37E+04,,,,,,,
77824,-5.56E+03,1718.926425,,-5.92E+03,-5.92E+03,-3.37E+03,-3.37E+03,-3.64E+03,-3.64E+03,-7.26E+03,-7.26E+03,-2.27E+04,-2.27E+04,,-5.56E+03,-5.56E+03,-5.18E+03,-5.18E+03,-4.07E+03,-4.07E+03,-7.44E+03,-7.44E+03,-2.33E+04,-2.33E+04,,,,,,,
7.99E+04,-5.33E+03,2053.113809,,-7.22E+03,-7.22E+03,-3.89E+03,-3.89E+03,-3.13E+03,-3.13E+03,-7.92E+03,-7.92E+03,-2.22E+04,-2.22E+04,,-6.22E+03,-6.22E+03,-4.66E+03,-4.66E+03,-3.69E+03,-3.69E+03,-7.63E+03,-7.63E+03,-2.28E+04,-2.28E+04,,,,,,,
81920,-5.30E+03,2320.6882,,-5.03E+03,-5.03E+03,-3.75E+03,-3.75E+03,-3.58E+03,-3.58E+03,-8.44E+03,-8.44E+03,-2.19E+04,-2.19E+04,,-5.75E+03,-5.75E+03,-4.30E+03,-4.30E+03,-3.65E+03,-3.65E+03,-7.95E+03,-7.95E+03,-2.25E+04,-2.25E+04,,,,,,,
8.40E+04,-5.17E+03,2581.596044,,-6.61E+03,-6.61E+03,-3.28E+03,-3.28E+03,-3.20E+03,-3.20E+03,-8.41E+03,-8.41E+03,-2.14E+04,-2.14E+04,,-6.09E+03,-6.09E+03,-3.89E+03,-3.89E+03,-3.47E+03,-3.47E+03,-8.14E+03,-8.14E+03,-2.20E+04,-2.20E+04,,,,,,,
86016,-5.27E+03,2610.048262,,-6.38E+03,-6.38E+03,-5.31E+03,-5.31E+03,-2.73E+03,-2.73E+03,-8.28E+03,-8.28E+03,-2.10E+04,-2.10E+04,,-6.21E+03,-6.21E+03,-4.46E+03,-4.46E+03,-3.17E+03,-3.17E+03,-8.20E+03,-8.20E+03,-2.16E+04,-2.16E+04,,,,,,,
8.81E+04,-5.30E+03,2582.837611,,-6.41E+03,-6.41E+03,-5.25E+03,-5.25E+03,-2.81E+03,-2.81E+03,-7.98E+03,-7.98E+03,-2.06E+04,-2.06E+04,,-6.29E+03,-6.29E+03,-4.77E+03,-4.77E+03,-3.03E+03,-3.03E+03,-8.11E+03,-8.11E+03,-2.12E+04,-2.12E+04,,,,,,,
90112,-5.14E+03,2489.641133,,-4.89E+03,-4.89E+03,-4.34E+03,-4.34E+03,-2.88E+03,-2.88E+03,-7.48E+03,-7.48E+03,-2.01E+04,-2.01E+04,,-5.73E+03,-5.73E+03,-4.60E+03,-4.60E+03,-2.97E+03,-2.97E+03,-7.86E+03,-7.86E+03,-2.08E+04,-2.08E+04,,,,,,,
9.22E+04,-4.90E+03,2587.36259,,-5.61E+03,-5.61E+03,-3.46E+03,-3.46E+03,-2.50E+03,-2.50E+03,-7.68E+03,-7.68E+03,-1.98E+04,-1.98E+04,,-5.68E+03,-5.68E+03,-4.14E+03,-4.14E+03,-2.78E+03,-2.78E+03,-7.79E+03,-7.79E+03,-2.04E+04,-2.04E+04,,,,,,,
94208,-4.69E+03,2745.470979,,-5.47E+03,-5.47E+03,-3.13E+03,-3.13E+03,-2.19E+03,-2.19E+03,-7.78E+03,-7.78E+03,-1.94E+04,-1.94E+04,,-5.60E+03,-5.60E+03,-3.74E+03,-3.74E+03,-2.55E+03,-2.55E+03,-7.78E+03,-7.78E+03,-2.00E+04,-2.00E+04,,,,,,,
9.63E+04,-4.47E+03,2730.97882,,-5.29E+03,-5.29E+03,-3.33E+03,-3.33E+03,-1.90E+03,-1.90E+03,-7.15E+03,-7.15E+03,-1.89E+04,-1.89E+04,,-5.47E+03,-5.47E+03,-3.58E+03,-3.58E+03,-2.29E+03,-2.29E+03,-7.53E+03,-7.53E+03,-1.95E+04,-1.95E+04,,,,,,,
98304,-4.22E+03,2638.142363,,-4.67E+03,-4.67E+03,-2.68E+03,-2.68E+03,-2.12E+03,-2.12E+03,-6.72E+03,-6.72E+03,-1.83E+04,-1.83E+04,,-5.15E+03,-5.15E+03,-3.22E+03,-3.22E+03,-2.22E+03,-2.22E+03,-7.21E+03,-7.21E+03,-1.90E+04,-1.90E+04,,,,,,,
1.00E+05,-4.00E+03,2526.505599,,-5.00E+03,-5.00E+03,-2.45E+03,-2.45E+03,-2.18E+03,-2.18E+03,-6.42E+03,-6.42E+03,-1.79E+04,-1.79E+04,,-5.09E+03,-5.09E+03,-2.91E+03,-2.91E+03,-2.21E+03,-2.21E+03,-6.89E+03,-6.89E+03,-1.86E+04,-1.86E+04,,,,,,,
102400,-3.75E+03,2427.136849,,-5.49E+03,-5.49E+03,-2.18E+03,-2.18E+03,-1.92E+03,-1.92E+03,-6.00E+03,-6.00E+03,-1.72E+04,-1.72E+04,,-5.25E+03,-5.25E+03,-2.62E+03,-2.62E+03,-2.09E+03,-2.09E+03,-6.53E+03,-6.53E+03,-1.80E+04,-1.80E+04,,,,,,,
1.04E+05,-3.64E+03,2276.056499,,-4.91E+03,-4.91E+03,-2.37E+03,-2.37E+03,-2.23E+03,-2.23E+03,-5.85E+03,-5.85E+03,-1.69E+04,-1.69E+04,,-5.11E+03,-5.11E+03,-2.52E+03,-2.52E+03,-2.15E+03,-2.15E+03,-6.26E+03,-6.26E+03,-1.76E+04,-1.76E+04,,,,,,,
106496,-3.62E+03,1951.130867,,-4.54E+03,-4.54E+03,-2.57E+03,-2.57E+03,-2.92E+03,-2.92E+03,-5.30E+03,-5.30E+03,-1.65E+04,-1.65E+04,,-4.88E+03,-4.88E+03,-2.54E+03,-2.54E+03,-2.46E+03,-2.46E+03,-5.88E+03,-5.88E+03,-1.72E+04,-1.72E+04,,,,,,,
1.09E+05,-3.38E+03,1879.475438,,-4.53E+03,-4.53E+03,-2.20E+03,-2.20E+03,-1.78E+03,-1.78E+03,-5.05E+03,-5.05E+03,-1.61E+04,-1.61E+04,,-4.74E+03,-4.74E+03,-2.40E+03,-2.40E+03,-2.18E+03,-2.18E+03,-5.54E+03,-5.54E+03,-1.67E+04,-1.67E+04,,,,,,,
110592,-3.22E+03,1917.175566,,-4.72E+03,-4.72E+03,-1.85E+03,-1.85E+03,-1.84E+03,-1.84E+03,-5.27E+03,-5.27E+03,-1.58E+04,-1.58E+04,,-4.73E+03,-4.73E+03,-2.18E+03,-2.18E+03,-2.05E+03,-2.05E+03,-5.43E+03,-5.43E+03,-1.64E+04,-1.64E+04,,,,,,,
1.13E+05,-3.06E+03,1993.177616,,-4.33E+03,-4.33E+03,-1.63E+03,-1.63E+03,-1.60E+03,-1.60E+03,-5.26E+03,-5.26E+03,-1.55E+04,-1.55E+04,,-4.57E+03,-4.57E+03,-1.96E+03,-1.96E+03,-1.87E+03,-1.87E+03,-5.36E+03,-5.36E+03,-1.60E+04,-1.60E+04,,,,,,,
114688,-2.90E+03,1951.311819,,-4.30E+03,-4.30E+03,-1.39E+03,-1.39E+03,-1.76E+03,-1.76E+03,-4.85E+03,-4.85E+03,-1.50E+04,-1.50E+04,,-4.47E+03,-4.47E+03,-1.73E+03,-1.73E+03,-1.82E+03,-1.82E+03,-5.16E+03,-5.16E+03,-1.56E+04,-1.56E+04,,,,,,,
1.17E+05,-2.66E+03,1894.282713,,-4.04E+03,-4.04E+03,-1.41E+03,-1.41E+03,-1.12E+03,-1.12E+03,-4.39E+03,-4.39E+03,-1.47E+04,-1.47E+04,,-4.30E+03,-4.30E+03,-1.60E+03,-1.60E+03,-1.54E+03,-1.54E+03,-4.85E+03,-4.85E+03,-1.53E+04,-1.53E+04,,,,,,,
118784,-2.41E+03,1737.148306,,-3.58E+03,-3.58E+03,-1.22E+03,-1.22E+03,-1.10E+03,-1.10E+03,-3.76E+03,-3.76E+03,-1.44E+04,-1.44E+04,,-4.01E+03,-4.01E+03,-1.45E+03,-1.45E+03,-1.36E+03,-1.36E+03,-4.41E+03,-4.41E+03,-1.49E+04,-1.49E+04,,,,,,,
1.21E+05,-2.25E+03,1644.318567,,-3.69E+03,-3.69E+03,-1.23E+03,-1.23E+03,-1.06E+03,-1.06E+03,-3.75E+03,-3.75E+03,-1.40E+04,-1.40E+04,,-3.88E+03,-3.88E+03,-1.36E+03,-1.36E+03,-1.24E+03,-1.24E+03,-4.15E+03,-4.15E+03,-1.45E+04,-1.45E+04,,,,,,,
122880,-2.06E+03,1544.31646,,-3.15E+03,-3.15E+03,-1.12E+03,-1.12E+03,-8.50E+02,-8.50E+02,-3.39E+03,-3.39E+03,-1.36E+04,-1.36E+04,,-3.59E+03,-3.59E+03,-1.27E+03,-1.27E+03,-1.08E+03,-1.08E+03,-3.85E+03,-3.85E+03,-1.42E+04,-1.42E+04,,,,,,,
1.25E+05,-1.91E+03,1394.762269,,-1.87E+03,-1.87E+03,-1.13E+03,-1.13E+03,-8.75E+02,-8.75E+02,-3.02E+03,-3.02E+03,-1.33E+04,-1.33E+04,,-2.90E+03,-2.90E+03,-1.21E+03,-1.21E+03,-1.00E+03,-1.00E+03,-3.51E+03,-3.51E+03,-1.38E+04,-1.38E+04,,,,,,,
126976,-1.80E+03,1264.870377,,-3.13E+03,-3.13E+03,-9.93E+02,-9.93E+02,-1.05E+03,-1.05E+03,-2.88E+03,-2.88E+03,-1.30E+04,-1.30E+04,,-2.99E+03,-2.99E+03,-1.12E+03,-1.12E+03,-1.02E+03,-1.02E+03,-3.26E+03,-3.26E+03,-1.35E+04,-1.35E+04,,,,,,,
1.29E+05,-1.75E+03,1125.448945,,-3.21E+03,-3.21E+03,-1.38E+03,-1.38E+03,-9.05E+02,-9.05E+02,-2.70E+03,-2.70E+03,-1.26E+04,-1.26E+04,,-3.08E+03,-3.08E+03,-1.23E+03,-1.23E+03,-9.74E+02,-9.74E+02,-3.04E+03,-3.04E+03,-1.32E+04,-1.32E+04,,,,,,,
131072,-1.82E+03,942.8561568,,-2.41E+03,-2.41E+03,-2.92E+03,-2.92E+03,-6.21E+02,-6.21E+02,-2.23E+03,-2.23E+03,-1.25E+04,-1.25E+04,,-2.81E+03,-2.81E+03,-1.90E+03,-1.90E+03,-8.32E+02,-8.32E+02,-2.71E+03,-2.71E+03,-1.29E+04,-1.29E+04,,,,,,,
1.33E+05,-1.81E+03,943.7494752,,-1.61E+03,-1.61E+03,-2.80E+03,-2.80E+03,-5.56E+02,-5.56E+02,-2.03E+03,-2.03E+03,-1.21E+04,-1.21E+04,,-2.33E+03,-2.33E+03,-2.26E+03,-2.26E+03,-7.22E+02,-7.22E+02,-2.44E+03,-2.44E+03,-1.26E+04,-1.26E+04,,,,,,,
135168,-1.77E+03,964.3941542,,-1.37E+03,-1.37E+03,-2.59E+03,-2.59E+03,-5.72E+02,-5.72E+02,-2.01E+03,-2.01E+03,-1.17E+04,-1.17E+04,,-1.95E+03,-1.95E+03,-2.39E+03,-2.39E+03,-6.62E+02,-6.62E+02,-2.27E+03,-2.27E+03,-1.22E+04,-1.22E+04,,,,,,,
1.37E+05,-1.65E+03,898.5286477,,-1.79E+03,-1.79E+03,-2.03E+03,-2.03E+03,-5.38E+02,-5.38E+02,-1.79E+03,-1.79E+03,-1.14E+04,-1.14E+04,,-1.88E+03,-1.88E+03,-2.25E+03,-2.25E+03,-6.12E+02,-6.12E+02,-2.08E+03,-2.08E+03,-1.19E+04,-1.19E+04,,,,,,,
