# {"env_id": "Hopper-v2", "t_start": 1582886337.905866} 
r,l,t
21.922908,27,22.13459
7.768723,12,22.251977
4.252426,15,22.40358
9.278757,12,22.522597
7.845492,11,167.699664
9.014777,12,167.818932
19.044628,30,168.1131
8.104209,12,168.237292
14.656703,20,168.448306
8.567003,12,168.57122
9.191179,13,168.703752
11.151917,19,168.894382
8.098843,11,169.004715
10.561845,14,169.144675
10.480278,13,169.271321
9.620063,14,169.416295
13.856371,20,169.611816
8.114673,11,169.721174
5.515507,9,169.809918
8.14824,17,169.973939
9.610226,13,170.099853
13.786948,17,170.266912
28.27609,24,170.496263
14.334635,18,170.675482
5.85616,13,170.802668
24.754534,23,171.037888
14.062904,19,171.226404
12.558623,15,171.37679
7.527645,12,171.49575
10.957058,13,171.627863
9.98695,18,171.812443
9.93776,19,172.001837
9.441259,12,172.122181
5.150804,8,172.196933
15.991486,19,172.386356
15.619765,25,172.661288
9.353472,11,172.778389
11.11774,14,172.919151
20.068008,19,173.126086
23.020311,29,173.421506
7.531353,11,173.528726
16.039902,27,173.800116
8.276778,11,173.912053
6.459633,12,174.030791
10.167038,24,174.285712
9.936201,14,174.425094
17.094014,21,174.633039
35.257618,39,175.01678
38.686746,33,175.338605
14.831315,18,175.516286
7.178457,13,175.64843
6.040644,8,175.730909
8.722039,21,175.941649
7.683451,11,176.051285
5.665609,8,176.128984
15.372414,15,176.28012
5.193551,10,176.382213
11.845696,24,176.619713
11.618544,13,176.749629
9.301436,13,176.877639
13.180929,15,177.023926
10.977457,14,177.163289
9.5463,22,177.380539
8.637047,20,177.577366
11.620649,19,177.762305
10.924021,13,177.891178
10.616975,13,178.016493
7.361827,12,178.135237
32.882976,27,178.395947
8.137785,20,178.590811
13.678561,16,178.745947
20.172379,25,178.989886
14.711977,20,179.18532
14.822906,17,179.35162
12.73466,16,179.506503
11.811331,15,179.653944
11.056925,20,179.84956
15.040294,15,179.993448
11.417717,15,180.138732
11.122348,15,180.283789
15.047859,17,180.451593
13.140679,15,180.599003
16.412724,16,180.754921
9.613093,13,180.879468
7.353011,9,180.966352
6.313794,9,181.053957
9.55674,11,181.159207
8.472732,11,181.267461
52.261274,37,181.630931
9.090151,12,181.754555
11.009871,20,181.955028
11.344449,36,182.315083
31.921213,31,182.623893
8.413789,13,182.753097
12.630121,16,182.911536
5.661337,10,183.012792
11.679807,13,183.143617
7.59151,9,183.233603
5.390348,8,183.314446
13.273275,15,183.465287
7.479287,9,183.556819
8.20807,10,183.659785
6.157306,8,183.741209
9.781863,12,183.862439
12.896454,17,184.033368
10.862719,21,184.245557
17.983737,29,184.536314
13.890283,25,184.788321
7.179794,13,184.919195
33.170913,33,185.250802
7.892348,18,185.432997
15.036054,17,185.601866
11.523799,15,185.751408
15.737811,18,185.93699
24.024084,21,186.146559
9.209704,14,186.28994
7.163375,12,186.410569
9.372624,14,186.549055
15.317818,15,186.710423
10.033194,11,186.822808
6.612492,13,186.95314
13.266628,13,187.083187
6.532795,11,187.195737
8.953171,11,187.306828
10.702026,14,187.446218
7.119505,10,187.545063
8.427235,16,187.70891
10.274419,18,187.890415
19.070635,21,330.050997
8.92385,11,330.162362
19.720885,21,330.370671
96.630754,59,330.957834
10.671313,17,331.133402
5.759458,8,331.212451
10.843421,14,331.355575
13.496063,15,331.509178
23.342021,24,331.749786
4.794152,8,331.830728
27.527082,29,332.131436
12.129518,13,332.265773
10.918787,21,332.48036
14.049562,15,332.633003
20.35049,19,332.825748
6.969822,10,332.927845
11.696448,21,333.149052
21.834898,20,333.357174
14.308721,19,333.547234
17.973042,25,333.801728
30.042917,26,334.065884
29.026712,25,334.325359
16.366228,18,334.511104
17.090349,23,334.745658
47.173832,34,335.092591
25.668918,26,335.361257
7.754659,10,335.463043
3.858243,27,335.739017
12.916162,21,335.953161
16.549632,22,336.178019
19.31383,23,336.409751
8.992792,14,336.551957
20.638201,20,336.754111
125.433545,71,337.475636
14.506785,17,337.65095
84.376621,50,338.146909
11.085945,21,338.362166
14.670038,24,338.605279
19.587886,22,338.826329
5.722879,8,338.906164
8.111185,12,339.024701
14.83457,22,339.243059
19.777181,21,339.457829
23.44818,22,339.679757
39.845261,34,340.022196
12.257792,17,340.199491
10.365754,27,340.479537
10.878969,16,340.643324
19.814426,19,340.838113
15.454122,27,341.114239
13.060658,18,341.315611
25.860148,23,341.550616
19.710883,21,341.769077
15.709283,18,341.95468
14.113974,21,342.16585
24.635805,25,342.43369
10.001785,12,342.556742
20.233288,18,342.741892
26.471437,29,343.045805
8.890256,25,343.303225
16.123867,16,343.469969
55.056071,38,343.864009
7.695642,11,343.976272
16.555224,22,344.199744
20.073058,21,344.419607
12.860256,15,344.572582
9.271105,17,344.746905
30.138762,25,345.001619
41.76273,47,345.475079
10.814524,13,345.606235
31.375625,44,346.050863
10.036624,21,346.262792
6.552237,12,346.382598
12.615072,16,346.540056
25.901027,24,346.777186
85.72555,52,347.297191
82.50608,75,348.032443
69.570193,45,348.475309
19.56505,24,348.713818
17.293964,20,348.908737
10.161253,18,349.08716
3.416673,11,349.194661
6.990088,15,349.350639
22.303385,23,349.582297
8.615148,17,349.750677
11.420181,13,349.88116
19.897377,25,350.133533
12.40505,14,350.271237
19.628143,16,350.432846
20.94308,34,350.773977
6.611483,12,494.619742
28.846708,25,494.873486
84.572749,53,495.395543
7.455447,10,495.49234
32.680608,26,495.748614
9.737963,15,495.901831
17.401596,24,496.136935
12.795979,15,496.291424
10.273017,12,496.412959
32.582606,30,496.713692
18.940485,19,496.908347
55.767883,40,497.309228
57.560499,42,497.728863
12.345025,15,497.884807
91.840452,54,498.423816
64.032926,48,498.913485
10.425145,12,499.033474
23.185718,22,499.254503
77.437426,57,499.838485
11.613086,15,499.991847
148.340741,76,500.758566
44.489877,33,501.097141
37.592481,28,501.390175
142.589168,78,502.185785
21.678374,18,502.379137
16.064415,17,502.550964
16.603857,18,502.740562
11.370102,13,502.87854
8.246425,13,503.009654
22.292938,29,503.305006
10.834602,19,503.500638
13.498874,17,503.674887
46.087352,33,504.018207
148.684082,75,504.794109
12.722841,18,504.980162
29.707655,32,505.313778
15.536713,21,505.529744
82.277335,57,506.118585
31.537749,30,506.431018
124.142834,68,507.116975
12.322367,14,507.261691
50.552544,34,507.608306
82.723131,53,508.139439
32.859053,32,508.461255
13.655954,21,508.670021
29.15113,30,508.97982
38.823885,30,509.281333
24.298699,25,509.536118
12.028676,19,509.723437
13.757119,14,509.871141
139.707658,83,510.694406
106.445501,60,511.296597
169.624608,83,512.1141
15.860092,18,512.297003
116.797295,67,512.960528
203.539394,107,514.015909
8.273769,10,514.116296
107.886923,81,514.932914
39.831333,36,663.740173
235.398324,121,664.998692
23.20215,19,665.201466
30.012596,25,665.464919
78.825041,45,665.933677
107.359667,70,666.662945
45.640094,38,667.063607
135.086483,92,668.005354
78.248455,48,668.499544
215.821613,108,669.630569
140.572011,73,670.365525
91.780324,54,670.916176
148.16801,80,671.733446
18.685218,16,671.890174
217.422081,100,672.892555
37.537517,31,673.201873
116.260009,65,673.84225
47.825154,29,674.133343
148.725103,81,674.93856
142.13746,70,675.636857
92.925298,55,676.179951
192.18084,89,677.076111
222.111415,109,678.230787
65.186189,39,678.629192
118.841326,63,679.254513
51.712122,32,679.570186
200.330281,95,680.555573
90.823432,50,681.074105
60.750946,43,681.509773
105.284078,58,682.099687
204.245878,91,682.99963
126.809397,67,683.665483
200.04191,98,829.243331
212.721637,91,830.149834
155.274172,75,830.905575
216.500095,100,831.911107
240.531569,113,833.046554
100.073344,58,833.627444
210.797381,93,834.565511
221.230401,102,835.592789
151.630353,88,836.471842
199.491867,92,837.384266
75.181283,44,837.812757
213.315307,98,838.784661
19.197405,23,839.011013
230.119416,106,840.055758
235.025689,111,841.150541
167.633415,81,841.946778
168.2629,80,842.741107
151.304566,73,843.46877
207.544643,92,844.379216
201.08303,98,845.348463
210.841395,93,846.263991
90.818934,67,846.928798
60.132834,40,847.326024
265.012605,155,848.856004
220.002489,97,991.388737
201.436953,90,992.299277
231.011241,108,993.398613
213.390205,94,994.352054
61.209443,37,994.728234
203.67467,90,995.645284
218.2534,96,996.61968
215.507967,94,997.566002
210.781641,100,998.582364
147.348276,77,999.361486
118.83753,61,999.975032
50.87553,31,1000.288931
141.731099,78,1001.06661
217.317073,94,1001.989905
228.507176,105,1003.031605
208.927588,95,1003.968153
224.618925,98,1004.932929
216.08066,94,1005.867682
69.167004,41,1006.272817
206.905545,90,1007.16527
127.313371,66,1007.81805
234.043031,110,1008.900504
224.72594,99,1009.88074
137.158711,68,1010.554862
215.007246,94,1011.507169
211.145621,93,1154.103113
224.3053,97,1155.063214
225.104917,101,1156.061608
211.854719,98,1157.033689
142.028988,71,1157.749425
123.423719,65,1158.401387
122.050466,64,1159.038384
217.717077,95,1159.979413
203.613563,92,1160.895878
79.655034,46,1161.354353
219.333429,97,1162.316427
188.077848,101,1163.313226
215.29448,94,1164.250769
222.662591,96,1165.199826
142.683552,70,1165.890199
224.339326,96,1166.85059
210.422085,93,1167.779496
165.129009,79,1168.596762
61.961968,37,1168.967729
193.712987,86,1169.824109
224.347006,96,1170.775261
208.517732,95,1171.718632
118.119251,62,1172.339461
215.706075,95,1173.295135
210.56595,93,1316.535306
121.814973,63,1317.161326
217.863288,95,1318.104405
214.343271,93,1319.033772
213.884785,95,1319.978934
218.182426,98,1320.955209
65.306292,39,1321.339305
233.026434,104,1322.38007
219.28862,96,1323.343912
206.265923,93,1324.276308
209.273807,94,1325.217895
215.888631,94,1326.163298
219.236346,97,1327.142533
172.609538,80,1327.9383
217.867026,95,1328.883322
208.970605,91,1329.774179
202.274597,90,1330.659298
94.099028,54,1331.188194
160.47759,77,1331.945585
205.846339,94,1332.867449
206.958138,93,1333.790339
221.10996,96,1334.738104
226.869552,100,1335.724451
216.17672,95,1477.914529
216.275516,94,1478.837767
220.577154,96,1479.791822
215.925713,94,1480.712862
229.098566,99,1481.685664
57.434789,34,1482.029354
207.566322,91,1482.926188
217.550136,95,1483.865793
217.935286,94,1484.791093
202.796963,90,1485.67361
83.082463,48,1486.145351
196.462449,89,1487.026635
145.262593,71,1487.73332
215.454909,94,1488.666131
202.350991,93,1489.582527
206.879689,91,1490.48252
67.65312,40,1490.881381
217.380354,94,1491.81188
93.077425,52,1492.325493
150.191038,74,1493.057243
220.478459,99,1494.043317
79.211859,46,1494.502674
203.772993,90,1495.396532
105.593106,57,1495.959236
200.741284,97,1496.924075
222.253498,99,1638.737332
207.363856,92,1639.681321
201.119309,89,1640.605401
225.893267,99,1641.639611
181.671658,83,1642.500321
229.026085,98,1643.501691
231.145472,99,1644.500447
205.631426,92,1645.418254
211.723278,93,1646.359907
214.508547,98,1647.358948
217.578211,96,1648.341139
82.356237,48,1648.824375
90.588208,51,1649.343706
201.225179,90,1650.259867
212.085417,96,1651.236465
211.786278,94,1652.179894
168.973286,79,1652.968739
216.128956,96,1653.929068
76.660916,45,1654.380161
220.287758,97,1655.349342
215.59015,94,1656.286491
71.36401,42,1656.705743
202.748824,90,1657.601882
213.761983,94,1658.543032
114.311551,60,1659.135291
217.340207,95,1731.797191
219.34481,97,1732.762101
214.156677,95,1733.700478
208.949836,95,1734.64398
212.091609,93,1735.56725
210.410237,92,1736.475919
223.625101,97,1737.425347
209.311884,94,1738.340095
191.699075,88,1739.200169
220.671269,96,1740.146679
199.639071,90,1741.035069
224.293951,98,1742.006885
212.546357,94,1742.92943
215.19706,95,1743.865788
226.932301,101,1744.869076
221.679913,96,1745.815133
217.110141,94,1746.746443
223.941689,99,1747.723922
216.640606,95,1748.666016
222.792269,99,1749.645257
211.993035,94,1750.572697
232.096322,102,1824.277474
200.848856,89,1825.162043
229.812706,103,1826.189093
208.316,93,1827.13482
215.480009,94,1828.069923
218.484204,95,1829.001156
207.950087,92,1829.906702
228.793256,99,1830.873323
202.147397,89,1831.743271
226.28068,98,1832.704182
214.224106,94,1833.622062
222.405373,96,1834.562871
215.518518,95,1835.539986
212.053641,95,1836.505055
220.068297,97,1837.467451
216.961219,95,1838.418274
225.404226,99,1839.410084
210.389256,93,1840.336839
216.661555,94,1841.271991
223.737127,98,1842.252565
219.620527,95,1843.206813
215.329932,94,1844.151302
237.392936,110,1917.789655
228.468545,99,1918.745084
225.307846,97,1919.693027
209.036536,92,1920.589792
201.405903,89,1921.459518
220.315655,97,1922.408883
213.674766,94,1923.326729
213.64124,94,1924.234474
224.619629,98,1925.198579
235.914008,102,1926.180748
218.552976,95,1927.108734
226.010165,100,1928.095416
219.722312,94,1929.018542
213.81268,93,1929.935834
218.949044,97,1930.893082
228.21713,97,1931.860195
222.254212,96,1932.812613
213.9981,95,1933.748739
232.631457,102,1934.748355
220.998894,96,1935.680601
227.50032,99,1936.647861
219.372291,95,2008.737716
220.766233,95,2009.711254
228.584954,100,2010.751552
222.438937,97,2011.754672
224.502647,99,2012.774899
225.841651,98,2013.774581
222.10674,97,2014.748629
222.191617,97,2015.718241
228.829578,99,2016.719465
218.212053,94,2017.66769
228.250017,98,2018.664984
225.674633,98,2019.660334
203.468414,91,2020.579611
224.058792,97,2021.556965
243.218173,103,2022.602498
232.268649,100,2023.605706
211.790054,93,2024.548572
223.597942,97,2025.55584
196.659899,88,2026.45393
223.487389,98,2027.463267
232.414464,103,2028.518778
229.991514,99,2101.236703
219.554207,95,2102.175606
221.656373,96,2103.135167
232.867166,100,2104.133059
225.030087,96,2105.087712
223.331952,97,2106.069996
225.941608,98,2107.056442
229.526081,100,2108.068984
231.897307,100,2109.093382
229.151429,99,2110.114933
229.111559,100,2111.13975
220.140167,97,2112.13993
219.836392,96,2113.118145
224.476123,97,2114.107331
220.164536,95,2115.067426
223.013305,97,2116.031714
217.522986,95,2116.979058
223.843324,97,2117.94936
224.55901,97,2118.9119
227.928374,98,2119.890841
218.660791,97,2120.855063
235.576876,102,2194.343706
224.881317,98,2195.306723
222.069212,98,2196.262836
232.108818,102,2197.257848
232.720293,106,2198.287781
236.447222,104,2199.304965
222.267435,96,2200.240797
239.711584,102,2201.237076
230.040528,99,2202.197984
226.343565,98,2203.154349
226.966864,98,2204.107447
243.195519,103,2205.115312
236.96818,103,2206.124664
235.212435,101,2207.112952
217.647976,95,2208.045465
221.343872,97,2209.006012
225.436779,97,2209.963591
224.310713,98,2210.935288
225.837744,98,2211.911087
224.589006,97,2212.874861
227.632352,97,2213.838678
239.053504,101,2287.193176
225.031427,97,2288.131202
224.611906,98,2289.086499
229.400589,100,2290.064289
225.392007,98,2291.025455
233.048437,101,2292.012454
228.524053,99,2292.983756
233.532074,101,2293.964264
229.712287,99,2294.929815
230.468443,99,2295.899785
229.701296,100,2296.883147
223.504562,97,2297.834762
242.155966,102,2298.840115
233.375333,101,2299.825176
229.864346,99,2300.800912
235.432148,102,2301.803184
258.986966,107,2302.857387
248.337136,105,2303.896541
231.556976,101,2304.891012
225.560286,97,2305.846767
226.867652,97,2379.104167
251.141581,106,2380.13188
231.425234,102,2381.122874
230.683551,99,2382.080706
234.963883,101,2383.057735
234.177289,101,2384.036667
232.362765,101,2385.016325
228.343089,99,2385.9926
256.500868,107,2387.059016
253.044816,107,2388.13332
257.826693,107,2389.195504
235.115422,100,2390.188508
240.283295,104,2391.228669
234.415437,101,2392.245919
235.19751,101,2393.268066
242.174213,102,2394.30726
260.266291,106,2395.373091
233.686592,99,2396.372408
262.992729,109,2397.452041
224.130962,96,2398.382956
264.187369,110,2470.031236
236.878624,101,2471.030263
226.907223,99,2472.008974
249.452463,104,2473.033203
241.329192,103,2474.065253
229.797291,100,2475.079243
245.224627,103,2476.115247
245.263108,104,2477.163217
212.841019,94,2478.219865
228.16377,100,2479.25706
251.277186,107,2480.363767
230.858102,98,2481.397951
232.075528,100,2482.454452
232.067998,99,2483.495914
242.304036,105,2484.59231
228.573294,99,2485.609333
231.508877,99,2486.588775
246.625954,106,2487.622707
238.56042,101,2488.609923
233.530531,100,2489.585646
265.500886,111,2562.03752
269.664368,112,2563.150306
253.068917,105,2564.197425
244.995932,103,2565.218443
264.993296,108,2566.297504
236.880903,100,2567.286515
263.999204,108,2568.349428
243.58144,104,2569.392537
249.920053,105,2570.439843
237.855215,101,2571.449619
259.107862,108,2572.52625
238.900537,102,2573.546489
273.082202,110,2574.650067
230.808987,99,2575.642081
262.269262,107,2576.708848
260.17305,109,2577.809889
238.967349,101,2578.827633
276.78448,113,2579.96028
227.869115,98,2580.95498
235.645762,100,2581.964277
251.740188,105,2655.498726
285.353155,139,2656.88628
302.358354,137,2658.254596
238.061307,100,2659.252665
227.087219,98,2660.236746
317.603907,121,2661.442463
234.721385,100,2662.4428
289.474233,121,2663.660777
285.719357,114,2664.799409
288.205472,116,2665.961371
276.029458,112,2667.080081
255.244122,108,2668.15825
281.445593,116,2669.319033
247.412326,105,2670.374259
318.851972,123,2671.601081
239.794034,102,2672.620196
263.281409,109,2673.70663
274.708289,112,2674.826157
263.412552,109,2749.442539
266.924409,108,2750.490443
245.633008,106,2751.525921
312.871325,123,2752.723829
249.685327,106,2753.765306
319.65044,125,2754.986762
246.883252,103,2755.986407
285.482461,116,2757.126416
295.070869,119,2758.291269
267.16504,109,2759.363656
263.796357,109,2760.439754
259.246666,110,2761.50835
289.310936,116,2762.650759
291.140343,115,2763.779467
285.617145,115,2764.903726
306.131932,119,2766.07598
282.632253,115,2767.215213
262.709828,108,2768.289855
314.229613,121,2842.533334
295.339141,119,2843.734467
300.262731,118,2844.918718
300.962296,122,2846.166039
291.411241,118,2847.37195
315.499488,123,2848.622644
291.520899,115,2849.794169
263.327123,109,2850.897462
305.677095,119,2852.091934
272.492325,110,2853.179599
308.434412,122,2854.396418
299.057426,119,2855.570887
353.351969,133,2856.897521
252.691657,106,2857.945318
304.457926,121,2859.124458
319.521883,129,2860.39758
288.872953,116,2861.535489
308.827177,123,2935.442645
345.39467,131,2936.748594
310.170669,121,2937.956367
300.894051,120,2939.159903
329.300853,126,2940.42679
252.878092,105,2941.496078
331.656473,128,2942.794693
246.447526,102,2943.83562
302.558783,118,2945.006226
269.279375,111,2946.101036
289.000749,116,2947.257086
306.393102,120,2948.451619
304.922989,118,2949.625584
314.424675,122,2950.841464
286.363601,116,2951.994202
268.584183,109,2953.057897
332.684052,132,2954.331918
336.247781,130,3027.452977
328.977918,122,3028.727742
309.96357,119,3029.942081
300.027354,119,3031.150237
319.12156,125,3032.419532
318.17682,123,3033.666554
341.322309,134,3035.031058
336.125262,136,3036.405296
261.412523,108,3037.48374
315.930285,122,3038.69022
343.211462,127,3039.948781
312.01234,123,3041.16727
323.41404,128,3042.438438
299.210854,147,3043.903172
319.174066,137,3045.265504
329.017269,126,3046.511005
305.711738,119,3047.681513
314.675874,124,3123.999055
349.785908,132,3125.319935
288.858694,137,3126.68879
327.669218,124,3127.932314
308.133915,119,3129.123687
291.439377,115,3130.28282
282.698723,111,3131.398676
297.809481,117,3132.577337
319.808873,122,3133.81501
360.40982,133,3135.174292
307.924055,120,3136.369834
326.209645,133,3137.677912
313.802662,121,3138.86467
290.050344,116,3140.015971
352.077133,140,3141.4253
343.35835,132,3142.761897
515.506768,199,3217.66165
333.847364,127,3218.912395
362.750813,151,3220.398313
351.557103,138,3221.749657
369.882309,144,3223.152613
363.268025,163,3224.762883
302.425487,116,3225.917309
343.261543,131,3227.232027
323.923539,123,3228.460204
366.808277,146,3229.910339
350.770246,133,3231.239155
305.894372,140,3232.636418
365.257575,132,3233.953304
382.840329,142,3235.402206
376.842337,140,3309.747654
365.708478,134,3311.087787
347.353517,128,3312.372029
370.789581,135,3313.724461
488.542513,202,3315.715412
379.487524,160,3317.31118
362.052793,135,3318.680297
363.802167,141,3320.111206
338.050751,130,3321.420108
367.909725,138,3322.797199
306.916889,118,3323.96911
340.417251,127,3325.236094
369.662337,136,3326.591369
364.316065,132,3327.911223
364.474713,132,3329.257282
384.03144,139,3402.970598
382.756588,153,3404.508656
397.037224,141,3405.922951
372.53175,137,3407.277032
372.531102,142,3408.674955
365.946079,132,3409.964912
402.421842,155,3411.48401
384.240796,139,3412.849285
379.177273,136,3414.174027
357.024296,134,3415.481992
396.665303,144,3416.893233
368.433848,150,3418.356211
379.197653,135,3419.68055
344.510157,127,3420.928175
357.05479,130,3422.191437
377.104952,138,3498.18611
374.757099,136,3499.576664
385.515508,138,3500.954875
367.408385,134,3502.303648
349.188864,127,3503.577399
349.28582,129,3504.862888
401.316691,141,3506.275025
396.352469,143,3507.698191
358.134097,132,3509.008011
346.160254,129,3510.286386
363.075772,133,3511.617447
379.124313,137,3512.999254
386.665245,140,3514.408407
327.524291,125,3515.657312
356.326775,129,3516.940365
407.898219,143,3593.294001
384.342058,140,3594.659575
389.893387,140,3596.035156
400.268814,144,3597.467842
383.979316,139,3598.857918
362.298412,132,3600.186304
379.846696,140,3601.60516
375.503089,135,3602.976113
392.870029,139,3604.388342
360.212964,131,3605.718779
395.274538,142,3607.189395
398.439916,143,3608.576953
389.218601,139,3609.963873
352.09467,133,3611.261962
382.22147,136,3612.607767
399.52878,143,3688.575918
400.509123,140,3689.970658
395.164932,142,3691.367526
386.396099,140,3692.742174
386.343041,139,3694.127406
387.257774,140,3695.506425
389.307581,139,3696.883732
389.741143,139,3698.277549
412.676025,144,3699.756496
372.327021,135,3701.097458
386.531831,140,3702.505399
387.129435,141,3703.93271
399.974968,143,3705.43365
407.578246,143,3706.91452
401.563731,144,3782.155618
392.858797,141,3783.614522
394.98416,139,3785.036098
390.760152,141,3786.46637
362.359484,131,3787.884962
413.248603,155,3789.452764
405.176676,144,3790.932608
393.266553,141,3792.397787
410.683427,146,3793.837599
403.545001,142,3795.249501
388.016094,139,3796.626843
386.352716,140,3798.020569
364.982666,133,3799.33451
405.688601,143,3800.745194
387.790544,139,3802.114856
376.827896,142,3878.011528
398.004974,142,3879.482191
420.612379,159,3881.178812
417.264192,146,3882.71542
399.70032,140,3884.190819
410.537612,145,3885.689318
374.591018,135,3887.093243
389.375226,140,3888.560067
362.19914,139,3890.054404
386.304818,143,3891.561473
376.433237,147,3893.114454
418.265771,153,3894.678854
380.077595,136,3896.041421
405.675526,143,3897.474462
409.240924,146,3974.99893
413.953571,145,3976.52963
388.187685,142,3977.960668
387.895456,150,3979.501287
409.535134,146,3980.982085
409.286441,144,3982.508633
417.226015,146,3984.068056
566.893508,196,3986.034883
404.792804,144,3987.503729
411.049261,144,3988.965882
403.989368,142,3990.429001
571.512322,195,3992.380845
419.915135,145,3993.867682
404.050966,145,3995.375954
381.257113,137,4072.327136
401.901935,141,4073.756508
405.098079,142,4075.177109
392.186871,142,4076.591678
376.2684,134,4077.925473
411.128122,154,4079.442864
423.80588,151,4080.918417
417.315807,145,4082.360883
424.836059,148,4083.850494
406.701438,145,4085.302778
412.688612,144,4086.798438
378.547431,137,4088.17917
409.461099,145,4089.633564
417.782515,146,4091.114225
408.804146,143,4166.992142
390.898079,138,4168.369694
418.549377,147,4169.848269
420.239401,146,4171.342316
407.209373,144,4172.799354
384.215656,138,4174.226243
401.054466,144,4175.687291
415.781444,144,4177.11115
368.159169,134,4178.418069
399.183337,140,4179.802011
409.873286,144,4181.232211
404.452127,142,4182.641234
415.037768,145,4184.112248
395.771334,140,4185.482382
413.962397,144,4259.960323
383.374731,138,4261.350143
406.167117,141,4262.793914
411.084568,144,4264.248206
419.050935,145,4265.719872
416.060317,147,4267.222661
407.877688,143,4268.831367
402.943146,143,4270.279261
405.176583,143,4271.715005
406.727462,142,4273.148185
417.718821,146,4274.634468
414.066936,146,4276.141126
402.475577,142,4277.607757
392.187905,141,4279.097147
420.786332,147,4354.56971
422.968542,148,4356.026819
405.969758,141,4357.411311
411.378574,144,4358.8614
405.398246,143,4360.337654
416.381898,145,4361.81298
418.822409,146,4363.299921
415.081002,145,4364.726446
420.478684,146,4366.162235
419.230114,148,4367.652639
390.165699,141,4369.054733
415.268428,145,4370.530664
398.93542,142,4371.976877
429.780583,148,4373.487855
409.851012,143,4374.947819
426.738243,149,4451.108096
410.104469,142,4452.542033
408.532908,144,4453.969917
424.21281,148,4455.536901
378.327108,135,4456.92976
422.850835,147,4458.43377
415.255865,146,4459.923076
419.569133,145,4461.408734
407.0825,143,4462.971068
407.278206,143,4464.544828
412.093003,144,4465.995073
420.479293,146,4467.433851
411.452852,143,4468.891591
411.694766,143,4470.365727
417.39123,145,4547.525303
398.999658,140,4548.924636
