# {"t_start": 1582932219.0549965, "env_id": "Hopper-v2"} 
r,l,t
6.537721,9,263.497444
5.365071,8,263.565613
5.075125,8,263.634717
7.235148,9,263.711077
7.589483,9,263.78616
11.356539,13,263.895239
7.05199,12,263.99739
6.042397,8,264.064832
11.973588,15,264.192433
7.904458,11,264.285842
11.821695,15,264.41613
5.135601,7,264.475763
9.871723,12,264.576556
12.381762,14,264.697321
12.919462,14,264.815181
7.823813,10,264.892053
8.002828,10,264.967754
5.075277,8,265.027428
10.167782,12,265.11839
5.603097,8,265.173774
9.909247,12,265.263375
6.302379,9,265.33375
7.318009,12,265.417529
10.945739,19,265.572995
16.73018,16,265.683898
4.266414,7,265.739831
15.115088,15,265.863722
8.162999,11,265.946467
6.596438,10,266.022081
6.733806,9,266.085436
11.044317,14,266.198086
10.15113,13,266.300917
5.66649,11,266.38335
8.596263,10,266.451036
7.482444,9,266.512046
6.115295,8,266.566947
8.204339,10,266.648642
9.226531,12,266.739691
5.969738,8,266.793329
11.52893,13,266.882079
7.833484,12,266.979661
5.208399,7,267.035044
10.441906,12,267.120394
9.99607,15,267.229993
7.514527,9,267.297339
14.986051,17,267.428064
7.261269,10,267.510712
13.384411,13,267.619707
7.904751,10,267.686686
13.350267,14,267.784271
7.058627,9,267.845327
5.997802,9,267.920182
5.410381,7,267.980912
5.203858,8,268.047936
6.281283,8,268.114686
9.592161,26,268.33734
6.981773,11,268.430881
7.94452,13,268.540723
8.231504,10,268.627133
8.490536,14,268.745083
9.461536,12,268.848268
9.263162,12,268.948416
10.608938,14,269.065855
8.214204,10,269.153046
4.842139,7,269.211933
12.220254,16,269.350498
8.057555,13,269.45994
13.950158,16,269.59323
7.60894,9,269.669992
8.874431,12,269.772659
10.37213,12,269.855707
11.791622,14,269.958827
8.080036,10,270.026283
6.52067,9,270.091319
7.131402,10,270.168026
7.469292,10,270.247488
12.198993,16,270.371868
8.407877,10,270.451693
7.481966,14,270.557
7.172099,9,270.624437
7.032118,9,270.696959
5.411307,7,270.74834
7.287494,12,270.835541
5.927543,9,270.899533
9.403744,11,270.98153
6.564223,8,271.046776
4.130713,7,271.101062
9.449181,12,271.197596
9.065774,19,271.337148
6.506253,8,271.393032
7.256097,9,271.460497
8.976575,11,271.534853
5.574319,8,271.595696
8.549401,11,271.675782
7.172665,10,271.746124
5.625021,8,271.80308
9.146958,11,271.889899
13.218944,14,271.999187
6.640376,9,272.072669
9.078679,11,272.15487
7.68155,12,272.245297
5.518979,8,272.308678
8.513708,10,272.383817
7.330139,12,272.479671
9.212425,10,383.302887
11.987779,12,383.404898
5.842141,8,383.472476
6.117237,8,383.534421
8.780108,11,383.627626
8.051214,11,383.711388
5.347799,8,383.769241
4.372133,8,383.82779
11.113222,12,383.927583
5.87953,8,383.989621
7.134672,9,384.052387
5.338367,9,384.126835
5.239107,8,384.191752
9.928397,11,384.282045
6.610998,11,384.370831
6.793742,10,384.442207
5.26045,8,384.500923
9.849978,14,384.61325
7.709493,10,384.69614
5.764462,8,384.760993
6.86102,11,384.846922
8.414016,10,384.924143
5.84162,9,384.998045
8.456716,11,385.089523
6.970972,9,385.163318
5.202608,8,385.234509
6.97492,10,385.316912
4.33017,8,385.383142
13.22158,15,385.50602
6.069468,8,385.570735
5.228238,9,385.638082
8.188501,10,385.718788
5.749682,9,385.778408
7.743678,12,385.87534
6.817939,9,385.943959
9.661725,11,386.029003
5.955827,8,386.085173
9.625311,12,386.176786
6.777955,10,386.258484
4.787479,8,386.312646
8.513775,10,386.382862
4.28693,8,386.440563
6.253783,8,386.495774
10.011809,11,386.580566
9.506324,13,386.679912
7.945476,10,386.760791
8.398306,10,386.835139
6.527049,10,386.906462
5.907948,10,386.983556
7.34645,10,387.061849
12.218711,13,387.167564
5.813287,8,387.236147
7.641377,10,387.317172
7.751776,10,387.395911
7.114708,9,387.469835
6.365205,8,387.536465
5.986254,9,387.60256
8.532841,10,387.684994
10.563622,13,387.793737
7.820204,12,387.891646
6.640065,9,387.963339
7.394317,10,388.036795
6.52025,8,388.090593
8.160607,10,388.172263
7.391112,11,388.265665
8.067268,10,388.34813
7.762911,9,388.419036
10.020815,12,388.508674
9.915429,12,388.609509
8.239614,11,388.701053
10.553214,12,388.791986
8.277831,14,388.903666
9.068146,10,388.988325
5.150296,9,389.053815
6.415691,9,389.126577
9.229175,11,389.212341
5.780521,8,389.272713
6.730232,9,389.343859
7.958269,10,389.422519
11.054378,13,389.532174
13.30295,31,389.787481
9.678381,14,389.885868
8.316807,10,389.963956
8.035085,10,390.048123
7.461129,9,390.1231
6.936766,9,390.196522
5.735025,8,390.262656
8.141627,10,390.343415
9.62757,11,390.435801
5.812686,8,390.501414
8.533834,11,390.588952
7.56664,9,390.663128
5.30395,9,390.737175
5.623145,8,390.803926
6.374102,11,390.893901
9.938246,11,390.985171
7.689272,11,391.071979
5.071701,7,391.123881
7.057998,9,391.193061
10.077657,13,391.292905
5.419521,9,391.353331
5.582844,8,391.406737
8.081215,10,391.47335
9.245469,11,391.547493
5.813253,8,391.60142
4.90395,7,391.647964
8.748483,11,391.73417
3.677809,7,391.791713
9.016193,11,391.878241
11.935554,14,391.987548
9.057716,10,392.070279
8.398673,10,392.152994
5.241181,8,392.21486
7.051141,9,392.286269
5.939922,8,392.348845
7.639847,10,392.430098
5.064234,7,392.485895
6.937922,9,392.553051
8.286576,11,392.635288
3.962933,7,392.692638
5.482573,8,392.757439
5.808039,8,392.821718
6.824067,9,392.89438
5.259987,7,392.945239
7.471709,11,393.02248
7.956934,10,393.106315
5.491265,8,393.165743
10.967439,16,393.286591
6.414719,10,393.362602
4.586256,7,393.411505
9.439897,10,393.496948
7.403292,9,393.563373
5.597461,11,393.645728
10.842254,12,393.737927
6.673937,10,393.810591
8.256214,10,393.892967
7.248141,11,393.971765
6.216724,8,394.025303
8.770934,11,394.108953
8.402009,10,394.188873
5.367366,8,394.24719
6.359099,10,394.326013
5.979888,9,394.389129
13.285902,15,394.493579
8.647584,11,394.571595
9.038845,12,394.655496
8.259974,10,394.725485
10.477006,13,394.815403
6.97575,9,394.884227
7.583982,10,394.967478
5.860251,9,395.030305
7.813158,10,395.110558
8.332523,11,395.193864
9.339196,11,395.275425
6.986575,9,395.346216
5.93843,9,395.421677
13.1691,13,395.525706
7.35943,9,395.599623
9.228866,13,395.699536
9.996486,12,395.797876
7.138425,9,395.86684
21.12978,23,396.047954
9.269955,11,396.130995
4.659803,7,396.188695
6.779444,10,396.275624
5.484224,8,396.343903
5.513438,10,396.4261
7.452296,10,396.510432
5.200463,8,396.569031
7.439953,9,396.642781
4.691642,10,396.715551
7.95795,11,396.803313
8.307832,10,396.886021
7.784155,9,396.959664
7.003158,9,397.025319
10.864343,13,397.129113
11.006445,13,397.222662
10.479563,12,397.313841
12.169002,18,397.463004
5.305801,9,397.529648
8.555594,10,397.613794
9.980608,12,397.714693
5.062315,8,397.78088
8.020861,10,397.85449
7.501783,10,397.936404
5.684742,8,398.003671
6.31533,9,398.078478
4.89971,8,398.146351
6.592278,9,398.219405
9.041497,13,398.322371
7.960432,10,398.401045
6.730217,9,398.476459
5.492304,8,398.536919
9.516537,12,398.625528
8.709689,12,398.724027
5.419858,10,398.80916
7.152265,9,398.884206
4.959815,8,398.948197
8.371449,10,399.028142
5.189275,8,399.091643
14.510134,19,399.239652
12.808054,14,511.026982
5.380325,8,511.095168
7.539301,10,511.181356
12.394006,13,511.290206
4.623171,9,511.366711
10.328286,12,511.469277
11.581696,13,511.580392
12.787817,14,511.698528
8.759763,11,511.791108
6.032202,9,511.86878
8.54635,11,511.96076
11.895595,13,512.071369
7.660328,10,512.157244
6.861166,10,512.242914
6.145204,9,512.318974
11.346175,13,512.429746
3.695811,7,512.488842
6.417526,10,512.572546
7.171097,10,512.656549
8.224064,11,512.751272
10.190579,11,512.843716
9.079335,12,512.944525
10.029356,12,513.046996
10.442376,12,513.148854
9.375765,13,513.259939
9.783926,11,513.352429
7.106424,10,513.43652
11.275661,13,513.548048
9.197139,13,513.658506
11.288698,13,513.768039
9.552996,12,513.869859
7.453289,10,513.955121
7.167614,10,514.039469
5.334012,8,514.106857
9.854275,14,514.227238
5.928978,9,514.304088
8.622354,11,514.397986
7.027119,9,514.473528
10.53192,12,514.574713
4.927446,8,514.642665
5.66477,9,514.718447
11.492426,13,514.828442
14.505307,14,514.947186
10.286338,12,515.048249
12.148531,13,515.159312
8.694542,11,515.253476
12.814774,14,515.37346
13.140767,15,515.501022
8.257003,11,515.594447
8.649504,12,515.695835
9.316584,12,515.797587
7.102819,10,515.881849
8.432093,11,515.976026
10.553726,13,516.086827
9.813024,12,516.189214
8.363394,11,516.281766
5.75612,9,516.359198
10.863877,12,516.461176
8.513899,11,516.554217
7.00486,11,516.647563
9.100143,15,516.773172
8.760762,12,516.873663
4.807952,9,516.950977
16.417894,16,517.087081
7.489091,11,517.180998
5.567258,10,517.265535
6.486776,10,517.350613
11.058646,14,517.467947
11.011788,12,517.56858
10.29186,12,517.670149
7.464945,10,517.755808
21.087362,22,517.943026
6.600945,9,518.018999
7.582916,10,518.102896
6.337359,9,518.179371
5.935724,9,518.255291
5.691723,9,518.332179
4.552358,9,518.408716
4.256641,7,518.468585
16.514236,17,518.611706
5.069207,8,518.680112
6.459737,9,518.755247
8.14407,10,518.838651
9.420407,11,518.931379
5.546774,9,519.007106
8.128331,11,519.099551
8.05516,13,519.20912
7.064143,9,519.284242
6.714412,10,519.368711
11.485169,13,519.478747
6.787879,10,519.563014
16.283553,17,519.706334
3.915865,7,519.766465
10.518605,13,519.875948
11.631323,14,519.99253
15.133911,15,520.117979
6.151695,9,520.193525
11.737944,13,520.302672
9.101464,13,520.413617
9.204445,12,520.515245
6.20094,9,520.592031
7.435611,10,520.675665
5.973003,8,520.742389
6.919868,10,520.826973
6.243644,9,520.902215
6.489406,10,520.98589
5.353516,9,521.059999
6.556763,10,521.126534
6.49687,10,521.193034
10.991149,14,521.283959
8.228696,10,521.348615
9.67409,12,521.428278
9.044461,12,521.506274
10.428717,13,521.592507
3.742412,7,521.638208
5.824899,10,521.701975
5.223419,9,521.760549
10.545284,13,521.863327
13.045082,13,521.965892
8.571406,12,522.061069
8.145593,11,522.139953
7.319561,11,522.223769
8.963441,12,522.318947
8.141019,11,522.407125
6.706321,9,522.47912
8.911288,10,522.556739
11.023943,12,522.656392
11.238449,13,522.758486
9.775393,12,522.856186
7.161304,10,522.936356
11.47586,13,523.038463
10.017089,13,523.144365
4.322623,8,523.20808
8.133025,11,523.296879
7.6386,12,523.395707
21.563543,24,523.576568
6.367671,9,523.649801
7.271125,10,523.71855
9.103534,12,523.799963
5.014275,8,523.853885
7.820194,11,523.927842
13.306995,16,524.035012
12.239551,13,524.125881
14.363343,15,524.236869
11.542816,13,524.340346
4.965741,8,524.40403
10.961536,13,524.497766
6.940643,10,524.56634
7.327331,10,524.633358
11.343471,13,524.719265
12.731459,15,524.821906
9.598035,12,524.902283
8.203602,12,524.980702
8.508874,11,525.051894
16.937344,17,525.164161
6.468588,11,525.235525
9.639168,12,525.315622
5.031572,9,525.374767
14.354732,14,525.465052
6.954296,10,525.529672
11.141316,13,525.61494
10.357431,14,525.706573
8.691732,11,525.778648
6.358405,10,525.843663
7.202136,10,525.907556
7.128455,11,525.991207
6.547158,9,526.064864
12.565106,14,526.161712
8.704283,12,526.243206
8.39609,11,526.313767
7.013337,10,526.379126
7.309309,10,526.450112
7.027464,10,526.532243
10.072761,12,526.626056
6.62045,10,526.696281
11.135517,12,526.791541
11.584044,13,526.891899
8.133883,10,526.964086
5.303143,8,527.020326
7.758931,10,527.088246
8.500914,11,527.174569
44.097929,62,638.792037
80.285822,46,639.173518
84.750247,62,639.687929
199.834218,165,641.061176
100.825161,57,641.533327
83.819855,48,641.931834
125.610216,75,642.555713
96.312957,56,643.020516
111.412834,71,643.607818
11.05692,17,643.749261
13.905412,23,643.940737
153.505018,103,644.792973
102.274694,61,645.299216
141.292463,86,646.013463
103.992417,57,646.48828
157.977472,100,647.296334
104.624986,62,647.796945
110.860618,66,648.291453
77.20737,47,648.660421
157.314674,118,649.584571
94.773,57,650.01784
7.7945,12,650.108618
108.127663,62,650.57919
83.062377,48,650.93266
105.106194,62,651.387516
90.708253,51,651.774573
70.202848,42,652.106868
28.767186,35,652.365167
21.082682,30,652.605646
156.404279,109,653.427406
111.575927,68,653.952037
82.570489,48,654.318673
72.585638,42,654.630069
101.922129,55,766.959593
33.573197,50,767.293145
98.827603,54,767.662123
104.627949,57,768.054253
116.90665,67,768.552275
113.219469,61,768.966551
104.693216,57,769.348366
16.549542,28,769.530745
110.964064,67,770.055017
71.085661,41,770.382743
103.474945,55,770.798364
120.726398,70,771.268472
32.598369,32,771.525265
106.099437,61,771.959449
141.228536,98,772.609237
27.378835,38,772.908985
103.44167,57,773.367892
110.207298,60,773.852417
111.553908,68,774.387505
133.079178,82,775.047022
27.875034,42,775.332024
145.082692,92,775.952481
12.397841,21,776.100672
97.45002,109,776.839273
73.122256,45,777.200994
104.452798,58,777.659385
116.022301,72,778.141466
89.786801,50,778.473184
74.06874,44,778.830843
86.005634,49,779.226286
134.54194,76,779.822539
85.203244,47,780.137051
101.65015,56,780.509245
146.900495,104,781.193577
74.636554,44,891.723118
61.806592,37,892.011281
71.471795,41,892.321527
74.717569,47,892.699174
74.541707,44,893.069674
66.707502,39,893.390963
72.357122,42,893.701332
72.115479,42,894.037852
61.719516,38,894.322578
82.246557,50,894.677871
71.732227,42,895.025959
64.89487,39,895.341863
88.66129,50,895.71919
76.898466,45,896.070994
63.947684,38,896.365285
71.745809,46,896.709795
67.452197,40,897.030776
82.042492,47,897.424742
73.43134,43,897.749218
70.542434,41,898.061572
61.186649,37,898.332929
77.182731,47,898.722181
74.892558,44,899.056116
33.475263,46,899.412092
9.475024,20,899.564555
74.082333,46,899.909199
68.772788,41,900.196491
73.457365,43,900.49641
71.539334,42,900.814512
67.497939,40,901.118089
73.677844,43,901.428943
72.332263,50,901.815572
87.683597,51,902.171539
103.5917,72,902.702426
67.761227,40,903.02932
69.40396,41,903.330937
90.584802,68,903.84797
78.542412,46,904.187692
67.82703,41,904.505758
75.003009,44,904.855361
96.452664,53,905.264854
18.198326,29,905.466795
69.560528,41,905.743698
40.920396,37,906.032622
79.764947,46,906.37835
91.953984,51,906.770115
67.249153,40,907.08271
65.263229,39,1018.946279
88.378744,48,1019.308649
71.901221,42,1019.647891
77.113207,44,1019.970385
69.379897,40,1020.261128
56.85415,34,1020.509302
83.098369,47,1020.85118
78.90437,47,1021.218117
67.582095,39,1021.525451
75.0648,43,1021.86505
74.2395,43,1022.212444
62.12093,37,1022.479959
78.877896,49,1022.814771
60.856767,36,1023.044721
60.674634,36,1023.277404
62.716356,37,1023.559965
92.332885,52,1023.945726
75.537311,43,1024.294383
84.152719,47,1024.665587
70.032373,41,1024.995682
66.850555,39,1025.279178
60.910096,36,1025.535738
84.797643,53,1025.932604
67.89949,40,1026.230961
77.212333,44,1026.572758
69.891928,40,1026.874991
84.741458,49,1027.248987
81.915916,45,1027.596784
14.886465,25,1027.776222
71.397005,41,1028.069384
58.543623,35,1028.34341
22.627861,26,1028.550475
68.466233,40,1028.8495
91.732245,52,1029.243248
95.281577,62,1029.732951
78.827291,44,1030.055202
117.977675,80,1030.669235
69.596089,41,1030.981304
96.785352,68,1031.505724
65.373046,38,1031.787226
82.776034,47,1032.138664
77.186854,44,1032.444502
94.436392,70,1032.895834
122.105998,95,1033.508093
79.077912,51,1033.874774
42.421098,46,1144.910093
15.326061,22,1145.0788
74.624698,44,1145.443694
17.687402,24,1145.635281
11.068568,19,1145.803762
76.506712,47,1146.143493
48.16419,28,1146.337713
72.007423,44,1146.656611
85.342175,58,1147.142681
60.707793,36,1147.437511
71.696934,42,1147.777391
80.836768,54,1148.17939
15.197297,20,1148.321266
55.856304,33,1148.553233
51.613598,31,1148.763224
59.597237,35,1149.006881
57.204209,34,1149.276083
70.372775,41,1149.611109
67.397315,41,1149.948932
61.698678,36,1150.226778
9.890773,17,1150.35702
59.455687,35,1150.615943
55.881772,33,1150.897281
21.536976,27,1151.110267
11.875402,18,1151.243748
51.541713,31,1151.489599
54.586282,32,1151.738145
7.286818,15,1151.842106
3.45538,12,1151.941764
52.608303,31,1152.172312
62.603011,37,1152.464939
10.279701,18,1152.605891
13.076114,23,1152.796949
54.085927,32,1153.031322
54.749037,33,1153.294816
58.197053,35,1153.556054
8.599891,14,1153.657395
13.102742,22,1153.814253
10.202821,20,1153.959223
4.391686,12,1154.056885
62.426093,37,1154.322582
64.579583,38,1154.575401
10.816744,18,1154.724668
9.343191,18,1154.863351
16.241128,24,1155.047214
59.422186,35,1155.335179
63.982947,38,1155.622958
8.866671,17,1155.757639
51.431617,31,1155.993559
47.104237,29,1156.224861
8.065829,15,1156.344684
5.016503,14,1156.452413
66.95297,39,1156.729091
15.484332,21,1156.87114
8.251203,17,1156.992779
20.125613,28,1157.20909
65.920312,39,1157.54057
63.661232,37,1157.85379
21.405002,27,1158.08228
51.979427,31,1158.346759
11.151009,17,1158.489239
5.576396,14,1158.608321
57.165512,34,1158.896272
11.519091,21,1159.075916
21.129464,28,1159.313136
54.852377,33,1159.5937
66.608798,39,1159.919859
12.562283,17,1160.061744
7.692282,16,1160.194991
65.008068,38,1160.516002
10.557326,19,1160.674629
10.597107,20,1271.576094
16.167679,21,1271.719783
51.172608,31,1271.957593
77.319087,44,1272.329305
8.761645,15,1272.454456
55.452275,33,1272.707211
9.531797,17,1272.846224
47.521324,29,1273.067041
10.517242,19,1273.195367
9.757954,19,1273.321583
9.942919,19,1273.459906
12.883273,18,1273.606544
61.278312,37,1273.881431
57.863968,34,1274.147105
70.735226,47,1274.508944
8.424052,17,1274.636331
5.61607,13,1274.743682
70.465129,41,1275.077066
57.803102,34,1275.353496
51.895868,32,1275.621876
15.761384,23,1275.799779
64.668005,38,1276.097847
64.173379,40,1276.417529
53.055291,32,1276.669113
17.202748,21,1276.829918
6.775862,15,1276.937198
52.287897,31,1277.172276
16.445675,21,1277.339345
62.6559,37,1277.643085
66.403493,39,1277.953983
58.824821,35,1278.215856
20.349637,25,1278.391156
48.907962,30,1278.608598
17.976929,22,1278.789975
64.352883,38,1279.078247
21.618475,24,1279.268355
50.412818,30,1279.506814
21.022509,24,1279.711033
5.662712,15,1279.837008
63.796802,39,1280.135128
46.755042,29,1280.366295
24.788751,25,1280.557326
66.800016,39,1280.871128
11.582555,19,1281.015591
60.31879,36,1281.301304
69.080302,41,1281.640361
3.586902,11,1281.735328
56.995567,34,1282.019674
9.317417,16,1282.155696
9.115246,16,1282.289986
11.862816,20,1282.455853
10.959866,17,1282.584988
70.31433,41,1282.862034
5.488215,12,1282.942128
48.891279,30,1283.154642
64.451774,38,1283.467557
21.543727,26,1283.652791
61.577395,38,1283.949147
15.860099,21,1284.118956
58.185786,35,1284.376596
13.08735,18,1284.49302
11.562513,19,1284.620104
63.828856,38,1284.929218
3.46143,11,1285.019659
20.536381,25,1285.224821
55.746196,34,1285.501612
11.733953,19,1285.655957
32.623139,35,1285.940555
57.029401,34,1286.216473
58.514606,35,1286.500356
9.570557,17,1286.638595
52.731583,32,1286.902069
13.576255,20,1287.066805
14.096322,20,1287.223187
24.160281,28,1287.421096
48.11073,29,1339.724391
6.692033,14,1339.824629
53.296395,32,1340.064613
51.356988,31,1340.290265
7.665694,15,1340.399343
6.019255,13,1340.501572
64.782965,48,1340.859749
58.835638,35,1341.126679
57.125228,34,1341.387862
55.100811,33,1341.643233
46.807576,28,1341.865402
58.902311,35,1342.126231
53.635205,32,1342.350444
58.711551,37,1342.619147
45.229209,27,1342.834706
47.895228,29,1343.057359
50.637791,31,1343.282383
63.205026,45,1343.639228
