0.000000000000000000e+00,-2.797049799999999475e+00,-5.045830500000000107e+00,-7.410975999999999786e+00,7.247751000000000055e+00
1.000000000000000000e+00,-7.983378999999999337e-01,-1.565968999999999944e+00,-3.705639999999999823e+00,4.701284000000000241e+00
2.000000000000000000e+00,1.991058399999999562e+00,2.507279500000000105e+00,-4.804280000000000328e+00,1.329448499999999989e+01
3.000000000000000000e+00,8.169294600000000628e+00,5.539709500000000730e+00,-3.501126000000000182e+00,2.022967399999999927e+01
4.000000000000000000e+00,8.507763600000000537e+00,9.001829499999999484e+00,3.195149999999999935e-01,2.192371999999999943e+01
5.000000000000000000e+00,2.378408360000000243e+01,1.560435899999999876e+01,1.729870000000000019e-01,5.602776099999999815e+01
6.000000000000000000e+00,6.667120630000002279e+01,3.614638399999999763e+01,6.784276000000000195e+00,1.989749730000000056e+02
7.000000000000000000e+00,6.978330520000000092e+01,5.241751200000000210e+01,1.781268199999999879e+01,2.404935999999999865e+02
8.000000000000000000e+00,1.688898916999999642e+02,1.449790580000000091e+02,1.599667299999999948e+01,3.680266899999999737e+02
9.000000000000000000e+00,1.968943178999999759e+02,2.332322360000000003e+02,6.125129000000000268e+00,3.483703290000000266e+02
1.000000000000000000e+01,2.212061534000000051e+02,2.690930435000000216e+02,5.226722000000000179e+01,3.212767999999999802e+02
1.100000000000000000e+01,2.135557726000000116e+02,2.018850054999999770e+02,1.737198899999999924e+01,4.425900609999999915e+02
1.200000000000000000e+01,1.958753024000000096e+02,1.795726224999999943e+02,1.195296599999999998e+01,4.269903019999999856e+02
1.300000000000000000e+01,1.797334529999999972e+02,1.783947640000000092e+02,1.577621000000000073e+01,3.854804690000000278e+02
1.400000000000000000e+01,2.857693462000000295e+02,2.233043640000000210e+02,3.316535300000000319e+01,7.365179480000000467e+02
1.500000000000000000e+01,2.285942697000000408e+02,2.349345160000000021e+02,8.736879999999999313e+01,3.133647619999999847e+02
1.600000000000000000e+01,2.574054574000000457e+02,2.758084135000000288e+02,4.250062900000000354e+01,4.643605919999999969e+02
1.700000000000000000e+01,2.589405146999999943e+02,2.509975264999999922e+02,3.695147599999999954e+01,4.888889179999999897e+02
1.800000000000000000e+01,3.037588978999999654e+02,3.077898874999999634e+02,1.874184370000000115e+02,4.214298109999999724e+02
1.900000000000000000e+01,3.416828294999999116e+02,3.341919424999999819e+02,2.095130159999999933e+02,5.210762789999999995e+02
2.000000000000000000e+01,3.522924037999999882e+02,3.173365125000000262e+02,2.081340590000000077e+02,5.544551209999999628e+02
2.100000000000000000e+01,2.709671830999999997e+02,2.558372600000000148e+02,5.813233100000000064e+01,4.516229670000000169e+02
2.200000000000000000e+01,2.791500931000000492e+02,2.717322594999999978e+02,2.330655649999999923e+02,3.238352160000000026e+02
2.300000000000000000e+01,3.562724441999999954e+02,3.692734315000000151e+02,2.557341399999999965e+02,4.782104150000000118e+02
2.400000000000000000e+01,2.836356042999999545e+02,3.319034134999999992e+02,1.295170399999999944e+01,3.948360180000000241e+02
2.500000000000000000e+01,3.787436671999999476e+02,3.753006589999999960e+02,2.553188399999999945e+02,5.463374880000000076e+02
