# {"env_id": "Hopper-v2", "t_start": 1582720651.6868508} 
r,l,t
57.930719,57,157.603099
60.517613,56,157.821638
127.6923,100,158.210419
9.449856,11,158.252701
60.038926,37,158.395552
28.298273,25,158.493433
81.182061,50,158.692839
8.852914,11,158.737983
77.397251,47,158.924288
95.74162,53,159.129825
12.213533,15,159.190223
128.366968,95,159.552844
147.756898,77,159.846187
23.068779,21,159.927636
134.380784,71,160.203326
101.229951,56,160.422223
12.475267,19,160.499773
67.861634,41,160.661795
40.662118,31,160.785116
58.054886,43,160.953882
20.008733,20,161.033698
65.831809,44,161.209216
69.196719,43,161.376389
62.237664,38,161.525476
103.372527,59,161.756501
91.387803,77,162.058185
32.592696,28,162.176724
22.131816,20,162.264463
121.17556,66,162.557096
12.530503,15,162.617983
35.153359,30,162.742554
47.739608,46,162.944194
29.369591,29,229.073966
20.909324,23,229.165048
209.294622,180,229.897426
53.591558,33,230.027399
87.988413,50,230.220903
21.401007,19,230.293703
146.820676,74,230.579464
69.181845,41,230.73831
102.398339,74,231.02572
78.579758,47,231.207082
58.306402,41,231.364738
79.303768,48,231.550319
82.00896,58,231.776018
8.307251,11,231.819703
136.288124,108,232.236382
88.166859,59,232.464594
68.889264,46,232.645896
77.397021,46,232.823432
92.135924,58,233.048391
19.852977,23,233.13853
67.382842,41,233.295352
64.138881,39,233.446364
109.950994,68,233.708874
72.348965,45,233.880979
152.829219,87,234.220291
69.478572,42,234.383694
52.941272,33,234.511947
102.740279,63,234.754924
50.976043,31,234.875193
83.590461,56,235.090065
69.799416,43,235.258515
115.530529,74,235.543894
61.962834,37,235.689015
34.304718,29,235.801004
31.625796,26,235.902141
23.004221,22,236.004598
27.750485,26,236.121141
92.639464,74,236.406026
101.600162,58,236.630806
10.531713,14,236.688234
168.546958,99,303.450041
69.370077,42,303.616585
146.939725,81,303.931214
34.768937,28,304.040754
92.723699,115,304.488186
201.062388,91,304.845976
105.464587,72,305.128599
153.202288,79,305.436959
64.124202,40,305.591654
56.312449,35,305.727886
189.048056,91,306.081969
142.494901,76,306.376004
71.962625,43,306.544916
102.640716,73,306.827789
150.432552,80,307.139721
138.34616,74,307.430575
58.011891,36,307.570126
87.452128,51,307.770553
43.691299,35,307.907107
67.697989,42,308.072883
73.171879,45,308.248391
60.766877,38,308.395648
89.965926,63,308.641775
115.907223,76,308.93595
24.682965,24,309.030825
156.813659,75,309.32086
64.112995,39,309.477229
185.541677,90,309.846555
100.844668,58,310.07374
70.674926,45,310.247732
68.056183,41,310.407125
19.689427,17,310.475657
172.714318,80,310.785145
172.795518,92,311.139122
220.771051,106,376.188756
54.876322,34,376.322535
87.230944,50,376.516505
83.953534,49,376.706058
121.607805,65,376.973714
218.841884,98,377.353415
223.897576,104,377.755048
219.582934,97,378.134336
146.426539,75,378.428027
124.686779,66,378.682712
74.46647,45,378.86046
61.97069,37,379.005062
70.595173,46,379.185519
178.153374,91,379.54143
128.088947,74,379.828828
91.947924,53,380.042255
111.337308,60,380.274785
81.731079,48,380.462796
162.013102,80,380.775362
75.917137,44,380.949207
89.395578,51,381.150625
78.293525,47,381.332775
114.123392,60,381.568589
133.517787,78,381.87504
162.305291,87,382.211596
75.937879,45,382.391772
71.65602,42,382.554491
163.287637,78,382.858478
131.183031,68,383.124284
66.442523,42,383.287092
80.095629,51,383.487198
99.268757,55,383.699623
75.539834,46,383.880044
126.086778,71,448.599077
159.974083,77,448.902135
119.686703,66,449.159896
230.517526,113,449.611588
108.479171,61,449.85186
191.940264,102,450.250175
92.292325,56,450.466461
91.222764,53,450.672446
276.117184,115,451.115848
226.993304,107,451.534953
117.903645,67,451.798522
112.694404,65,452.055149
69.86531,44,452.226436
237.567953,103,452.625059
148.503724,88,452.96577
226.351737,104,453.365039
78.880348,46,453.541532
62.812262,38,453.687726
172.779352,86,454.021132
226.693503,120,454.486961
120.531258,64,454.734075
84.400644,48,454.919781
252.550558,112,455.351445
233.243014,104,455.752552
121.622864,64,456.004194
231.556601,118,518.704265
170.178142,81,519.255306
201.497589,89,519.860646
217.131135,98,520.52089
231.013097,105,521.24592
201.572516,92,521.83285
228.210013,103,522.531125
122.533882,65,522.948419
200.099305,89,523.51336
211.887916,94,523.924913
57.749464,35,524.066781
214.752853,95,524.467943
198.509503,88,524.804275
209.193547,92,525.162439
69.033672,41,525.319546
76.356151,45,525.488645
82.642867,49,525.671433
210.052468,95,526.029821
78.840927,46,526.202456
89.486112,53,526.405117
101.077097,59,526.635082
85.874589,49,526.825529
207.04055,91,527.191878
196.291126,88,527.534722
204.071655,93,527.897658
223.957347,107,528.312228
202.756083,93,528.672573
179.113617,84,588.554431
202.231405,88,589.164971
218.255043,95,589.790648
200.769568,98,590.437307
212.178548,92,591.056362
99.276707,55,591.4356
234.547745,110,592.154157
68.621526,41,592.4285
213.62991,96,593.073758
220.747012,97,593.700412
202.889389,89,594.29002
215.845394,98,594.926136
196.48298,88,595.508216
74.958191,45,595.802997
128.703838,65,596.207654
88.724728,52,596.556187
212.353526,94,597.185791
111.399053,59,597.563685
197.687315,93,598.189996
212.078546,92,598.787133
209.662848,92,599.4034
238.189483,112,600.138697
228.192041,113,600.888528
215.855112,95,601.508912
214.470347,94,659.375961
221.006284,99,660.009847
207.42822,94,660.656155
197.910062,91,661.251126
212.128448,94,661.872357
217.957604,109,662.585732
108.65211,60,662.973627
223.830827,96,663.658502
209.256552,91,664.252978
207.080357,92,664.882635
205.162913,92,665.488584
210.418706,91,666.071659
200.506067,89,666.673245
205.446176,93,667.283448
96.323965,53,667.656405
205.792339,91,668.253988
223.796416,103,668.962343
209.494641,93,669.579715
210.289425,93,670.200981
216.616982,95,670.804288
80.594743,46,671.099197
198.929668,88,671.67276
93.019347,52,672.029411
214.239627,94,730.025066
203.871143,88,730.60272
216.44306,95,731.210402
204.984125,91,731.814341
195.274081,87,732.387347
97.959432,54,732.734549
202.330261,91,733.314658
211.976626,93,733.928588
210.550319,93,734.590804
210.557483,94,735.174867
230.302416,101,735.827149
203.110208,90,736.426742
211.747648,93,737.017458
219.136603,96,737.621394
219.363079,94,738.265624
212.585948,93,738.87324
212.265814,93,739.47849
91.772748,53,739.815141
205.907172,92,740.400982
207.400454,91,741.010995
210.488333,94,741.633344
205.758947,91,742.211504
226.526207,111,742.948406
210.208002,94,770.61134
77.292936,45,770.784433
223.793473,99,771.161271
220.471213,95,771.529449
218.067864,100,771.907192
200.407681,88,772.242891
204.153821,90,772.585205
219.160033,94,772.951166
249.543745,122,773.425313
206.283325,91,773.774891
209.024207,91,774.127212
207.379595,93,774.488492
215.993647,95,774.851324
210.781752,94,775.211985
214.987151,94,775.570222
217.092296,95,775.931237
215.528498,94,776.290017
81.92699,48,776.472848
206.295255,90,776.818784
201.925441,90,777.165114
211.687135,92,777.51705
211.091898,92,777.870471
227.99708,109,800.035808
210.72347,92,800.387306
218.514864,98,800.761688
225.620868,98,801.136842
220.669768,100,801.521011
211.704657,96,801.886739
206.458723,91,802.23514
87.719915,51,802.432594
224.759714,97,802.809217
248.950528,109,803.229385
230.180849,99,803.606341
216.508121,96,803.975975
223.047592,101,804.362198
216.352457,96,804.726862
207.577024,92,805.080866
204.38685,91,805.427988
215.797887,95,805.791592
213.015826,94,806.150673
210.080693,92,806.5036
227.893272,99,806.881174
200.368628,88,807.218158
230.566117,96,807.585323
217.350427,99,837.967271
57.821696,35,838.194647
220.082205,101,838.859874
223.526933,104,839.558579
260.460317,112,840.287607
212.974523,95,840.905042
202.669559,90,841.499962
213.353213,97,842.120392
252.793164,117,842.894946
294.190995,124,843.729375
201.958402,91,844.087473
231.327463,98,844.476214
220.025684,94,844.837948
204.10693,88,845.172428
234.446923,103,845.56791
232.956412,100,845.935733
249.74292,106,846.328346
215.498293,98,846.700763
213.496793,93,847.07039
224.897144,103,847.466235
214.778205,96,847.859267
221.509723,102,870.500832
240.823562,115,870.946796
221.413725,101,871.338953
213.532812,96,871.711951
216.220601,93,872.069303
213.422221,91,872.423393
238.488338,107,872.834621
277.691078,118,873.324667
309.767697,126,873.869709
222.771305,107,874.32711
225.236474,105,874.767514
254.622231,108,875.271225
216.22124,103,875.695598
214.271529,95,876.075736
241.408844,104,876.479675
220.798897,97,876.854187
240.674709,105,877.264308
274.448915,120,877.771358
220.498135,96,878.180693
214.047297,93,878.59008
250.868292,111,905.785208
240.815901,102,906.512119
246.865965,112,907.236539
229.194868,100,907.909728
317.259102,124,908.742188
242.725158,104,909.45257
311.940344,132,910.314834
259.587407,108,911.001487
218.495054,96,911.62412
229.870831,102,912.283423
256.72019,109,912.994243
281.791874,120,913.800291
252.984608,110,914.511819
281.684914,121,915.336178
270.876576,112,916.081172
283.164108,127,916.908643
250.226898,112,917.671271
229.808414,103,918.354422
244.351016,101,943.473009
302.773529,133,943.985442
343.547725,147,944.548657
311.51381,127,945.03762
217.27975,94,945.404705
292.995024,140,945.950644
235.684386,105,946.434712
244.691325,102,946.87223
267.580372,116,947.349284
294.973999,145,947.93209
268.241255,125,948.457135
280.54034,118,948.953863
309.418136,129,949.464119
264.525739,113,949.914024
298.292479,124,950.394636
253.701879,114,950.856542
307.553493,134,951.411464
307.873799,129,975.920735
299.062163,124,976.708984
295.331765,122,977.48892
282.089445,125,978.297276
293.583335,122,979.110389
276.884237,118,979.883922
288.988651,128,980.693942
333.166852,131,981.570374
294.747824,121,982.352193
240.679412,105,983.056755
312.335858,133,983.903424
317.77083,137,984.793953
259.438668,108,985.493986
331.896069,140,986.422251
286.032779,131,987.296699
301.473554,125,988.123359
315.222386,147,1016.233677
313.504679,132,1016.757251
342.610764,161,1017.410007
297.490405,131,1017.933535
296.077879,135,1018.473346
318.807488,133,1019.042576
299.6644,135,1019.587353
283.535583,126,1020.097127
300.480634,130,1020.622797
317.453973,138,1021.174861
264.284225,125,1021.678663
315.455143,141,1022.252047
317.306666,123,1022.72831
276.22035,127,1023.228262
293.168786,135,1023.770864
328.880367,140,1047.258777
342.810311,136,1047.788969
301.576619,136,1048.314736
298.295643,130,1048.86061
345.328696,165,1049.518174
281.386629,115,1049.979097
351.723077,145,1050.577274
337.967661,142,1051.146259
337.336001,161,1051.790107
303.765972,134,1052.330716
312.031116,134,1052.857301
334.332125,143,1053.417358
320.952747,136,1054.135924
308.253114,149,1055.181887
293.984775,122,1055.961822
331.670826,151,1087.856265
320.387977,140,1088.418126
321.136275,135,1088.918396
317.959345,134,1089.446523
309.728456,134,1089.999249
316.12665,131,1090.554894
319.418187,130,1091.070491
296.994957,130,1091.569696
301.326715,127,1092.065986
301.825693,134,1092.593819
278.609095,125,1093.0818
283.971979,133,1093.626113
366.581662,139,1094.177176
326.010464,138,1094.74032
303.746526,135,1095.320006
290.278332,127,1095.813623
306.469011,131,1119.078227
250.904801,109,1119.497186
322.585094,130,1119.998461
309.393473,129,1120.490858
320.649026,132,1121.010448
299.416154,123,1121.491818
297.813608,128,1121.990848
336.19801,137,1122.575491
329.490378,147,1123.163676
366.450583,139,1123.70442
288.703395,126,1124.2013
333.110643,151,1124.787705
320.042227,129,1125.319901
312.495136,134,1125.844158
300.593046,123,1126.329721
296.468471,131,1156.627768
295.07372,128,1157.461434
323.680662,138,1158.360009
318.730856,130,1159.194864
333.987847,139,1160.092895
364.597821,140,1161.044016
326.626658,124,1161.895402
332.039428,133,1162.812259
324.307863,124,1163.637605
313.38568,131,1164.485718
335.581716,143,1165.43155
345.748497,131,1166.279934
302.902746,132,1167.141051
316.182411,132,1167.708264
303.261052,127,1168.197397
341.89205,138,1168.769874
320.939686,130,1191.781686
360.364648,136,1192.294467
336.522893,128,1192.775799
322.857234,131,1193.274997
303.554835,129,1193.762182
316.05155,133,1194.265701
309.215304,131,1194.761256
286.52937,125,1195.23234
348.661577,132,1195.730481
270.912951,108,1196.135327
302.872208,125,1196.607421
310.912194,127,1197.088162
351.486847,133,1197.596992
329.759798,127,1198.075512
357.289328,135,1198.582882
337.559492,135,1224.445917
265.250399,108,1225.152432
362.774088,139,1226.062123
329.046179,135,1226.996381
323.088782,135,1227.903296
318.793103,124,1228.741861
299.835936,116,1229.504159
310.265685,131,1230.385423
327.120455,126,1231.215978
362.562422,131,1232.056393
361.782154,139,1232.990252
310.409106,121,1233.809096
293.78472,113,1234.561686
337.293078,125,1235.40427
357.768845,135,1236.287068
322.336186,122,1237.083748
313.408646,132,1237.946947
364.586665,139,1264.50304
340.017484,127,1264.981583
341.30432,129,1265.465858
396.384224,143,1266.005347
305.570878,126,1266.479015
344.111464,141,1267.011303
343.530734,132,1267.507803
345.612139,128,1267.990141
318.354879,128,1268.47124
368.448363,129,1268.961154
323.58953,135,1269.470129
355.944998,131,1269.963995
358.430021,132,1270.461628
391.930843,140,1270.988987
366.771712,130,1271.478384
356.32414,137,1295.885602
373.988628,133,1296.761572
313.829656,124,1297.585567
348.562723,132,1298.422058
376.382578,133,1299.265188
343.671454,124,1300.085166
341.20289,134,1300.969418
357.725903,130,1301.778746
374.826376,137,1302.700029
353.583386,130,1303.50575
337.965869,124,1304.291699
346.510801,129,1305.13165
368.371336,133,1305.986583
355.156105,130,1306.855106
361.030876,134,1307.706509
358.278143,128,1308.516968
342.220601,126,1336.969191
354.691799,126,1337.441472
357.096505,137,1337.95872
397.329233,140,1338.484686
328.225858,122,1338.944683
363.540108,135,1339.450289
399.350735,139,1339.973881
356.570233,131,1340.465098
407.171375,147,1341.019724
365.785787,134,1341.523609
399.705307,146,1342.070822
370.262274,136,1342.582903
396.309314,139,1343.106339
381.328221,140,1343.630668
388.258843,138,1344.151767
393.121997,139,1366.799651
418.373363,144,1367.350213
387.218177,137,1367.871938
407.088273,140,1368.408345
404.536703,138,1368.964313
396.01862,137,1369.476117
381.482195,136,1369.990545
354.397464,128,1370.477771
405.773014,141,1371.010903
394.311512,135,1371.518403
376.777194,132,1372.016094
369.193548,135,1372.521055
428.51891,151,1373.092396
405.61382,144,1373.634082
355.144854,126,1374.109025
397.380611,137,1406.262702
377.162883,134,1407.176638
358.781582,133,1408.060284
355.854717,127,1408.916568
373.245497,140,1409.748319
412.023439,142,1410.284875
366.689085,136,1410.79957
391.098012,140,1411.323028
408.764121,141,1411.839157
378.550161,139,1412.351657
400.585185,141,1412.897864
352.586972,125,1413.385127
395.226903,139,1413.928587
401.652933,142,1414.474796
407.757843,146,1415.041626
400.412162,141,1437.76049
368.817401,137,1438.286812
388.120898,137,1438.811812
378.19063,139,1439.345189
347.322982,126,1439.828914
409.645538,142,1440.374494
382.38924,132,1440.877512
404.11568,140,1441.410037
363.796967,129,1441.903815
384.316105,137,1442.426114
388.38548,134,1442.934969
387.183265,139,1443.464415
383.45787,138,1443.988723
398.380433,141,1444.523611
413.204428,144,1472.049772
402.380469,153,1473.029787
366.063346,138,1473.922939
393.074393,143,1474.834815
392.74725,137,1475.724439
400.547696,145,1476.642691
394.491189,139,1477.538021
407.99779,143,1478.453859
423.313534,145,1479.388524
388.371204,144,1480.282582
397.028201,144,1481.144089
386.246549,136,1482.040314
450.067726,156,1483.057714
404.767028,140,1483.954153
413.757447,143,1484.894961
388.028792,133,1509.650231
384.153765,134,1510.158273
419.450675,146,1510.705437
409.352827,142,1511.242791
414.729878,145,1511.789329
435.143112,155,1512.376558
418.813251,143,1512.913155
406.776072,140,1513.438634
225.078519,95,1513.796786
402.618122,136,1514.320231
398.540793,140,1514.847926
435.18691,148,1515.408996
403.705653,144,1515.952366
427.165095,145,1516.496492
422.772549,146,1540.720029
408.913646,140,1541.642736
399.515733,140,1542.580404
406.535765,142,1543.540083
423.583838,146,1544.514797
385.168771,134,1545.341195
331.055003,121,1546.114132
396.7255,138,1546.995457
415.877194,143,1547.927612
401.272557,144,1548.863441
398.163889,137,1549.763899
413.446971,141,1550.673933
351.785118,136,1551.535141
425.288728,149,1552.507802
413.561836,143,1553.411367
424.044574,145,1581.084455
401.184399,146,1581.65253
425.647306,152,1582.242745
414.191987,150,1582.813262
398.042213,138,1583.339228
414.695492,142,1583.877481
443.928719,153,1584.46212
413.956066,143,1585.008888
418.629822,143,1585.565178
417.137981,143,1586.110281
409.356992,142,1586.650446
411.571684,142,1587.192424
449.469888,161,1587.804112
427.761605,147,1588.36504
424.078937,147,1611.299962
480.797708,164,1611.927838
512.946627,175,1612.596367
416.508044,146,1613.155701
423.808372,146,1613.712753
419.518292,147,1614.274514
416.546699,146,1614.827217
424.705486,148,1615.390033
565.250436,185,1616.162275
409.202945,139,1617.052377
411.478141,144,1617.970306
402.150912,141,1618.889265
416.069897,144,1619.818334
413.415462,143,1620.756452
412.157975,151,1651.833728
410.29847,149,1652.380641
429.390763,146,1652.929616
570.07862,198,1653.68682
415.544996,141,1654.225185
509.117376,171,1654.881089
600.726397,194,1655.629367
389.606688,138,1656.158188
562.263202,184,1656.889448
407.679906,145,1657.466468
410.602588,141,1657.997293
195.014492,89,1658.332412
471.118762,161,1658.933725
513.057516,172,1682.013061
492.017647,167,1682.649779
431.440198,152,1683.258076
418.867044,141,1683.794947
560.995753,184,1684.495054
415.682849,146,1685.048913
404.128277,138,1685.568578
445.034727,156,1686.158137
413.060472,145,1686.705552
411.951537,146,1687.252744
425.792165,146,1687.803514
422.951645,147,1688.356044
412.813563,143,1688.896938
416.948284,140,1719.204654
510.181176,174,1720.326575
500.415027,172,1721.443721
391.58646,133,1722.297359
550.73204,184,1723.497617
422.135215,150,1724.444163
519.507726,177,1725.569917
540.807468,179,1726.760902
479.718939,160,1727.803238
424.732138,146,1728.712171
510.030441,173,1729.575814
488.109063,165,1730.192302
437.47254,153,1730.769894
399.098421,142,1753.726902
396.32044,140,1754.257704
320.216246,136,1754.771973
364.906543,138,1755.295252
412.604849,143,1755.839437
479.053711,168,1756.478488
595.655318,189,1757.194641
447.370112,154,1757.780672
528.250387,176,1758.477952
406.609848,141,1759.01195
416.777432,143,1759.554185
375.345489,142,1760.093797
443.765355,152,1760.670439
398.247233,147,1761.224272
602.764039,197,1789.372956
429.445432,149,1790.33646
571.362134,187,1791.564036
430.458781,148,1792.54912
605.942673,195,1793.829507
521.905576,177,1794.955196
483.694481,178,1796.082497
600.146247,195,1797.320996
423.020291,151,1798.286205
553.191812,194,1799.562253
532.49826,176,1800.741193
453.917251,163,1826.620736
569.506364,190,1827.341949
481.61294,159,1827.944996
589.479025,197,1828.688386
510.134929,178,1829.36097
563.00478,189,1830.077251
488.439022,166,1830.708138
594.685179,193,1831.436188
676.323881,212,1832.24103
636.523751,199,1832.99125
629.795177,211,1833.783378
674.022961,219,1858.456342
598.227029,193,1859.675362
631.959181,199,1860.95041
605.678058,202,1862.277949
588.861362,201,1863.620557
643.263817,211,1864.987592
570.53659,196,1866.261305
580.472555,199,1867.558001
623.508146,204,1868.838176
606.652215,200,1870.15767
601.887794,193,1898.906856
590.610354,199,1899.654263
601.772523,199,1900.403789
626.215574,211,1901.196128
648.781829,213,1901.996596
603.794514,204,1902.761005
643.344776,212,1903.555421
642.315764,220,1904.382004
685.211425,215,1905.189853
650.396451,207,1905.966685
571.3808,190,1929.570416
591.538895,192,1930.298566
571.758318,196,1931.04291
617.586713,205,1931.82152
621.702811,201,1932.585107
618.767043,205,1933.3643
662.701025,215,1934.176069
642.28309,213,1934.983492
652.666074,212,1936.321673
679.53873,224,1937.754752
643.317836,201,1971.734066
689.093385,229,1972.598731
704.269599,224,1973.414214
615.709562,205,1974.196713
663.585802,225,1975.061657
607.156985,206,1975.850945
638.150321,218,1976.687026
655.965396,205,1977.480395
673.505771,223,1978.342223
671.340883,218,2002.350183
772.43087,256,2003.313389
644.40403,216,2004.126223
737.486263,241,2005.033343
676.136544,227,2005.882
220.604328,103,2006.272654
617.240461,218,2007.088289
682.221413,219,2007.90831
677.831206,226,2008.760133
617.04355,206,2009.535404
649.982776,204,2040.947996
693.870954,224,2042.414116
656.677149,212,2043.806265
695.33563,230,2045.311134
670.573535,215,2046.714962
684.95523,214,2048.090723
677.206131,211,2049.458104
694.136961,229,2050.7543
646.922684,213,2051.552003
691.894126,229,2075.557594
679.120814,234,2076.439167
733.91814,244,2077.351901
691.666135,220,2078.178014
651.359208,220,2079.002914
681.671627,225,2079.845041
672.515186,219,2080.667377
731.644309,233,2081.541751
672.736558,221,2082.37031
693.254109,227,2110.714485
656.330502,231,2112.22209
750.579454,246,2113.787304
686.960823,226,2115.217701
747.153013,244,2116.807205
672.320386,227,2118.302187
670.551693,225,2119.752996
662.348258,225,2121.195008
769.721326,248,2122.813304
670.62569,224,2149.626033
720.908409,226,2150.490653
707.267417,234,2151.389624
709.564705,224,2152.244742
754.007504,244,2153.178279
692.193551,232,2154.066319
722.74875,242,2154.989916
879.414072,291,2156.09944
782.635178,247,2157.039194
753.029403,242,2188.592685
733.426127,231,2190.050617
795.10072,252,2191.687452
684.967051,220,2193.162645
763.919114,238,2194.740285
669.358885,225,2196.186106
846.972141,276,2197.958369
693.386399,228,2199.420596
555.327492,207,2226.996999
738.185751,238,2227.926424
698.43853,215,2228.75236
788.660547,254,2229.749684
817.810791,273,2230.806879
345.337854,136,2231.332377
763.670692,243,2232.269629
728.068279,227,2233.143644
618.042094,214,2233.963161
808.383255,252,2259.674994
709.161097,223,2261.116685
825.622935,268,2262.895242
674.842245,224,2264.359591
650.880636,218,2265.786666
682.89254,227,2267.327109
740.992808,236,2268.894038
670.237517,227,2270.381621
804.778298,251,2272.012903
748.971882,235,2302.444535
818.652248,262,2303.45549
602.701694,207,2304.257023
786.449406,250,2305.217031
615.815067,214,2306.042758
777.196515,243,2306.975636
583.320495,209,2307.779644
833.153613,265,2308.803772
727.752861,234,2309.698437
853.081729,268,2334.396043
890.422273,281,2335.48433
820.249454,265,2336.505113
580.089222,213,2337.798398
747.2749,242,2339.418352
818.645547,251,2341.048348
657.905367,224,2342.513541
606.488081,213,2343.876737
610.197103,209,2376.459626
538.320644,196,2377.211879
832.287409,262,2378.210723
643.232028,224,2379.073178
593.786349,207,2379.863368
728.801878,233,2380.752151
210.871128,98,2381.128702
597.138045,207,2381.9198
807.856842,244,2382.845
712.954639,224,2383.694391
799.513939,255,2408.526607
1004.128049,317,2409.738761
842.462554,265,2410.751015
865.863965,274,2411.799347
951.986197,295,2412.953555
921.250238,296,2414.086632
906.180986,284,2415.180652
885.333182,285,2450.698113
779.124915,239,2451.791711
787.694139,244,2452.717862
867.965101,275,2453.739308
893.799588,287,2454.85853
865.91773,265,2455.892493
869.764905,275,2456.964949
888.630447,283,2458.057717
801.335245,253,2483.208084
843.931006,261,2484.20801
920.145872,291,2485.319108
860.331673,263,2486.319578
703.483931,233,2487.210088
671.321479,224,2488.075691
889.1176,293,2489.230422
834.63397,256,2490.212101
894.366807,280,2524.221267
862.251125,254,2525.881288
620.025863,225,2527.317634
892.470021,283,2529.148383
801.425364,251,2530.652728
879.151269,273,2531.731746
888.35839,284,2532.799369
881.791021,284,2558.059625
862.887907,269,2559.099946
788.25029,247,2560.049126
1023.34384,321,2561.28622
971.828352,309,2562.499293
938.204671,296,2563.686606
905.11506,291,2564.795754
938.814824,304,2596.530178
923.796354,307,2598.506344
909.457585,283,2600.346695
875.292177,272,2602.132863
813.190627,262,2603.807348
821.261438,269,2605.551489
958.210965,303,2607.506857
817.578369,266,2609.24023
847.742875,277,2635.332387
