# {"t_start": 1582933537.6801894, "env_id": "Hopper-v2"} 
r,l,t
7.534681,9,261.329675
8.364838,11,261.414099
6.98274,14,261.521948
19.578588,20,261.659995
8.649681,21,261.829647
4.743347,25,262.027841
12.113234,17,262.164764
9.647881,22,262.339169
8.056287,13,262.444653
10.865262,19,262.589716
8.406096,11,262.67791
6.812793,10,262.756849
9.142708,12,262.84905
8.629962,15,262.970232
11.7471,17,263.106692
11.639653,18,263.246727
16.617195,21,263.413792
8.944732,15,263.524764
9.471339,20,263.680195
15.420322,26,263.884925
6.719462,10,263.959468
11.06342,14,264.05166
9.258422,12,264.128742
10.243479,14,264.219879
13.847346,20,264.348932
4.685025,8,264.400764
6.917981,20,264.533134
18.635508,19,264.687054
9.383717,11,264.777206
6.211455,15,264.891815
5.121971,13,264.978631
11.035289,16,265.081522
5.298146,9,265.140113
12.321995,16,265.24485
7.843221,10,265.309304
9.354081,14,265.400492
5.683123,8,265.45488
8.61755,17,265.566286
8.733942,15,265.664373
8.339133,12,265.743401
7.867103,10,265.808455
8.7466,13,265.901886
7.792447,10,265.981644
4.7057,19,266.13118
6.504232,9,266.196554
9.803446,13,266.29783
7.905049,11,266.388175
7.083055,13,266.491489
4.695286,10,266.575642
8.75828,13,266.669173
8.655421,12,266.755096
14.413858,16,266.885549
9.66208,13,266.990386
7.846101,12,267.069775
6.260571,9,267.139421
6.34465,9,267.209491
11.053493,16,267.333642
4.373107,8,267.400074
12.380565,15,267.525106
9.303646,16,267.651506
11.376374,16,267.77381
19.812548,24,267.955555
10.923312,17,268.081602
7.585616,14,268.18793
6.125207,15,268.302499
6.241838,17,268.426287
9.272125,12,268.520203
13.067452,14,268.636487
5.59391,9,268.71193
6.00004,10,379.876462
10.107213,15,380.004762
8.043943,11,380.097451
7.441345,11,380.188907
8.397787,11,380.281166
11.832946,13,380.389182
6.376323,8,380.456451
6.023075,8,380.523256
5.145413,9,380.597774
4.331693,8,380.664629
3.871391,12,380.767087
13.255886,15,380.892111
6.953579,9,380.967978
6.863201,12,381.068799
9.678828,26,381.286677
4.075653,9,381.362509
4.616656,11,381.456204
8.7611,10,381.54024
6.485124,10,381.624292
12.290175,13,381.734007
6.868562,14,381.851839
4.725508,19,382.011274
5.281596,11,382.103417
6.158558,11,382.194317
8.157646,12,382.294924
6.739039,9,382.369179
4.108662,7,382.422973
5.60157,9,382.484241
5.895785,10,382.554303
6.289548,9,382.628617
7.228244,9,382.689515
7.496745,12,382.775732
7.715967,10,382.843167
3.599962,8,382.901192
10.009527,12,382.98657
5.862566,8,383.044972
9.973712,12,383.127745
7.953012,10,383.210517
7.383508,9,383.287789
3.491004,9,383.363276
4.634819,9,383.439066
4.467187,7,383.49665
11.0189,13,383.605738
5.490053,9,383.673107
5.307023,10,383.743042
6.820089,9,383.804491
7.471531,9,383.864662
7.775617,12,383.964529
4.022665,11,384.056696
5.484615,20,384.206475
9.655764,11,384.285895
8.08642,12,384.369738
7.247796,16,384.500492
4.170363,7,384.551739
12.44185,13,384.643519
9.2074,14,384.755974
5.964664,8,384.814131
8.776846,11,384.897628
6.287192,11,384.974323
6.741459,11,385.058497
3.855475,10,385.133322
2.273307,17,385.262856
10.717353,12,385.347428
14.431581,19,385.496856
10.161057,13,385.594491
10.762545,15,385.693268
7.585919,9,385.75315
8.408537,13,385.839733
6.715992,12,385.918174
10.982343,17,386.029132
9.676229,12,386.110074
9.392266,11,386.183142
4.384733,7,386.230072
10.086764,12,386.309189
5.037562,12,386.387417
5.671405,10,386.454461
10.380418,12,386.533196
7.574436,11,386.61184
3.276777,10,386.693864
7.516199,12,386.789025
9.319319,24,386.982551
6.541547,12,387.082366
5.04343,10,387.163163
5.785588,8,387.228253
5.039082,9,387.288527
7.866736,15,387.393179
4.790229,12,387.477228
7.436961,9,387.543911
13.489587,19,387.676499
4.633399,8,387.740456
5.663705,10,387.824482
8.846312,11,387.915551
12.684206,15,388.039654
8.5714,12,388.142042
9.167546,11,388.224008
5.405491,8,388.279902
16.514338,18,388.411871
6.612997,11,388.503189
2.631335,14,388.606697
6.572862,10,388.686735
8.326273,10,388.768509
11.977219,15,388.883279
9.851765,15,389.007616
4.943794,7,389.060379
6.357088,11,389.138762
8.327906,12,389.220551
6.490137,8,389.287129
12.7031,16,389.409058
6.948918,10,389.478121
8.973096,17,389.606488
8.262918,12,389.695605
7.073894,9,389.765412
6.386672,9,389.836214
7.156253,9,389.905214
7.097807,11,390.002589
3.791329,12,390.099418
6.34561,10,390.178869
8.346836,11,390.264522
6.790219,10,390.346146
4.749509,8,390.409701
6.689326,22,390.591369
10.152511,16,390.714065
7.129049,13,390.814447
6.280302,9,390.891894
5.035844,8,390.960711
4.507068,10,391.034173
6.362923,8,391.091499
7.235866,13,391.182287
9.240918,12,391.282005
14.547894,18,391.412507
6.519392,10,391.487673
5.482157,11,391.56467
6.056846,8,391.620241
5.731825,9,391.689173
8.075432,14,391.801169
4.926004,14,391.914561
7.596981,13,392.006612
12.685363,14,392.103951
5.925754,10,392.172001
7.355305,9,392.239807
4.864694,17,392.372412
11.090494,14,392.473289
8.518212,12,392.557175
6.056784,9,392.61758
2.361087,10,392.698487
10.251644,13,392.792256
8.443562,11,392.874503
8.643408,11,392.954373
3.856153,8,393.007402
8.326285,10,393.073568
7.215417,11,393.147003
9.742616,12,393.242877
4.375502,9,393.315352
4.429054,9,393.380847
9.257102,13,393.465655
8.487087,12,393.544568
5.841875,8,393.596857
3.778329,8,393.651182
6.278844,13,393.734577
7.083829,9,393.801595
5.778959,8,393.866577
5.336451,7,393.924551
8.281137,12,394.023118
5.351518,7,394.079096
6.500799,11,394.170954
3.527124,13,394.277748
4.022451,11,394.368617
12.419813,15,394.488888
4.557017,9,394.55617
9.089989,13,394.647036
4.411487,10,394.714834
5.126631,12,394.812041
15.562927,19,394.968601
5.557503,9,395.044268
5.587072,9,395.108344
8.164343,12,395.198898
12.451899,15,395.311465
3.678607,17,395.441975
8.629525,10,395.525192
4.676984,10,505.280159
11.995289,14,505.377964
5.298839,10,505.456752
7.511569,10,505.535236
7.46769,12,505.632468
4.290296,10,505.710619
10.197242,14,505.82214
5.083458,8,505.886517
6.344967,8,505.94136
5.926468,10,506.015434
4.885071,9,506.090095
7.01996,10,506.165217
6.716406,14,506.266787
5.023443,7,506.32582
4.840498,7,506.372033
7.308445,10,506.454084
4.590144,8,506.508005
5.974465,10,506.580686
6.872674,9,506.638567
5.230714,7,506.696302
6.066666,11,506.785522
8.18156,10,506.857008
10.075802,12,506.943135
6.761963,18,507.07322
4.278644,7,507.131066
4.160369,8,507.196857
4.614241,8,507.261617
5.012269,9,507.336607
5.61576,7,507.395612
6.439344,15,507.518317
6.111074,8,507.582814
10.124794,13,507.689241
4.532575,7,507.737942
6.36836,10,507.808683
7.357673,9,507.871646
7.132712,11,507.948932
4.495963,9,508.010333
6.927454,9,508.07101
4.644724,9,508.132325
4.207738,9,508.193952
4.147485,9,508.257377
8.142047,10,508.324168
3.482236,8,508.375972
3.99435,10,508.450271
7.382978,12,508.54616
6.330299,8,508.610511
5.526851,12,508.707945
5.144135,8,508.771905
5.432434,8,508.836031
7.309601,9,508.907541
5.596384,13,509.009135
7.487327,9,509.076874
5.939759,9,509.144166
7.913796,13,509.242707
6.296039,8,509.302706
8.319927,10,509.376269
9.180879,11,509.456829
7.159935,9,509.523204
6.170921,9,509.590119
8.987325,15,509.698685
6.48419,10,509.765007
2.812195,7,509.811076
3.259667,9,509.883508
6.258932,8,509.947844
5.574129,11,510.036153
6.531196,8,510.100606
9.388116,16,510.229702
6.166397,8,510.29332
5.876493,8,510.357885
3.714206,9,510.430686
5.169043,8,510.494564
10.055823,16,510.625799
5.630339,10,510.697581
6.377634,11,510.776592
4.405977,8,510.831482
7.356489,12,510.914995
5.576933,8,510.974241
9.020353,11,511.063996
4.879231,9,511.139935
8.879455,11,511.224876
4.784583,8,511.28127
4.25552,8,511.336017
5.994709,8,511.401371
6.993111,11,511.486265
3.911366,7,511.540714
8.394254,10,511.622456
5.203524,8,511.680051
7.7434,11,511.758547
3.837332,6,511.807451
4.902786,7,511.864163
11.869559,16,511.990062
5.53127,11,512.073602
4.259247,7,512.119776
6.264141,9,512.192995
6.62968,14,512.301454
4.107537,12,512.398453
3.311484,8,512.461582
3.985335,13,512.56397
5.541695,9,512.633056
6.276528,12,512.720775
6.088743,9,512.78148
7.202611,9,512.842159
9.177872,12,512.942354
3.993692,7,512.999884
6.963139,17,513.135388
6.555342,10,513.21515
11.687668,13,513.31499
5.859064,9,513.378859
6.604508,14,513.483232
2.821528,11,513.573006
6.226976,8,513.640937
4.978121,7,513.695686
4.254569,7,513.741235
6.027086,10,513.817982
5.609646,10,513.900392
5.657513,8,513.966262
5.246146,9,514.040603
3.329216,20,514.200684
4.883161,8,514.26632
6.141746,9,514.340232
5.611144,8,514.398312
4.421301,7,514.447447
7.271102,12,514.535931
7.479829,9,514.607005
10.833676,16,514.734949
6.357928,12,514.832999
6.868896,10,514.908046
7.726275,10,514.978117
4.615711,10,515.056283
3.864331,13,515.161693
10.546348,16,515.279706
4.515645,10,515.349548
60.01295,42,515.661745
10.606346,13,515.764745
4.302349,8,515.823937
5.155684,9,515.890734
7.786081,10,515.965843
9.400176,11,516.050132
5.829009,13,516.142282
4.548979,11,516.213912
6.037952,8,516.266207
5.156335,7,516.311752
4.244599,7,516.367895
3.314464,7,516.424827
4.758599,9,516.499529
6.282002,10,516.578818
4.770507,7,516.637357
6.117161,11,516.7283
6.774419,9,516.796737
3.959983,7,516.852428
8.341966,10,516.92876
3.639552,7,516.98218
9.645008,16,517.090514
8.132739,10,517.169229
7.951403,10,517.25251
6.077036,8,517.317438
5.17415,10,517.40097
4.413113,11,517.483045
8.957552,10,517.547982
4.390316,11,517.635847
5.43026,8,517.703693
7.06308,10,517.779932
5.884147,13,517.869238
4.863622,8,517.931311
3.911938,10,518.016376
8.130786,12,518.106389
5.381625,9,518.177711
5.595698,10,518.260881
5.274927,10,518.34201
9.642059,14,518.452924
5.402311,12,518.550585
4.693649,10,518.633029
6.547261,9,518.698173
5.08284,14,518.802934
3.973055,7,518.861878
5.278005,9,518.925799
7.174035,9,518.986311
6.382728,8,519.050945
7.102262,9,519.1254
5.996017,12,519.216861
4.706733,7,519.273117
5.904083,8,519.331417
5.047672,11,519.408285
8.852135,11,519.502724
9.225243,12,519.596474
8.347717,13,519.700538
4.982922,11,519.792572
6.320945,9,519.864595
3.8312,8,519.928369
7.378806,10,520.007394
3.075893,9,520.080604
5.060331,11,520.166229
7.150215,11,520.244013
6.201445,11,520.321092
3.57967,7,520.372517
7.162748,9,520.437593
7.153233,10,520.508103
5.013338,7,520.559961
6.119782,9,520.631054
4.675832,8,520.695727
4.622826,9,520.766483
7.522831,13,520.87366
9.227016,11,631.516731
8.169324,10,631.596974
6.204331,9,631.669243
3.721046,7,631.724777
8.194467,13,631.829571
11.175969,13,631.929775
8.339231,11,632.006628
4.736573,9,632.065667
10.505816,12,632.14425
6.231539,10,632.223511
6.163397,11,632.314548
7.704575,11,632.403962
12.744334,14,632.515562
9.681513,12,632.612603
4.853353,8,632.676448
6.559339,11,632.764563
4.556052,7,632.819985
7.686145,10,632.895363
9.019239,11,632.983453
3.803095,9,633.058354
7.091903,9,633.125773
4.727127,8,633.183538
7.825624,10,633.259938
9.399738,11,633.343057
5.357746,9,633.410233
6.614897,12,633.499907
3.264,7,633.553142
5.543105,10,633.627409
7.906489,11,633.701113
4.633839,8,633.755787
4.366812,7,633.805683
4.605151,7,633.851993
4.002102,7,633.900016
4.633153,9,633.964317
4.158575,7,634.020734
5.387893,9,634.092429
5.476747,8,634.15825
10.443462,12,634.249113
5.727293,8,634.314449
3.569738,7,634.366569
6.630974,12,634.458775
11.528104,15,634.558976
4.98998,8,634.611828
3.985016,8,634.664317
5.972276,8,634.730054
5.04533,8,634.79421
5.146616,9,634.864603
10.197018,12,634.947131
4.630924,9,635.005628
3.815334,7,635.051186
8.405459,11,635.1224
4.355372,7,635.167899
7.139067,10,635.236144
6.337327,9,635.295565
6.221089,9,635.353728
8.790986,11,635.425534
8.455189,10,635.490955
4.126057,10,635.555685
6.334599,9,635.614287
5.996599,10,635.679176
6.579827,9,635.737564
5.587624,9,635.796322
4.984075,8,635.859569
8.534813,10,635.939138
10.810512,12,636.034735
6.455212,9,636.10749
12.275414,14,636.209877
9.117599,12,636.289755
6.847785,9,636.347735
5.14685,9,636.410656
5.192998,9,636.48466
5.608159,9,636.558536
4.657108,8,636.624527
5.050908,8,636.690997
5.174516,10,636.77239
6.887938,9,636.843599
6.782358,10,636.923742
5.435154,10,637.007384
6.847438,11,637.098073
6.718255,9,637.171732
6.981611,9,637.245934
9.015124,11,637.335146
4.257326,7,637.390312
7.281723,9,637.467179
5.327157,10,637.547204
4.999732,9,637.611607
8.70132,10,637.683897
3.241297,8,637.741424
5.694437,8,637.796817
5.468244,8,637.849074
3.963503,7,637.894754
9.148819,11,637.966546
3.898692,7,638.011929
4.194044,8,638.06548
7.754944,11,638.139271
4.591758,8,638.192819
3.42832,6,638.232603
4.653026,7,638.290242
4.47669,8,638.35529
5.499743,8,638.419396
6.471504,14,638.533979
6.05861,11,638.62487
5.608388,11,638.714683
4.906367,8,638.780118
8.490188,12,638.877149
6.098353,9,638.952266
4.772548,8,639.017227
8.190452,10,639.099666
12.406738,15,639.221174
8.353446,10,639.301817
4.392495,7,639.357895
7.104448,11,639.449045
6.301242,9,639.523032
5.678354,10,639.603341
9.273999,12,639.701887
5.96548,9,639.777619
9.124235,12,639.874468
5.874219,8,639.940113
8.837269,11,640.029435
10.944195,13,640.134889
11.548488,13,640.242268
5.665635,8,640.302556
5.476517,9,640.367465
9.31595,12,640.446523
5.906215,8,640.49988
4.857992,8,640.553228
4.579129,7,640.599191
6.477117,9,640.658931
5.847388,10,640.725535
7.385607,9,640.784753
7.087109,10,640.84952
5.434915,8,640.902511
5.840702,8,640.95536
5.191314,8,641.008898
8.864746,10,641.077791
8.066124,13,641.187255
5.704271,8,641.25379
5.046945,8,641.318137
3.903161,9,641.392229
6.023344,10,641.470922
6.65423,10,641.551943
6.593106,9,641.623823
6.851134,9,641.696992
6.120567,12,641.795953
7.385891,10,641.873989
6.149955,10,641.955596
3.691218,7,642.012683
4.082805,7,642.069451
6.75432,9,642.144209
6.203278,9,642.218442
8.014993,12,642.318238
5.261761,9,642.382156
5.732839,8,642.43674
10.065135,12,642.515809
4.627434,8,642.56882
5.248531,8,642.620685
4.705438,17,642.731888
6.776803,9,642.792264
4.922996,9,642.851428
3.753004,8,642.904719
8.493342,11,642.977212
9.239811,11,643.049389
6.492834,9,643.108924
6.595637,9,643.169148
3.101881,6,643.208392
6.584686,10,643.275547
8.063279,11,643.347921
5.972985,8,643.401308
7.407247,9,643.461629
7.27969,12,643.540472
6.271377,9,643.599837
6.108819,9,643.658408
5.301451,8,643.710525
6.980103,13,643.796187
3.094143,6,643.835582
5.130951,9,643.894712
6.760829,9,643.953878
4.985261,8,644.005658
3.659975,6,644.045609
6.773217,9,644.1062
4.436846,7,644.154553
6.70683,9,644.213142
5.584275,10,644.279118
7.69243,10,644.343607
4.744554,8,644.3954
7.377866,11,644.466909
4.68515,9,644.524432
6.156759,10,644.588758
7.605621,9,644.649146
5.231023,9,644.709581
4.416615,7,644.756563
6.9497,9,644.815006
3.875678,7,644.860722
6.519147,15,644.959024
8.708635,11,645.03216
5.851908,8,645.084002
4.996081,8,645.136667
7.489373,9,645.209101
6.183198,8,645.275232
7.178427,11,645.362963
6.829924,9,645.426049
5.078665,11,645.502474
4.861286,8,645.557367
6.841345,10,645.625307
7.303639,9,645.685789
6.150384,9,645.745742
7.608449,11,645.819148
3.928011,7,645.866156
6.967919,11,645.940367
6.811896,11,646.015087
4.06715,7,646.061693
10.276088,13,646.150524
45.103843,30,646.353005
9.270739,13,757.494616
4.660345,9,757.554655
13.852675,16,757.671798
6.980041,10,757.750504
7.99017,11,757.830024
12.986809,16,757.965272
6.692705,12,758.062373
5.971358,11,758.145107
5.033193,8,758.214193
9.893933,14,758.321736
4.726772,10,758.399571
6.321633,10,758.483878
7.96256,15,758.601396
12.346926,16,758.727019
10.503633,13,758.827093
7.092718,13,758.918071
6.15264,10,758.999414
5.644008,9,759.071417
8.676034,12,759.164125
6.240302,12,759.257949
11.503408,15,759.370536
5.731236,10,759.447066
7.826525,11,759.527033
4.670288,8,759.594501
5.968932,10,759.667409
5.992507,10,759.748569
5.822484,11,759.839184
10.827937,13,759.932825
3.747504,8,759.997594
7.531533,13,760.105873
5.647654,9,760.179445
17.13702,19,760.31839
14.16675,17,760.432953
4.930467,9,760.494634
11.491106,15,760.596897
6.366943,11,760.66963
7.966669,12,760.749513
12.550496,15,760.850334
4.588653,9,760.910319
4.367316,11,760.984237
8.648779,13,761.069906
5.704689,11,761.150977
5.234674,10,761.236277
7.465072,11,761.327871
8.830151,12,761.429671
5.746483,10,761.513957
11.278959,17,761.655378
7.276274,12,761.754761
6.385977,11,761.846976
7.595606,13,761.95595
12.299225,16,762.090346
7.411573,11,762.178715
7.945176,11,762.270171
7.081171,11,762.362368
9.322213,14,762.474569
4.901937,12,762.573503
9.097309,13,762.680042
6.161256,10,762.760141
6.054432,10,762.84303
7.615791,11,762.927236
6.28729,10,763.008778
6.834583,10,763.090804
7.771107,13,763.200106
9.487333,14,763.303247
4.864654,9,763.372064
6.936325,10,763.451555
14.14277,20,763.60046
5.196997,9,763.675447
10.840703,13,763.785468
11.431183,15,763.905566
12.529176,15,764.01421
8.100251,15,764.133745
8.660297,14,764.252155
5.277637,8,764.31407
5.583715,14,764.42031
7.447933,11,764.504619
14.319279,16,764.636707
5.751769,11,764.726738
6.489233,12,764.823093
9.033747,13,764.927278
5.99511,9,764.993731
11.298422,15,765.107831
9.646039,18,765.254532
14.064635,15,765.375768
5.602267,11,765.468539
4.740452,9,765.543029
8.885043,14,765.651624
11.384519,15,765.7711
9.762004,17,765.911918
10.070299,14,766.02734
3.432042,7,766.084713
8.295827,14,766.201619
5.724181,12,766.301283
8.534881,12,766.400537
10.074487,15,766.524096
63.022324,39,766.846788
17.629889,18,766.997074
9.163259,14,767.112968
10.83994,16,767.243715
6.711259,11,767.334699
4.504719,10,767.416502
9.879354,13,767.525447
10.246569,13,767.629626
11.533238,14,767.745625
8.331946,12,767.846045
6.9015,11,767.936392
3.768743,8,768.004619
6.953956,11,768.093179
7.443178,11,768.177572
13.329662,15,768.288245
4.798185,9,768.364749
9.344674,13,768.473866
14.842747,17,768.609494
10.392194,15,768.729424
11.466921,16,768.865246
11.781084,14,768.980627
8.120245,11,769.064574
6.935172,12,769.152443
8.55874,13,769.249641
5.463261,10,769.334107
4.510216,8,769.399964
6.5565,11,769.48299
11.045555,14,769.586431
14.941456,20,769.753198
8.044272,11,769.842459
11.923067,14,769.958544
12.843543,18,770.104832
8.449804,15,770.224995
4.297901,10,770.306818
108.147301,59,770.770666
10.672897,17,770.910288
9.888752,14,771.019588
3.489726,7,771.070225
6.809309,11,771.146705
11.142176,14,771.254934
9.25962,13,771.364038
4.051332,10,771.435674
10.747957,13,771.528294
11.089114,15,771.65537
8.449961,11,771.746576
10.943246,14,771.863905
5.29337,9,771.937268
4.335306,10,772.0182
14.521638,18,772.164559
7.413663,11,772.254198
7.076092,12,772.351599
6.394991,12,772.447028
4.900695,9,772.512821
9.337081,12,772.59919
15.940162,21,772.764452
10.595206,14,772.873484
6.884582,9,772.934211
9.70653,15,773.044306
8.862892,13,773.144888
11.263676,15,773.263926
6.618264,11,773.33955
11.634956,16,773.451975
7.847846,11,773.543204
112.537933,82,885.301594
107.092389,59,885.75413
146.9425,160,886.985646
68.323902,78,887.592306
186.846961,110,888.417668
210.495261,94,889.150243
329.376313,236,890.985314
190.422774,108,891.773753
155.323307,81,892.374937
210.785423,111,893.213861
206.637115,110,894.062429
23.875329,30,894.304349
221.487975,131,895.345428
158.117326,85,896.038398
200.221795,133,897.155405
305.345314,222,898.880001
18.11426,46,899.205946
174.817756,129,900.208826
158.541311,81,1011.415561
148.296732,82,1012.075551
103.179517,60,1012.544054
64.015046,46,1012.896665
32.202877,28,1013.117967
41.901483,34,1013.378413
149.308704,73,1013.876387
185.360631,93,1014.628776
133.144448,72,1015.167355
159.613164,87,1015.86077
189.379299,103,1016.652025
166.629624,93,1017.369017
149.537987,86,1018.002274
147.488761,80,1018.566048
42.345294,35,1018.80494
97.480908,56,1019.271422
157.457848,82,1019.887074
158.500672,80,1020.499266
95.353254,60,1020.936809
40.019776,33,1021.199665
157.541162,82,1021.844484
142.755923,74,1022.444841
61.194081,45,1022.789503
89.722096,52,1023.184174
169.226472,89,1023.858686
