# {"t_start": 1582792262.207367, "env_id": "HalfCheetah-v2"} 
r,l,t
1282.060719,1000,14112.436594
1254.370294,1000,14125.089999
1337.775943,1000,14226.096737
1310.534766,1000,14238.340555
1322.492323,1000,14343.894205
1297.920169,1000,14356.981635
1273.732902,1000,14459.267518
1286.442401,1000,14472.106519
1265.182795,1000,14569.939077
1310.205822,1000,14582.002616
1327.329456,1000,14684.162484
1313.324276,1000,14697.834468
1270.388505,1000,14805.32753
1323.230512,1000,14817.657682
1322.771289,1000,14914.739045
1293.971769,1000,14925.946808
1305.32921,1000,15039.227293
1306.091404,1000,15052.649364
1247.834623,1000,15150.320511
1285.678407,1000,15161.251082
1361.695886,1000,15262.948853
1338.369104,1000,15277.084453
1258.597999,1000,15383.64879
1340.064968,1000,15395.08368
1307.971655,1000,15479.677011
1361.648372,1000,15490.120352
1308.330455,1000,15595.526038
1273.305528,1000,15605.862384
1307.052282,1000,15692.25116
1316.697046,1000,15702.789769
1302.789275,1000,15809.452793
1232.139526,1000,15820.028682
1368.094481,1000,15924.325822
1340.461586,1000,15937.516792
1350.543588,1000,15949.968109
1362.362448,1000,16067.157848
1351.637822,1000,16082.775953
1296.926864,1000,16195.757767
1345.648814,1000,16208.721064
1397.173031,1000,16316.100429
1291.590688,1000,16329.594236
1319.010793,1000,16460.218257
1345.738566,1000,16479.049442
1312.44199,1000,16597.352649
1367.339514,1000,16611.373267
1408.098804,1000,16735.052874
1378.96557,1000,16747.97123
1325.382992,1000,16850.675245
1316.583804,1000,16862.146038
1356.277099,1000,16958.597547
1381.238029,1000,16969.355166
1397.815531,1000,17077.874054
1378.705736,1000,17089.316591
1397.977313,1000,17180.287317
1370.044984,1000,17191.846094
1366.829572,1000,17297.36271
1351.714225,1000,17309.015247
1422.733562,1000,17402.960691
1412.519524,1000,17414.327486
1379.869171,1000,17514.692028
1424.358368,1000,17528.862262
1392.224113,1000,17613.794356
1342.787654,1000,17625.375204
1376.248401,1000,17719.194495
1381.663176,1000,17733.051949
1427.617247,1000,17829.815351
1375.543175,1000,17841.182304
1434.479384,1000,17930.026909
1374.080916,1000,17940.895584
1417.038284,1000,18044.833585
1425.691207,1000,18056.173885
1387.949322,1000,18148.419985
1371.162022,1000,18159.891014
1368.111637,1000,18264.614028
1416.799885,1000,18276.230087
1369.553173,1000,18368.554602
1311.854653,1000,18379.823736
1418.451624,1000,18391.114951
1360.582697,1000,18485.436343
1372.615918,1000,18498.765348
1437.868373,1000,18583.296478
-329.991539,1000,18594.352511
1366.729195,1000,18687.653147
1345.780855,1000,18701.226152
1373.946789,1000,18799.739786
1383.958944,1000,18810.974793
1379.222258,1000,18901.966941
1375.376958,1000,18914.084799
1375.712257,1000,19017.198176
1408.854502,1000,19028.518028
1385.182567,1000,19121.450626
1364.594875,1000,19132.605412
1415.483124,1000,19234.476318
1401.74244,1000,19245.699986
1428.210704,1000,19336.123448
1381.321387,1000,19347.656756
1343.678981,1000,19472.397838
1385.344378,1000,19483.61793
1378.573875,1000,19574.221545
1437.870207,1000,19585.368316
1356.654805,1000,19678.130931
1393.311217,1000,19691.756794
1373.140695,1000,19776.30461
1389.314838,1000,19787.70717
1451.271068,1000,19871.397072
1426.352996,1000,19885.093822
1421.706258,1000,19977.444926
1418.105982,1000,19988.631068
1394.053212,1000,20071.572183
1428.300423,1000,20082.818697
1423.02974,1000,20179.672136
1355.236888,1000,20191.438844
1437.755649,1000,20275.689611
-330.243263,1000,20287.138501
1474.028872,1000,20381.703837
1403.295184,1000,20395.40357
