Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6
32768,5.81E+01,74.55023999,,1.65E+01,1.65E+01,6.31E+00,6.31E+00,-9.56E+00,-9.56E+00,1.65E+01,1.65E+01,6.31E+00,6.31E+00,,1.41E+02,1.41E+02,3.61E+01,3.61E+01,-2.85E+00,-2.85E+00,1.41E+02,1.41E+02,3.60E+01,3.60E+01,,,
3.48E+04,6.17E+01,101.1691761,,2.33E+02,2.33E+02,-2.22E+01,-2.22E+01,-9.97E+00,-9.97E+00,2.33E+02,2.33E+02,-2.22E+01,-2.22E+01,,1.78E+02,1.78E+02,1.28E+01,1.28E+01,-5.70E+00,-5.70E+00,1.78E+02,1.78E+02,1.27E+01,1.27E+01,,,
36864,7.69E+01,143.4392224,,3.39E+02,3.39E+02,-2.98E+01,-2.98E+01,-1.01E+01,-1.01E+01,3.39E+02,3.39E+02,-2.98E+01,-2.98E+01,,2.43E+02,2.43E+02,-4.27E+00,-4.27E+00,-7.45E+00,-7.45E+00,2.43E+02,2.43E+02,-4.28E+00,-4.28E+00,,,
3.89E+04,9.69E+01,171.9819285,,3.74E+02,3.74E+02,1.50E+01,1.50E+01,-9.34E+00,-9.34E+00,3.74E+02,3.74E+02,1.50E+01,1.50E+01,,2.95E+02,2.95E+02,3.46E+00,3.46E+00,-8.21E+00,-8.21E+00,2.95E+02,2.95E+02,3.45E+00,3.45E+00,,,
40960,1.08E+02,191.6949757,,3.80E+02,3.80E+02,2.44E+00,2.44E+00,-8.47E+00,-8.47E+00,3.80E+02,3.80E+02,2.44E+00,2.44E+00,,3.29E+02,3.29E+02,3.05E+00,3.05E+00,-8.31E+00,-8.31E+00,3.29E+02,3.29E+02,3.04E+00,3.04E+00,,,
4.30E+04,8.09E+01,145.490238,,1.28E+02,1.28E+02,5.69E-01,5.69E-01,-7.81E+00,-7.81E+00,1.28E+02,1.28E+02,5.69E-01,5.69E-01,,2.49E+02,2.49E+02,2.06E+00,2.06E+00,-8.11E+00,-8.11E+00,2.49E+02,2.49E+02,2.05E+00,2.05E+00,,,
45056,9.17E+01,162.5214792,,3.25E+02,3.25E+02,6.29E+00,6.29E+00,-7.65E+00,-7.65E+00,3.25E+02,3.25E+02,6.29E+00,6.29E+00,,2.79E+02,2.79E+02,3.75E+00,3.75E+00,-7.93E+00,-7.93E+00,2.79E+02,2.79E+02,3.75E+00,3.75E+00,,,
4.71E+04,7.56E+01,134.3440266,,1.57E+02,1.57E+02,4.65E+00,4.65E+00,-8.05E+00,-8.05E+00,1.57E+02,1.57E+02,4.65E+00,4.65E+00,,2.31E+02,2.31E+02,4.11E+00,4.11E+00,-7.98E+00,-7.98E+00,2.31E+02,2.31E+02,4.11E+00,4.11E+00,,,
49152,6.68E+01,119.4171219,,1.66E+02,1.66E+02,3.31E+00,3.31E+00,-7.82E+00,-7.82E+00,1.66E+02,1.66E+02,3.31E+00,3.31E+00,,2.05E+02,2.05E+02,3.79E+00,3.79E+00,-7.91E+00,-7.91E+00,2.05E+02,2.05E+02,3.79E+00,3.79E+00,,,
5.12E+04,7.32E+01,129.2237856,,2.49E+02,2.49E+02,6.98E+00,6.98E+00,-7.41E+00,-7.41E+00,2.49E+02,2.49E+02,6.98E+00,6.98E+00,,2.22E+02,2.22E+02,5.07E+00,5.07E+00,-7.71E+00,-7.71E+00,2.22E+02,2.22E+02,5.07E+00,5.07E+00,,,
