# {"env_id": "HalfCheetah-v2", "t_start": 1583028663.8526316} 
r,l,t
-12234.160234,1000,4527.494479
-11960.869061,1000,4541.111475
-12091.791817,1000,4722.791128
-11925.445168,1000,4736.987448
-11950.818396,1000,4864.08137
-11640.6856,1000,4888.130767
-11506.203595,1000,5001.692918
-11271.374665,1000,5006.908293
-11179.988819,1000,5068.203267
-10995.627929,1000,5084.259416
-11032.223511,1000,5154.117053
-10804.329937,1000,5159.383013
-10690.640047,1000,5164.871882
-10412.07121,1000,5224.327398
-10459.670338,1000,5231.405248
-10425.557128,1000,5276.538996
-10110.364977,1000,5282.551051
-10139.538945,1000,5344.646832
-10157.386524,1000,5351.374107
-11574.425829,1000,5404.046792
-11776.555014,1000,5409.312452
-9454.392804,1000,5495.408958
-9495.031933,1000,5501.092326
-8171.502186,1000,5547.131349
-10999.046315,1000,5552.325819
-8235.332755,1000,5610.891011
-8029.672097,1000,5616.309245
-8455.884496,1000,5663.962636
-9088.992618,1000,5671.291561
-6218.956384,1000,5729.411716
-4704.142094,1000,5734.868008
-7090.6847,1000,5801.499528
-8979.093379,1000,5811.306224
-10867.284676,1000,5862.488654
-8058.520757,1000,5868.297002
-9650.966816,1000,5933.573994
-7484.117893,1000,5941.623899
-17402.582129,1000,5987.734989
-4333.84996,1000,5993.741658
-7446.936924,1000,6055.275167
-4603.395459,1000,6061.241503
-15572.557714,1000,6106.741382
-5637.673437,1000,6112.223061
-7706.896924,1000,6174.21199
-4173.568307,1000,6179.888372
-5032.371925,1000,6225.605629
-4524.482972,1000,6231.598584
-4190.947347,1000,6292.747128
-3373.574159,1000,6298.212039
-4317.07862,1000,6343.493698
-17268.069735,1000,6349.1008
-17487.006458,1000,6411.65215
-4371.897715,1000,6417.392958
-8056.863425,1000,6463.634611
-4342.128133,1000,6469.406866
-5823.387087,1000,6478.522611
-7259.636973,1000,6535.773924
-4926.916301,1000,6542.093669
-4058.667717,1000,6595.5586
-3377.599307,1000,6605.314674
-5912.731771,1000,6657.828423
-15811.27782,1000,6663.223518
-7478.054186,1000,6718.071825
-6270.860749,1000,6727.610064
-7109.007998,1000,6783.395126
-5165.237615,1000,6789.009339
-3748.607496,1000,6878.927823
-3530.942446,1000,6894.176591
-3595.085781,1000,6994.506476
-6632.843775,1000,7007.157658
-3951.988122,1000,7119.761786
-3584.452742,1000,7135.751483
-4491.795205,1000,7232.178321
-3851.76364,1000,7244.760103
-3858.574388,1000,7357.718887
-3939.481765,1000,7371.325748
-3314.495263,1000,7471.508843
-4326.42901,1000,7484.449152
-3229.134784,1000,7596.417923
-5298.976361,1000,7608.856314
-4876.324192,1000,7706.848069
-3136.629458,1000,7719.695249
-3465.583425,1000,7857.676167
-3066.481812,1000,7870.305035
-5087.223354,1000,7968.937345
-4155.470295,1000,7982.959117
-7343.446283,1000,8095.478333
-3593.096378,1000,8108.843452
-3765.511447,1000,8206.230975
-17645.085845,1000,8222.436125
-4063.67354,1000,8327.645251
-3331.178713,1000,8339.336674
-7989.572332,1000,8438.891519
-3506.331457,1000,8454.923558
-5126.906558,1000,8558.715091
-18606.337435,1000,8570.959069
-16833.459278,1000,8671.760504
-17512.06567,1000,8685.625416
-2659.154556,1000,8700.821636
-16150.682921,1000,8799.947333
-15848.711003,1000,8812.4182
-3314.446871,1000,8919.773627
-3696.620305,1000,8936.001722
-2786.309228,1000,9030.262303
-2852.215222,1000,9041.799117
-3634.530358,1000,9154.229998
-2737.924703,1000,9168.043113
-3064.070806,1000,9267.702246
-4102.804769,1000,9281.196887
-3791.346134,1000,9394.187274
-3679.969481,1000,9406.704552
-2908.428066,1000,9508.675278
-4052.389648,1000,9521.776301
-16591.655118,1000,9637.403999
-3157.084987,1000,9649.881199
-3164.560416,1000,9747.876131
-3172.894208,1000,9760.825517
-3173.683445,1000,9866.150402
-4552.768738,1000,9872.635003
-3756.697652,1000,9961.171338
-2775.936805,1000,9973.999958
-6180.969517,1000,10064.255832
-4757.270163,1000,10076.799742
-3294.506214,1000,10173.940559
-3236.528222,1000,10185.862522
-2775.055839,1000,10299.743473
-5002.765045,1000,10311.195014
-2915.556061,1000,10398.926311
-5872.937201,1000,10410.058689
-3659.847246,1000,10526.763953
-5240.477379,1000,10538.098117
-4288.466227,1000,10623.598954
-2913.647761,1000,10638.504517
-4284.520148,1000,10708.379065
-3229.426522,1000,10713.85861
-16778.576254,1000,10769.336365
-3017.403018,1000,10778.311933
-3458.79982,1000,10825.624257
-3184.574789,1000,10831.106801
-3931.662659,1000,10888.149524
-2505.402974,1000,10897.654082
-4634.568943,1000,10903.289704
-2448.071767,1000,10948.821995
-2440.697566,1000,10954.070777
-2813.919309,1000,11030.817175
-2653.131054,1000,11036.752343
-2951.074398,1000,11096.608309
-2584.411753,1000,11108.535244
-2083.378825,1000,11175.724494
-2873.508444,1000,11181.265789
-2646.526393,1000,11226.575899
-2817.516688,1000,11232.462893
-2677.429482,1000,11294.581321
-2354.901177,1000,11300.415592
-1945.670943,1000,11345.024436
-2167.026213,1000,11350.5497
-4827.665997,1000,11408.258707
-2259.972952,1000,11414.07495
-2711.167259,1000,11459.834262
-1952.78921,1000,11465.125564
-2069.781309,1000,11526.819248
-1821.805135,1000,11532.743247
-2360.03643,1000,11579.444784
-2858.324337,1000,11592.716554
-1600.44492,1000,11657.516652
-2756.163597,1000,11663.454233
-2206.062142,1000,11711.796264
-3332.097308,1000,11724.566557
-3716.259503,1000,11788.580933
-3095.803012,1000,11794.311678
-1531.704183,1000,11844.298566
-2613.284509,1000,11853.971237
-2007.023101,1000,11908.179287
-13944.249589,1000,11914.160485
-1677.961607,1000,11964.7737
-19024.584725,1000,11974.049395
-1667.221356,1000,12025.061769
-3629.047832,1000,12030.572562
-4986.699494,1000,12086.837994
-3378.327771,1000,12096.4729
-18747.447326,1000,12144.695103
-3327.11587,1000,12150.612687
-1739.726561,1000,12156.578107
-1712.997476,1000,12219.214721
-1987.233289,1000,12225.17061
-2278.787698,1000,12280.806707
-1646.544874,1000,12286.029628
-2847.898117,1000,12346.905221
-15624.601406,1000,12352.804444
-1580.300822,1000,12398.123719
-2767.352943,1000,12403.419454
-1764.684382,1000,12461.991267
-2491.320506,1000,12467.949478
-1599.807026,1000,12513.533926
-1829.482281,1000,12519.140163
-2039.930584,1000,12578.567513
-1275.435404,1000,12583.775561
-1520.048972,1000,12628.117335
-1649.448743,1000,12636.464366
-2951.756196,1000,12695.334715
-1596.031589,1000,12701.084616
-2037.944416,1000,12747.009248
-2270.810461,1000,12756.411674
-1385.066688,1000,12810.057344
-1457.107581,1000,12815.712193
-1360.21994,1000,12863.79804
-4622.193952,1000,12873.657698
-3597.138033,1000,12927.142158
-1304.699647,1000,12932.5068
-1516.579319,1000,12984.459792
-1601.35553,1000,12993.793386
-1248.743607,1000,13045.266547
-1184.64168,1000,13050.77519
-1460.722416,1000,13106.941408
-2678.557408,1000,13116.581979
-3477.198982,1000,13166.680671
-1550.710478,1000,13172.639648
-1120.63355,1000,13232.977669
-1454.115192,1000,13248.332748
-10834.12371,1000,13335.317206
-2405.140809,1000,13346.889614
-1624.649076,1000,13450.378636
-1738.722456,1000,13462.205411
-3326.455952,1000,13553.588547
-3202.252702,1000,13564.752833
-1163.803675,1000,13576.017657
-2308.305332,1000,13681.312373
-1653.630673,1000,13693.202465
-2406.189257,1000,13782.569867
-1157.537685,1000,13796.387469
-1112.645529,1000,13897.592194
-1070.235338,1000,13909.949265
-1865.698851,1000,14004.759347
-2023.654443,1000,14020.406303
-2147.832771,1000,14120.971311
-1835.152096,1000,14133.110051
-1098.299885,1000,14261.106061
-1134.996445,1000,14274.483831
-1857.711795,1000,14365.861201
-1775.810563,1000,14378.628735
-2291.714794,1000,14486.144766
-1748.85536,1000,14498.591107
-1792.559206,1000,14588.60154
-1481.254598,1000,14600.840409
-1211.274803,1000,14703.103271
-2042.136739,1000,14715.535785
-1053.88198,1000,14807.776487
-1117.096046,1000,14823.11942
-1873.966523,1000,14921.808209
-995.017289,1000,14934.286762
-1273.735026,1000,15031.830435
-851.050672,1000,15047.445822
-1833.896404,1000,15141.739455
-1473.313158,1000,15152.780465
-1920.347679,1000,15253.076451
-774.276459,1000,15267.181669
-1479.871886,1000,15363.559682
-1088.662112,1000,15375.278118
-3248.547988,1000,15478.077178
-1699.661375,1000,15491.505862
-1704.282564,1000,15584.908262
-1279.862328,1000,15596.529083
-1411.466898,1000,15705.156321
-887.214705,1000,15716.425698
-4111.7817,1000,15808.535376
-1280.403591,1000,15821.109824
-1794.771011,1000,15918.552294
-1471.108421,1000,15930.058516
-1400.208584,1000,15942.649835
-1432.013292,1000,16038.278874
-1317.451935,1000,16053.185561
-1173.251661,1000,16152.414693
-1084.671882,1000,16163.788364
-1300.586779,1000,16265.770557
-1294.810892,1000,16280.591001
-1230.399765,1000,16370.809094
-1031.359299,1000,16383.292176
-1284.280342,1000,16488.144283
-1059.448137,1000,16500.806585
-1004.763043,1000,16594.116551
-986.768852,1000,16606.678427
-1163.85924,1000,16709.893092
-1047.847547,1000,16720.964883
-765.431487,1000,16812.007294
-748.681379,1000,16823.792285
-777.182925,1000,16928.699419
-810.878066,1000,16941.457488
-794.419336,1000,17067.238594
-812.918504,1000,17081.527856
-841.565415,1000,17175.849975
-737.164931,1000,17187.933051
-873.403515,1000,17295.373116
-687.64856,1000,17307.38083
-770.846647,1000,17398.42994
-553.702005,1000,17409.995558
-488.08252,1000,17510.687499
-581.315692,1000,17523.30316
-640.154757,1000,17614.746036
-625.036361,1000,17626.551385
-516.801513,1000,17730.882021
-367.030758,1000,17743.298167
-317.359684,1000,17835.241856
-547.469137,1000,17850.941
-103.165619,1000,17949.797079
-399.79271,1000,17962.307606
-299.166379,1000,18058.913173
-233.027125,1000,18074.733416
-387.571289,1000,18173.814223
-3967.613286,1000,18185.317766
-275.304161,1000,18283.072389
-237.067429,1000,18297.862493
-176.633035,1000,18311.327183
-126.620928,1000,18399.653056
-215.393011,1000,18410.821241
-78.701547,1000,18514.959242
-108.108973,1000,18526.753286
41.872926,1000,18619.227109
-90.812483,1000,18630.8131
-43.202505,1000,18731.479162
-178.053542,1000,18743.239205
-176.773929,1000,18832.517113
52.111277,1000,18843.799028
69.409398,1000,18942.715568
-208.393918,1000,18953.599677
32.087486,1000,19041.855628
-4396.566701,1000,19055.879484
-2295.767033,1000,19154.734176
156.942822,1000,19167.219341
212.163112,1000,19258.012142
363.166048,1000,19273.824072
211.765728,1000,19369.105316
108.166682,1000,19379.918858
-3488.472374,1000,19480.723214
80.972108,1000,19495.552426
76.654491,1000,19587.023891
355.876955,1000,19597.14822
131.013214,1000,19700.282525
-4032.437421,1000,19712.912124
320.903811,1000,19827.180357
191.976711,1000,19838.844994
289.706124,1000,19942.518652
450.093577,1000,19953.58953
497.76609,1000,20043.456012
613.203628,1000,20056.7344
529.330035,1000,20162.487149
607.676949,1000,20173.647845
656.836829,1000,20265.924368
622.663475,1000,20281.60139
729.558831,1000,20379.745728
657.293153,1000,20391.185158
726.712946,1000,20487.4373
842.530833,1000,20501.86557
930.962026,1000,20596.50946
-3212.516254,1000,20608.011968
650.310916,1000,20619.520866
924.837429,1000,20722.467723
844.460775,1000,20735.496351
810.843866,1000,20825.512837
903.072744,1000,20837.302631
764.330471,1000,20934.101129
1012.996308,1000,20945.240638
-1006.664781,1000,21035.572488
918.590237,1000,21046.964427
1101.332297,1000,21147.126398
-3034.345927,1000,21159.269294
1103.898825,1000,21247.960076
1190.74181,1000,21259.929597
1094.678805,1000,21353.750593
971.281401,1000,21365.511895
-6.446259,1000,21454.306725
1227.230268,1000,21466.86437
1184.092369,1000,21566.06152
1104.512019,1000,21578.288939
1198.566491,1000,21669.216544
1168.078697,1000,21683.072865
1168.226804,1000,21777.258083
1442.951231,1000,21789.329776
-676.347407,1000,21885.141083
-2151.419448,1000,21899.657632
1384.770845,1000,21989.851829
1448.771575,1000,22000.721223
1283.797605,1000,22093.717056
1533.514286,1000,22107.255279
1499.722547,1000,22197.455839
361.547536,1000,22208.191302
-237.381424,1000,22293.061067
1598.370694,1000,22304.556704
1279.181051,1000,22388.900984
1431.799859,1000,22401.600658
1505.465994,1000,22505.783371
1474.539666,1000,22517.179591
-741.661671,1000,22602.23687
1598.088983,1000,22615.514809
1464.122776,1000,22689.9206
1513.744552,1000,22694.241436
1653.844197,1000,22772.657474
1568.897828,1000,22793.445211
1738.929529,1000,22803.98916
1752.932719,1000,22949.525177
1571.044907,1000,22977.821622
1533.021953,1000,23085.656153
1674.044775,1000,23093.631814
29.634492,1000,23158.960401
1728.704367,1000,23169.504134
2006.367718,1000,23241.939672
1941.89057,1000,23249.484261
1864.239773,1000,23323.837912
-3240.497131,1000,23334.45809
1877.502312,1000,23393.948867
1864.606197,1000,23401.370446
-833.143793,1000,23476.031907
-2744.108349,1000,23487.065854
1771.161615,1000,23545.872206
1788.997788,1000,23553.311469
-1773.085559,1000,23631.644008
1874.19727,1000,23639.359703
1872.38599,1000,23701.627223
1959.874648,1000,23714.034212
1866.788578,1000,23786.165804
2006.518969,1000,23793.706781
1937.416298,1000,23862.401337
2102.487849,1000,23874.712431
2056.829454,1000,23932.438849
2001.715935,1000,23939.904738
2077.810678,1000,24021.501956
2048.257792,1000,24029.061735
1251.769706,1000,24088.660069
1931.023562,1000,24096.286184
2172.473782,1000,24171.548904
2208.456514,1000,24178.936595
2102.1538,1000,24240.809081
2100.147382,1000,24254.375052
2131.330326,1000,24322.03784
2190.571552,1000,24329.61125
1421.242717,1000,24395.686154
2192.458729,1000,24409.757546
2203.070484,1000,24493.289237
-1969.838138,1000,24506.464269
2317.099255,1000,24515.82004
2244.51069,1000,24597.398054
-2222.892835,1000,24607.256567
2161.179356,1000,24705.105217
2095.47945,1000,24712.586046
2174.023142,1000,24795.726381
2298.890705,1000,24803.222367
2310.869287,1000,24881.743589
-475.067655,1000,24889.104324
2233.977803,1000,24969.227428
2293.394116,1000,24978.188162
2242.417049,1000,25060.082561
2260.178368,1000,25070.431573
2391.650094,1000,25150.498589
2348.229253,1000,25160.81367
2290.487602,1000,25242.112531
2349.604157,1000,25252.678941
2340.977009,1000,25335.07978
2377.769593,1000,25345.587688
2285.03758,1000,25426.529922
-1411.470759,1000,25437.796609
2442.260578,1000,25518.395026
-321.536922,1000,25528.441098
2260.193192,1000,25610.566619
2157.58954,1000,25619.974091
2526.011899,1000,25695.39809
2282.29305,1000,25704.257091
2192.549679,1000,25787.269661
2339.764393,1000,25798.431857
2453.380016,1000,25879.194398
2526.764959,1000,25890.172068
2506.412922,1000,25972.149225
2533.735987,1000,25982.953551
2624.186399,1000,26064.240106
79.229705,1000,26074.626206
2592.551519,1000,26153.914997
2673.064208,1000,26164.653753
2537.742691,1000,26236.19685
2535.791901,1000,26248.252682
2428.144558,1000,26328.775812
2630.993661,1000,26342.143888
-675.773559,1000,26413.263282
2522.621868,1000,26427.01286
2483.297935,1000,26438.396453
2604.479619,1000,26511.461337
2650.933316,1000,26522.823381
-1651.45662,1000,26603.06417
2716.254442,1000,26612.167276
2624.171425,1000,26685.203969
2613.373848,1000,26695.645869
2660.961044,1000,26779.441596
2105.577153,1000,26787.133697
-1501.380453,1000,26871.222238
2538.859635,1000,26879.630747
2648.597518,1000,26980.554905
428.546153,1000,26988.299989
2653.849596,1000,27066.500182
2790.90469,1000,27074.001642
-1283.42032,1000,27150.512889
2628.109805,1000,27158.401714
2687.532193,1000,27238.340678
2610.241366,1000,27245.791541
2724.114213,1000,27328.127829
2645.73501,1000,27337.015025
2710.581499,1000,27420.361105
2557.499443,1000,27430.911676
2650.032527,1000,27506.112795
2717.706521,1000,27516.790069
1890.013641,1000,27590.159171
2699.615227,1000,27601.045701
2684.799418,1000,27677.045103
2711.28609,1000,27687.649901
2678.211942,1000,27764.687889
2897.236082,1000,27775.452351
2775.20544,1000,27850.739802
2678.167316,1000,27861.172543
2760.728484,1000,27942.607662
2931.85837,1000,27953.031858
2896.502608,1000,28024.818556
2856.891057,1000,28036.030035
2765.957201,1000,28107.396136
-1520.923746,1000,28117.811336
2977.933616,1000,28196.019669
2892.740122,1000,28205.932632
2907.387777,1000,28279.587386
2137.780312,1000,28288.372335
2977.601667,1000,28295.682851
2813.206929,1000,28375.6032
-1563.800077,1000,28382.698164
2225.798977,1000,28462.019111
2894.743026,1000,28469.434373
-1526.248122,1000,28544.419789
2988.642869,1000,28552.107453
2953.195347,1000,28629.507279
-684.103861,1000,28637.536908
2917.133228,1000,28714.10928
2940.237124,1000,28721.546634
2924.561523,1000,28799.435456
3013.088372,1000,28807.245961
2950.807094,1000,28889.537432
3014.886654,1000,28896.98444
3062.488341,1000,28978.327521
2919.988289,1000,28985.767097
3041.977365,1000,29068.734987
3127.738061,1000,29076.966017
3096.656744,1000,29176.407255
2724.791074,1000,29189.016541
2983.826776,1000,29266.138297
3002.875955,1000,29275.483009
3063.267902,1000,29368.16287
2956.267687,1000,29376.117747
2835.912291,1000,29469.638634
2891.989385,1000,29479.077601
3074.598369,1000,29552.99289
3078.477893,1000,29560.389459
-1478.985593,1000,29640.396378
2983.244896,1000,29647.692063
3065.104597,1000,29728.519368
3095.063398,1000,29735.793436
2974.993705,1000,29817.92897
3069.908764,1000,29825.262106
3084.955136,1000,29906.999412
3081.945772,1000,29914.756929
3022.42776,1000,29991.421719
3070.904287,1000,29999.352689
3043.837651,1000,30083.167033
3172.77986,1000,30093.671227
3106.294736,1000,30168.113935
3154.517195,1000,30178.846408
3226.9877,1000,30191.136104
3194.313958,1000,30263.368922
3154.187564,1000,30274.465373
3193.451557,1000,30346.313085
3320.038365,1000,30357.140082
3095.170933,1000,30435.071196
3334.043868,1000,30445.76278
3189.598467,1000,30517.788302
3325.004826,1000,30528.584665
3292.713168,1000,30602.53248
3223.446848,1000,30612.684434
3247.759967,1000,30693.058133
3294.361129,1000,30703.510257
3270.667895,1000,30777.925192
3260.931259,1000,30788.981907
1280.446319,1000,30862.638465
3380.928735,1000,30873.531627
3341.710304,1000,30953.920584
-394.626876,1000,30964.754889
1964.220546,1000,31045.07169
1631.534999,1000,31056.525531
3252.654701,1000,31137.096698
3231.577842,1000,31149.040617
3261.891722,1000,31222.625651
3365.365875,1000,31234.351473
3302.997773,1000,31311.301528
3360.305549,1000,31323.005164
3397.752631,1000,31428.332598
3261.027008,1000,31437.05191
3462.842262,1000,31519.635315
99.420096,1000,31527.286967
-337.337455,1000,31607.243316
3035.700748,1000,31616.804336
3357.686872,1000,31692.252632
3233.464854,1000,31702.766399
3241.164377,1000,31775.357443
3348.991428,1000,31786.561784
365.637775,1000,31868.967298
3304.322181,1000,31879.727176
3286.887041,1000,31955.730309
3322.763018,1000,31966.195958
3304.498694,1000,32050.012917
3355.12331,1000,32060.194074
1451.714502,1000,32069.788684
3288.103514,1000,32152.325129
3405.397612,1000,32160.464924
-57.093565,1000,32238.040761
-1343.185174,1000,32246.767062
3338.514275,1000,32328.762424
3346.207729,1000,32338.722723
3390.03563,1000,32431.916288
3280.698716,1000,32441.079928
3295.217962,1000,32535.534776
3417.022455,1000,32544.770554
3309.858426,1000,32631.825365
566.448386,1000,32640.646084
3230.194577,1000,32732.398932
639.673959,1000,32741.839273
3248.035043,1000,32832.324383
66.083084,1000,32841.338259
3191.013079,1000,32933.196508
3335.625802,1000,32942.554834
3254.030582,1000,33032.745043
3310.70398,1000,33041.595545
3372.161345,1000,33134.482078
3458.550855,1000,33143.495137
1832.958003,1000,33235.778038
3239.579231,1000,33244.675131
3319.346487,1000,33328.860655
3269.126222,1000,33339.032494
3284.139094,1000,33428.806448
3265.6402,1000,33439.816656
3130.763998,1000,33520.718306
1117.226886,1000,33532.535871
-234.856615,1000,33620.03122
3309.960821,1000,33632.010785
3208.631736,1000,33719.86035
3461.392555,1000,33732.62049
3294.962113,1000,33849.666877
3422.850861,1000,33861.5335
3409.298925,1000,33954.226743
3323.540209,1000,33964.230865
3301.578986,1000,34055.952559
3451.128899,1000,34065.190316
3356.783331,1000,34158.293823
3558.307399,1000,34167.436375
3237.458653,1000,34176.347669
3422.760096,1000,34263.341046
3507.888847,1000,34271.898238
3502.136663,1000,34366.262433
2236.278518,1000,34375.812243
3596.938382,1000,34469.285928
3482.250145,1000,34478.438319
3388.894669,1000,34570.802343
3533.021144,1000,34582.270485
3506.5515,1000,34661.470963
3508.84754,1000,34674.962746
3509.2082,1000,34754.277945
3569.211165,1000,34767.121125
3404.18796,1000,34852.884875
3504.342782,1000,34867.15979
3402.771992,1000,34939.482733
3474.945388,1000,34952.336952
3461.420761,1000,35031.321125
3595.274856,1000,35041.299172
3531.08359,1000,35130.742994
1920.805227,1000,35141.254339
3431.624713,1000,35236.581353
3624.812968,1000,35247.581295
-161.798523,1000,35340.24743
3553.703591,1000,35351.894469
3375.276833,1000,35439.337885
3354.700231,1000,35453.211601
3606.540091,1000,35530.446278
3691.541831,1000,35543.803667
1986.689391,1000,35624.107727
3560.468231,1000,35639.247897
3677.474192,1000,35724.716806
3631.406994,1000,35737.960319
3569.216559,1000,35828.108248
1845.221937,1000,35839.979023
2121.517863,1000,35930.395136
3546.018907,1000,35940.780553
3560.5708,1000,36031.222592
3467.251355,1000,36041.309256
3612.247311,1000,36127.275107
3490.064129,1000,36135.85295
3507.53183,1000,36144.470253
3567.269902,1000,36229.196589
3546.117634,1000,36238.270252
3480.726092,1000,36343.378566
3023.071221,1000,36352.498513
3551.027287,1000,36441.257029
3490.077414,1000,36450.236831
3574.80737,1000,36534.0332
3380.124243,1000,36543.464318
3686.692275,1000,36635.0951
3678.244514,1000,36645.330652
3541.379285,1000,36735.805005
1155.831106,1000,36745.316072
3618.503414,1000,36830.571597
3534.448658,1000,36840.252402
3403.914851,1000,36923.690403
3394.8693,1000,36934.332085
3308.771929,1000,37014.778857
3631.35285,1000,37026.313159
3630.70587,1000,37104.87524
3588.617164,1000,37116.555453
3682.107184,1000,37205.153125
3611.575384,1000,37218.120494
3552.194924,1000,37296.184845
3565.43886,1000,37307.755961
3603.603307,1000,37385.3865
3561.963932,1000,37396.814414
3533.822897,1000,37481.408228
3656.886562,1000,37492.948534
383.902327,1000,37578.364782
3523.784265,1000,37587.156438
3506.518082,1000,37684.499516
3567.097884,1000,37693.950004
3584.883825,1000,37784.024457
3662.26665,1000,37793.793072
3563.992676,1000,37881.441506
3563.763417,1000,37892.317483
3543.706198,1000,37979.317806
3633.489505,1000,37990.420696
3602.290175,1000,38079.759995
3622.854179,1000,38090.975513
-724.844643,1000,38179.558867
3.406444,1000,38190.996132
3647.972025,1000,38202.279732
3738.321365,1000,38291.141404
3526.898132,1000,38301.174542
3713.78357,1000,38394.882067
-989.285917,1000,38404.34935
3519.924428,1000,38495.431827
-1252.314618,1000,38505.310368
3708.362453,1000,38593.537243
3702.469772,1000,38602.763126
3642.83494,1000,38691.026429
3773.752272,1000,38699.619549
3649.515182,1000,38805.76824
3580.783305,1000,38816.791646
3846.627521,1000,38903.154698
3671.536489,1000,38913.39896
3738.11504,1000,39002.180999
3659.624788,1000,39013.729956
3827.721207,1000,39102.607956
3813.670972,1000,39115.912536
3927.918943,1000,39203.269208
3890.435097,1000,39216.378711
-665.261772,1000,39304.915687
3758.73051,1000,39318.076761
3908.1829,1000,39403.962889
3954.615076,1000,39417.081346
3825.411426,1000,39503.30441
3787.935893,1000,39516.10769
3830.460884,1000,39603.00215
3751.258286,1000,39616.483618
2237.187486,1000,39706.445871
3870.918057,1000,39718.419107
3857.186777,1000,39806.6614
3850.81772,1000,39818.346116
3838.540659,1000,39905.82454
1129.13189,1000,39917.100306
3813.513948,1000,40005.967605
3817.48128,1000,40017.522281
3688.794219,1000,40105.565136
2378.823329,1000,40117.13546
3626.383143,1000,40204.437382
3776.972765,1000,40215.977575
3817.632532,1000,40303.009155
2286.323543,1000,40314.463704
2689.900561,1000,40327.254725
2215.195294,1000,40414.459688
3681.862331,1000,40428.759408
3645.5636,1000,40512.031795
3656.524133,1000,40525.613837
3747.409374,1000,40612.557176
3573.192848,1000,40624.722738
-164.342801,1000,40710.923028
3726.32815,1000,40721.814266
3637.237619,1000,40808.272006
3844.021632,1000,40818.950782
3805.765809,1000,40907.279672
3674.081751,1000,40917.995358
3543.173344,1000,41005.67327
3651.179536,1000,41015.794791
3650.329016,1000,41106.554766
3574.383715,1000,41115.889027
3705.161012,1000,41205.195418
3767.573163,1000,41214.844407
3639.272565,1000,41319.694376
3512.742037,1000,41330.800374
3532.140515,1000,41414.637045
3663.975665,1000,41425.479918
3734.486412,1000,41508.932896
3747.739734,1000,41519.67841
3665.617375,1000,41603.735314
3572.936375,1000,41613.887956
3758.279363,1000,41698.984515
1199.680741,1000,41708.984706
3812.735987,1000,41792.174919
3773.429342,1000,41801.281963
3762.015228,1000,41887.137338
3717.794453,1000,41896.283863
3708.351493,1000,41981.573355
3652.694846,1000,41990.996908
3731.21344,1000,42075.748358
3840.679679,1000,42085.965823
3682.21818,1000,42172.616528
3809.848795,1000,42184.05849
3678.316047,1000,42269.149883
-67.042803,1000,42280.229276
3840.288981,1000,42370.340058
3709.828896,1000,42381.790297
3389.17463,1000,42394.906342
3573.774598,1000,42480.501479
3761.870084,1000,42492.660706
3913.601985,1000,42579.590225
3784.748507,1000,42590.92352
1304.023045,1000,42677.446003
3706.006457,1000,42688.865158
3844.483876,1000,42775.437379
-210.370192,1000,42786.388752
1783.044871,1000,42871.139815
3880.625389,1000,42881.742258
3658.669177,1000,42965.717664
3835.638985,1000,42976.481676
