Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,,,,
7.99E+04,7.01E+02,450.8333052,,1.02E+03,1.02E+03,9.31E+02,9.31E+02,3.75E+01,3.75E+01,2.07E+02,2.07E+02,1.88E+02,1.88E+02,,1.01E+03,1.01E+03,9.05E+02,9.05E+02,3.74E+01,3.74E+01,2.02E+02,2.02E+02,1.84E+02,1.84E+02,,,,,,,
81920,7.05E+02,452.130768,,1.01E+03,1.01E+03,9.38E+02,9.38E+02,3.75E+01,3.75E+01,2.08E+02,2.08E+02,1.89E+02,1.89E+02,,1.01E+03,1.01E+03,9.18E+02,9.18E+02,3.75E+01,3.75E+01,2.05E+02,2.05E+02,1.86E+02,1.86E+02,,,,,,,
8.40E+04,7.11E+02,455.3447917,,1.01E+03,1.01E+03,9.61E+02,9.61E+02,3.75E+01,3.75E+01,2.07E+02,2.07E+02,1.89E+02,1.89E+02,,1.01E+03,1.01E+03,9.35E+02,9.35E+02,3.75E+01,3.75E+01,2.06E+02,2.06E+02,1.87E+02,1.87E+02,,,,,,,
86016,7.15E+02,456.3767462,,1.01E+03,1.01E+03,9.63E+02,9.63E+02,3.76E+01,3.76E+01,2.08E+02,2.08E+02,1.94E+02,1.94E+02,,1.01E+03,1.01E+03,9.46E+02,9.46E+02,3.75E+01,3.75E+01,2.07E+02,2.07E+02,1.90E+02,1.90E+02,,,,,,,
8.81E+04,7.16E+02,453.0683545,,1.02E+03,1.02E+03,9.32E+02,9.32E+02,3.80E+01,3.80E+01,2.10E+02,2.10E+02,2.02E+02,2.02E+02,,1.01E+03,1.01E+03,9.41E+02,9.41E+02,3.77E+01,3.77E+01,2.08E+02,2.08E+02,1.95E+02,1.95E+02,,,,,,,
90112,6.03E+02,409.6775989,,1.02E+03,1.02E+03,7.52E+01,7.52E+01,4.37E+01,4.37E+01,2.11E+02,2.11E+02,2.00E+02,2.00E+02,,1.02E+03,1.02E+03,5.94E+02,5.94E+02,4.01E+01,4.01E+01,2.09E+02,2.09E+02,1.97E+02,1.97E+02,,,,,,,
9.22E+04,6.55E+02,416.0650181,,1.02E+03,1.02E+03,9.73E+02,9.73E+02,5.06E+01,5.06E+01,2.12E+02,2.12E+02,2.08E+02,2.08E+02,,1.02E+03,1.02E+03,7.46E+02,7.46E+02,4.43E+01,4.43E+01,2.10E+02,2.10E+02,2.01E+02,2.01E+02,,,,,,,
94208,7.01E+02,437.6637951,,1.03E+03,1.03E+03,1.08E+03,1.08E+03,5.14E+01,5.14E+01,2.13E+02,2.13E+02,2.04E+02,2.04E+02,,1.02E+03,1.02E+03,8.78E+02,8.78E+02,4.71E+01,4.71E+01,2.11E+02,2.11E+02,2.02E+02,2.02E+02,,,,,,,
9.63E+04,7.31E+02,457.9788379,,1.03E+03,1.03E+03,1.10E+03,1.10E+03,5.28E+01,5.28E+01,2.14E+02,2.14E+02,2.05E+02,2.05E+02,,1.03E+03,1.03E+03,9.65E+02,9.65E+02,4.94E+01,4.94E+01,2.12E+02,2.12E+02,2.04E+02,2.04E+02,,,,,,,
98304,7.57E+02,478.9134448,,1.03E+03,1.03E+03,1.15E+03,1.15E+03,5.41E+01,5.41E+01,2.17E+02,2.17E+02,2.04E+02,2.04E+02,,1.03E+03,1.03E+03,1.04E+03,1.04E+03,5.13E+01,5.13E+01,2.14E+02,2.14E+02,2.04E+02,2.04E+02,,,,,,,
1.00E+05,7.64E+02,485.4498879,,1.03E+03,1.03E+03,1.09E+03,1.09E+03,5.43E+01,5.43E+01,2.18E+02,2.18E+02,2.04E+02,2.04E+02,,1.03E+03,1.03E+03,1.06E+03,1.06E+03,5.25E+01,5.25E+01,2.16E+02,2.16E+02,2.04E+02,2.04E+02,,,,,,,
102400,7.79E+02,499.1368541,,1.04E+03,1.04E+03,1.17E+03,1.17E+03,5.48E+01,5.48E+01,2.21E+02,2.21E+02,2.05E+02,2.05E+02,,1.03E+03,1.03E+03,1.10E+03,1.10E+03,5.34E+01,5.34E+01,2.18E+02,2.18E+02,2.04E+02,2.04E+02,,,,,,,
1.04E+05,7.73E+02,490.5454533,,1.03E+03,1.03E+03,1.05E+03,1.05E+03,5.56E+01,5.56E+01,2.25E+02,2.25E+02,2.12E+02,2.12E+02,,1.03E+03,1.03E+03,1.08E+03,1.08E+03,5.43E+01,5.43E+01,2.21E+02,2.21E+02,2.08E+02,2.08E+02,,,,,,,
