# {"t_start": 1582978408.9344244, "env_id": "Hopper-v2"} 
r,l,t
6.596438,10,345.536858
6.733806,9,345.614263
11.044317,14,345.733942
10.15113,13,345.841635
5.66649,11,345.936174
8.596263,10,346.020045
7.482444,9,346.096506
6.115295,8,346.164274
8.204339,10,346.247787
9.226531,12,346.353448
5.969738,8,346.420491
11.52893,13,346.529992
7.833484,12,346.633445
5.208399,7,346.692119
10.441906,12,346.795534
9.99607,15,346.918265
7.514527,9,346.991601
14.986051,17,347.139313
7.261269,10,347.226053
13.384411,13,347.33508
7.904751,10,347.418931
13.350267,14,347.536195
7.058627,9,347.615731
5.997802,9,347.693491
5.410381,7,347.751511
5.203858,8,347.81733
6.281283,8,347.883446
9.592161,26,348.105274
6.981773,11,348.197485
7.94452,13,348.305575
8.231504,10,348.390397
8.490536,14,348.509702
9.461536,12,348.614179
9.263162,12,348.717376
10.608938,14,348.835415
8.214204,10,348.915162
4.842139,7,348.96626
12.220254,16,349.08289
8.057555,13,349.180653
13.950158,16,349.303145
7.60894,9,349.382598
8.874431,12,349.483738
10.37213,12,349.596336
11.791622,14,349.701406
8.080036,10,349.787095
6.52067,9,349.863535
7.131402,10,349.946613
7.469292,10,350.033201
12.198993,16,350.168674
8.407877,10,350.253232
7.481966,14,350.373827
7.172099,9,350.450315
7.032118,9,350.534027
5.411307,7,350.593253
7.287494,12,350.698086
5.927543,9,350.773482
9.403744,11,350.864003
6.564223,8,350.931206
4.130713,7,350.991218
9.449181,12,351.092647
9.065774,19,351.255384
6.506253,8,351.32688
7.256097,9,351.407449
8.976575,11,351.502966
5.574319,8,351.576747
8.549401,11,351.670305
7.172665,10,351.756147
5.625021,8,351.824186
9.146958,11,351.920392
13.218944,14,352.042804
6.640376,9,352.120311
9.078679,11,352.219339
7.68155,12,352.326909
5.518979,8,352.396433
8.513708,10,352.482062
7.330139,12,352.586823
8.000885,9,487.219677
7.527283,9,487.329299
5.922277,8,487.443708
7.376806,9,487.562901
7.026722,11,487.7058
7.450507,10,487.867707
5.627475,9,487.972006
6.109703,10,488.107212
7.864481,9,488.222892
6.034371,9,488.344884
5.729403,7,488.437179
6.177833,11,488.584114
4.794072,8,488.678433
10.613138,12,488.850299
5.067769,8,488.945583
5.545377,7,489.02593
6.986296,13,489.18804
5.282225,11,489.319294
6.479173,9,489.424913
9.471871,12,489.573256
5.756322,8,489.667349
6.675816,10,489.779418
10.325601,13,489.939095
7.706444,11,490.068722
5.442578,7,490.16765
5.932451,8,490.264008
6.419007,9,490.37891
6.300164,8,490.474334
5.162806,8,490.570352
8.730106,10,490.679231
7.926871,10,490.79859
5.012336,9,490.928319
7.291752,9,491.054813
5.262028,8,491.164895
6.398046,9,491.27639
6.087605,9,491.381232
7.566462,9,491.483901
8.881729,12,491.623684
7.64056,10,491.751132
6.981776,9,491.868467
5.864834,9,491.991252
5.627801,8,492.091856
6.780033,9,492.189658
5.168899,8,492.284691
6.399597,8,492.381976
9.308293,11,492.504131
7.829368,10,492.62502
7.43167,9,492.735646
6.500106,9,492.852433
4.983734,7,492.946399
9.040379,12,493.098145
5.167927,7,493.186393
5.527483,8,493.29994
13.893963,14,493.457492
6.850394,10,493.564245
8.105843,10,493.68457
7.924197,12,493.839976
5.157651,7,493.927259
6.328118,9,494.108691
7.558239,9,494.204347
6.564796,8,494.291291
6.272626,8,494.392174
6.732376,9,494.500904
6.444597,9,494.603162
6.01763,9,494.722525
5.191659,8,494.818948
6.23379,8,494.909263
8.375981,10,495.030896
8.128492,11,495.170584
6.513145,8,495.25346
6.527009,8,495.341052
9.936253,12,495.500988
8.680553,10,495.633809
6.792681,9,495.748683
5.835555,8,495.844856
7.929509,10,495.972595
8.38945,13,496.133986
6.800566,8,496.232266
4.714947,7,496.322856
5.066384,8,496.414604
10.72931,12,496.56185
6.122642,9,496.673779
9.351136,11,496.818587
6.281524,8,496.928237
11.259386,14,497.114441
5.020117,7,497.206674
10.865171,16,497.423313
8.904063,12,497.577235
8.886439,12,497.731038
6.581668,8,497.821281
5.705549,8,497.903459
5.691762,8,498.016641
6.922849,11,498.164833
5.665113,8,498.269392
7.228955,9,498.391596
7.190973,9,498.505405
9.612671,12,498.654277
11.891167,15,498.862811
6.145645,8,498.977982
6.370465,10,499.110059
8.545679,14,499.286565
9.807229,13,499.452497
9.028346,14,499.615927
4.630321,7,499.697981
6.503328,8,499.796359
9.081065,12,499.925192
5.174978,8,500.025991
6.634727,9,500.148735
8.605437,11,500.292806
9.777231,11,500.435667
6.739682,9,500.540812
6.064545,8,500.642698
8.356595,11,500.766627
7.545547,9,500.871438
19.49554,19,501.122206
6.843427,8,501.226342
7.415307,10,501.347694
6.281222,9,501.456902
8.992552,12,501.600009
4.826323,7,501.67233
7.451514,10,501.773202
4.947021,7,501.851279
7.841919,10,501.962736
11.096105,13,502.114582
5.535931,10,502.231782
4.774845,7,502.309344
6.120987,8,502.403431
6.584292,9,502.49357
5.80234,9,502.597329
6.623612,8,502.691982
8.504699,14,502.85726
10.755946,16,503.031532
6.167057,10,503.15112
4.553693,7,503.23171
9.394095,10,503.349583
6.151792,8,503.456784
4.629961,9,503.574622
7.636021,9,503.682023
9.519423,12,503.819682
4.39545,7,503.906431
9.14976,12,504.044526
7.72207,9,504.149743
5.811791,9,504.250071
5.760743,8,504.345878
9.055552,12,504.493079
5.784449,10,504.60185
7.870724,10,504.720161
5.198818,7,504.797753
10.908139,15,504.964889
6.782956,9,505.067367
6.298466,9,505.182031
8.969322,11,505.343561
10.57085,13,505.505259
6.005728,9,505.61706
8.846171,11,505.745991
6.227726,9,505.843587
8.45124,10,505.957354
8.784757,11,506.092245
7.291737,9,506.202022
5.98215,8,506.30538
6.667981,9,506.415545
9.458043,11,506.549021
7.751568,9,506.647923
6.380488,8,506.739005
7.970727,11,506.888815
9.647752,12,507.04156
8.699023,12,507.189698
15.807718,17,507.406636
4.462261,7,507.488778
7.828759,11,507.609002
6.302234,9,507.711832
6.600126,9,507.814412
5.845925,10,507.938829
6.92064,11,508.081162
7.040233,10,508.210091
7.122489,9,508.321076
5.587818,9,508.424742
7.980446,11,508.561231
8.812176,11,508.68597
6.895289,9,508.788471
6.994836,9,508.900644
7.829617,10,509.023521
11.000573,14,509.171088
6.465561,8,509.257713
15.039784,23,509.527666
5.111162,8,509.617835
6.417118,8,509.713384
10.231507,12,509.843059
4.351772,7,509.928545
7.163231,9,510.053872
8.814003,12,510.219934
3.330673,6,510.289399
5.28342,8,510.393104
5.325759,7,510.491461
4.261231,7,510.572339
6.40455,9,510.688681
9.135941,13,510.826344
8.032117,10,510.947787
7.004011,9,511.057145
4.813339,7,511.134847
9.804774,12,511.281773
9.175778,11,511.410631
6.160055,11,511.544396
7.121691,10,511.666676
4.520447,7,511.75219
8.534127,10,511.872466
6.758025,9,511.980031
13.721219,17,512.195051
9.055799,10,665.79548
6.785048,9,665.875667
5.741841,9,665.949788
8.641993,10,666.033941
6.541284,8,666.100246
3.227935,8,666.167051
7.778923,10,666.253894
5.517389,7,666.311612
6.548217,9,666.38661
7.405425,9,666.462247
10.313604,12,666.56269
6.535242,8,666.633469
6.207118,9,666.709851
8.210754,12,666.809662
6.648643,9,666.88256
6.871442,9,666.957833
6.033564,9,667.034428
5.736139,9,667.112964
7.267941,9,667.191931
5.213475,8,667.259423
5.234517,10,667.343746
5.879149,9,667.418502
4.78183,8,667.486159
5.111114,8,667.555396
7.683979,9,667.63512
5.990463,9,667.712605
5.180758,8,667.781988
12.181225,14,667.901478
6.497962,9,667.974087
10.297704,13,668.083872
5.71297,7,668.143899
4.684708,8,668.213323
8.333272,9,668.289419
7.300457,9,668.367813
7.760235,10,668.452852
5.326328,7,668.512344
8.36971,10,668.599722
8.05827,10,668.685028
4.960496,8,668.751745
5.627667,8,668.819404
6.390451,9,668.89537
4.666741,7,668.954851
6.018772,10,669.03919
4.043353,6,669.089574
4.976847,7,669.147949
5.539182,8,669.217589
5.04274,7,669.275894
5.505806,7,669.334228
6.773856,8,669.40235
3.914228,7,669.461621
5.408733,8,669.53098
8.395487,10,669.61683
8.08422,11,669.709122
5.476977,7,669.770241
5.256189,7,669.82928
8.739135,11,669.922292
5.89796,8,669.991884
7.413442,9,670.069044
9.61241,11,670.167254
4.75904,7,670.226256
7.200104,9,670.303709
3.249607,6,670.355827
8.120783,10,670.441761
3.928255,6,670.492827
8.418369,12,670.596369
6.879425,9,670.676179
6.710492,9,670.756273
5.865573,9,670.831562
6.22475,8,670.901659
5.962103,9,670.98067
4.28375,7,671.041752
5.352899,7,671.101413
5.504258,10,671.185956
6.46949,8,671.255411
5.088719,7,671.317005
6.384852,8,671.384244
7.297365,10,671.477093
5.12305,7,671.545549
9.480297,12,671.662964
7.157074,9,671.74925
4.96846,9,671.839803
9.411893,11,671.945368
5.938403,8,672.023489
6.051817,10,672.12024
5.180955,11,672.22738
6.972876,10,672.324528
7.950541,10,672.422864
5.3081,7,672.490644
5.979371,8,672.569885
9.180573,11,672.67935
6.110868,9,672.766423
4.475128,7,672.836686
10.56111,12,672.952798
8.206833,10,673.049343
6.236811,8,673.127905
6.363696,8,673.207786
4.532718,8,673.284135
4.184617,8,673.362221
5.079048,8,673.439233
5.005604,8,673.516955
3.515042,6,673.575217
5.747793,8,673.65374
5.299999,7,673.724303
7.031184,10,673.82344
6.554928,9,673.912269
4.636229,7,673.979873
8.604662,10,674.076588
4.71349,7,674.142898
5.109397,9,674.229315
5.746406,8,674.307905
8.006159,10,674.404284
6.103893,10,674.499585
5.982797,9,674.584044
4.361216,7,674.651896
7.927163,10,674.749631
5.515185,8,674.833621
7.597266,10,674.929029
7.080823,9,675.015501
4.903408,9,675.103466
8.238764,10,675.200102
5.746335,8,675.279536
7.279463,9,675.367267
11.067268,12,675.479596
4.41783,7,675.544452
4.861125,7,675.606889
5.255209,7,675.674331
8.56731,11,675.77983
6.477181,9,675.859514
5.972439,8,675.933232
4.414819,7,675.996279
6.305529,8,676.069977
5.865349,8,676.156197
4.850728,7,676.22099
4.556372,8,676.295445
4.686622,7,676.360967
7.319272,12,676.472055
5.143083,9,676.554998
6.056887,9,676.639956
6.273223,9,676.727905
4.806301,7,676.793783
7.907584,10,676.89747
7.252595,9,676.980555
6.147762,8,677.0529
7.619349,11,677.151064
5.241941,7,677.212973
10.552879,12,677.319815
5.175597,11,677.4185
6.294052,10,677.511009
5.827553,8,677.583825
5.934976,8,677.656238
10.318868,13,677.771796
7.932647,11,677.872091
7.428481,9,677.953322
6.31116,10,678.043182
11.317778,12,678.153363
7.02275,9,678.234516
4.202978,8,678.307186
5.933028,8,678.381339
5.852786,7,678.44443
9.328681,11,678.546218
6.027275,8,678.618359
8.755806,11,678.71768
7.885872,11,678.816233
5.460177,8,678.887292
4.876479,7,678.94997
6.193504,8,679.02173
5.912892,8,679.093656
6.127502,9,679.174788
6.792727,8,679.250008
4.258009,7,679.316263
6.140105,9,679.398595
10.163531,13,679.509775
9.957887,14,679.629512
5.501155,8,679.696602
5.24425,7,679.756154
6.103641,8,679.825948
7.922281,10,679.909514
6.294855,8,679.977757
5.709486,9,680.052212
11.044429,13,680.162229
7.886603,9,680.242327
5.215593,7,680.302661
5.061667,7,680.362772
9.481637,11,680.456386
4.79446,7,680.516453
4.917514,7,680.575618
5.92148,8,680.644288
5.378445,7,680.704896
5.46794,8,680.774198
7.18255,10,680.858847
6.257565,8,680.926708
6.196346,8,680.995079
11.153118,14,681.139002
8.403611,11,681.235157
7.006891,9,681.316529
8.772657,13,681.428296
12.177444,17,681.575194
4.826346,8,681.659306
9.329482,11,681.755275
5.276021,7,681.816957
5.079599,9,681.909269
9.213004,10,682.007883
6.142264,8,682.080697
4.425973,7,682.140352
7.288609,9,682.219858
6.284422,10,682.306373
5.756223,10,682.402701
5.898317,8,682.473096
4.75236,9,682.550026
5.96876,9,682.627554
8.074853,12,682.729006
6.793834,9,682.811035
6.61881,9,682.889178
6.726428,9,682.968355
6.45419,9,683.045051
6.64883,9,683.123064
6.12404,8,683.19157
6.891213,10,683.276927
5.413489,7,683.343766
5.676217,8,683.415124
7.611434,10,683.500456
4.328977,7,683.56124
4.202489,7,683.625037
8.661852,11,683.724813
6.358852,8,683.793468
8.146574,10,683.886847
4.054943,7,683.946194
4.846089,8,684.016089
5.639927,8,684.083275
6.389564,9,684.158537
5.231279,7,841.645411
6.426224,8,841.731819
4.754877,8,841.830878
6.722722,9,841.938626
4.623663,8,842.035925
5.947222,8,842.129458
4.284592,8,842.221501
5.506438,8,842.31734
5.531192,8,842.403327
6.905362,9,842.495908
4.727048,8,842.578402
31.897972,26,842.861112
7.04981,9,842.959449
4.416111,7,843.036223
6.189407,8,843.118341
5.154473,7,843.194623
5.505271,8,843.285064
4.81038,7,843.372115
5.484788,7,843.457721
6.278368,8,843.538633
5.813553,8,843.629035
6.181941,9,843.720174
5.380103,8,843.806594
6.732187,11,843.932193
4.271948,7,844.033814
5.223535,7,844.136477
7.050516,9,844.241531
5.991422,8,844.331828
21.08223,20,844.555476
5.300937,7,844.624208
5.556978,8,844.716897
3.41081,9,844.815372
5.779233,8,844.897347
7.291762,9,844.996798
3.990683,7,845.075426
5.61589,7,845.158786
5.471171,7,845.246704
4.276318,7,845.322043
6.483814,9,845.429832
5.325226,8,845.525613
6.046446,8,845.624302
8.413306,10,845.737512
5.134247,7,845.824748
4.279336,7,845.903429
7.544026,9,846.002398
6.076769,8,846.089623
8.064489,10,846.206073
4.877198,7,846.277546
6.288219,9,846.367079
6.322839,8,846.456079
4.792397,7,846.533553
5.892718,8,846.619706
6.959408,9,846.712879
4.839976,7,846.786484
4.567094,7,846.862388
5.654856,9,846.956099
3.490309,6,847.016097
4.568155,7,847.094683
3.966492,8,847.185423
5.871775,8,847.273508
5.290656,7,847.355155
4.932215,7,847.438956
4.242171,7,847.521743
5.167659,7,847.600691
7.379887,10,847.726453
6.637281,9,847.832684
6.298552,8,847.930284
4.57148,7,848.018369
4.251466,7,848.098679
8.453449,11,848.225989
3.393763,7,848.302125
5.321724,7,848.392863
5.528861,7,848.4711
75.08365,48,848.961372
5.040532,8,849.055286
4.845172,7,849.136387
5.366969,9,849.243912
4.246447,7,849.32284
7.045916,9,849.422013
5.456165,7,849.496716
5.703824,9,849.594499
7.557447,9,849.697664
4.410192,7,849.776874
7.709125,10,849.89481
6.236906,9,850.006969
6.772844,10,850.12728
6.717227,8,850.223387
10.430444,12,850.36333
9.30276,10,850.486897
5.257305,8,850.579666
5.153596,7,850.661636
5.262294,8,850.753911
6.032146,8,850.838116
6.241251,8,850.928269
5.80664,8,851.025843
6.915454,9,851.120607
11.869803,13,851.2597
6.201546,8,851.345488
7.059506,9,851.439712
4.027084,7,851.516932
6.17343,8,851.60694
4.849458,7,851.679253
5.490315,7,851.756167
4.400045,7,851.83331
5.636149,8,851.920656
4.16309,7,851.998694
5.384215,8,852.098999
8.553922,10,852.212252
5.208111,7,852.291878
5.153667,7,852.365199
6.455364,8,852.461056
3.83015,7,852.536844
8.292771,10,852.645549
4.657227,7,852.727909
6.883304,8,852.811442
4.92319,7,852.889347
5.319663,7,852.96203
4.935181,7,853.03966
3.603054,7,853.116331
5.991045,8,853.209149
5.296148,8,853.301458
4.528038,7,853.390113
4.203248,7,853.475487
5.286025,7,853.554722
5.503888,8,853.644103
5.331439,8,853.738883
6.036099,8,853.826394
5.445537,7,853.897322
4.540428,8,853.991686
4.65852,7,854.066893
6.056488,8,854.15196
5.531774,8,854.247327
7.154991,9,854.350198
3.637496,7,854.429613
8.170844,10,854.538688
4.788608,7,854.619843
4.106802,7,854.697006
4.828094,7,854.778509
3.766197,6,854.843751
5.204524,8,854.940641
5.661194,8,855.032837
4.664746,7,855.117146
6.587354,8,855.212852
4.466676,7,855.293109
5.719862,8,855.384127
8.18267,10,855.495637
5.863313,8,855.583719
7.318929,9,855.678479
5.531746,8,855.771398
5.957553,8,855.86582
4.066809,7,855.946387
4.383071,7,856.029628
4.80084,7,856.117343
6.789428,9,856.227209
4.674447,7,856.307172
5.958073,8,856.398566
6.87428,9,856.498271
4.922354,8,856.582958
5.305747,8,856.672631
7.811223,11,856.794639
4.899693,7,856.873873
5.591071,8,856.960075
4.838039,7,857.043558
6.208661,8,857.130346
5.457576,8,857.219347
5.3492,8,857.304395
3.378998,6,857.3703
6.692353,9,857.470018
4.821088,7,857.554029
5.252026,7,857.633569
5.734586,8,857.724882
6.669052,8,857.815706
6.232458,8,857.912044
3.593713,6,857.983077
6.33698,8,858.07532
4.590725,7,858.158774
4.801558,7,858.240186
6.91626,9,858.337497
5.178138,8,858.432722
8.276927,11,858.558647
4.750473,7,858.644951
4.909458,7,858.729211
5.630528,7,858.809186
6.102048,8,858.901262
8.055626,11,859.008389
4.430874,7,859.087738
99.032911,58,859.768169
5.59842,8,859.859974
6.692904,9,859.965294
5.695768,8,860.049521
5.19223,7,860.118865
8.115084,10,860.223686
5.991101,8,860.314419
7.109366,9,860.418873
5.82495,8,860.513251
3.52812,6,860.585122
10.73974,12,860.721277
7.814612,9,860.817813
5.690065,9,860.916137
4.250185,7,860.992375
4.320113,7,861.067803
5.761772,8,861.149997
5.871508,8,861.236586
5.125631,8,861.321093
5.163899,8,861.405209
5.847969,8,861.489604
5.089338,7,861.563087
6.863599,10,861.667451
7.118897,9,861.754764
5.226977,8,861.837886
8.119976,10,861.945149
5.063508,7,862.014925
7.275041,9,862.102221
3.783387,7,862.177726
6.21822,9,862.27437
5.089045,8,862.362514
7.015852,9,862.460588
5.742423,8,862.546011
6.745578,9,862.642953
4.617939,7,862.710747
5.674403,7,862.782642
5.59932,7,862.856284
7.235337,9,862.954499
6.241833,8,863.035721
6.888368,9,863.128228
4.480355,7,863.203155
5.235834,7,863.284722
4.45975,7,863.362174
6.288955,8,863.446914
8.514284,11,863.56298
4.993809,7,863.640588
9.030684,11,863.752582
10.152472,12,863.876517
6.331479,8,863.960753
4.55857,7,864.039216
9.67525,12,864.1683
4.748313,7,864.247151
6.078362,8,864.327795
6.740267,8,864.41186
4.232312,7,864.490345
6.326736,8,1026.43571
7.182648,10,1026.537032
4.449167,7,1026.607048
4.258516,7,1026.676482
5.874854,8,1026.750768
34.509829,29,1027.047672
6.713675,9,1027.141607
5.576899,8,1027.221833
8.092519,11,1027.329738
4.618141,7,1027.403498
4.876849,7,1027.475705
8.87603,11,1027.583466
7.727802,10,1027.685427
10.755448,13,1027.798151
3.364915,6,1027.85649
4.358498,7,1027.93073
6.496355,10,1028.017349
40.410151,34,1028.310736
7.36183,9,1028.38614
6.111299,8,1028.45654
4.170427,7,1028.516903
5.789602,8,1028.5851
6.214152,8,1028.653177
5.644791,8,1028.723733
7.363807,10,1028.806312
6.822165,9,1028.885683
5.782703,8,1028.951492
4.323541,7,1029.010424
9.681288,12,1029.116619
5.276755,8,1029.188128
6.663392,9,1029.262917
5.652325,8,1029.336413
5.775553,8,1029.399951
3.965058,7,1029.459507
6.286286,9,1029.543183
5.596876,8,1029.610117
23.064478,22,1029.814349
4.223801,7,1029.883928
10.397703,12,1029.998288
8.285107,11,1030.104577
6.09604,9,1030.190434
