# {"env_id": "HalfCheetah-v2", "t_start": 1582899377.4421363} 
r,l,t
2403.611316,1000,28988.036009
2358.368941,1000,28997.373624
2557.696436,1000,29076.078258
2510.736491,1000,29085.572429
2502.567054,1000,29164.533775
2734.26846,1000,29174.168057
2415.255013,1000,29252.670227
2560.074104,1000,29262.037402
2433.8496,1000,29339.933791
2619.558601,1000,29349.41703
2610.649016,1000,29445.416182
2555.02965,1000,29454.987667
2546.291138,1000,29534.136304
2293.731392,1000,29543.922197
2643.049724,1000,29622.30687
2615.684943,1000,29631.825176
2340.371763,1000,29710.542361
2708.388499,1000,29720.370087
2776.092884,1000,29799.537924
2687.082491,1000,29809.132505
2726.712145,1000,29887.59163
2604.565579,1000,29897.095885
2583.494214,1000,29975.836899
2550.936304,1000,29985.343469
2698.427177,1000,30064.312548
2786.083891,1000,30073.66852
2804.328946,1000,30152.114789
2650.197534,1000,30161.365522
2830.335087,1000,30240.639189
2839.230894,1000,30249.990498
2774.064341,1000,30328.793685
2692.387052,1000,30338.223735
2757.818077,1000,30417.015864
2620.397462,1000,30426.481434
2746.67846,1000,30436.038409
2661.5188,1000,30514.932612
2754.247667,1000,30524.202506
2846.34897,1000,30603.632389
2920.241509,1000,30613.287702
2888.377859,1000,30692.11409
2657.133351,1000,30701.572751
2638.426518,1000,30779.104168
2762.597907,1000,30788.626925
2764.752925,1000,30865.036554
2832.348084,1000,30874.592804
2696.776914,1000,30951.908084
2868.341559,1000,30961.352158
2971.944423,1000,31040.927661
2595.031885,1000,31050.431364
2903.280033,1000,31127.913445
2713.556179,1000,31137.549164
2955.885181,1000,31215.561647
2990.535186,1000,31225.058157
2964.726355,1000,31303.514543
2599.006137,1000,31312.963359
2475.069845,1000,31391.304688
2926.020743,1000,31400.778737
3015.984578,1000,31478.633731
2707.489178,1000,31488.265132
3102.13263,1000,31567.366607
2954.180167,1000,31576.802819
2947.124834,1000,31673.558168
2689.30327,1000,31683.008949
2712.958587,1000,31763.253474
2806.184927,1000,31772.615379
2818.05755,1000,31852.634277
2831.468736,1000,31861.969231
2812.989261,1000,31940.939776
3069.102599,1000,31950.305206
2857.124533,1000,32029.130931
2896.87989,1000,32038.353361
2963.04987,1000,32117.77074
2998.313608,1000,32127.147758
2740.051002,1000,32206.669748
2897.733067,1000,32216.088169
2917.301885,1000,32295.271318
2958.519086,1000,32304.720346
2789.261263,1000,32314.116482
2928.732285,1000,32392.086194
2984.50297,1000,32401.61191
3190.696132,1000,32480.17784
2950.548647,1000,32489.622648
3010.208819,1000,32567.810237
3189.603857,1000,32577.31721
3145.127636,1000,32656.040375
3111.368139,1000,32665.481975
3112.66163,1000,32743.805654
3152.732506,1000,32753.499763
3084.902042,1000,32833.334519
3116.421196,1000,32841.839976
3451.857304,1000,32920.693527
3095.254371,1000,32930.30728
3329.860337,1000,33009.472752
3122.470697,1000,33018.912888
3306.117177,1000,33098.473307
3166.792455,1000,33107.489757
3335.816836,1000,33187.994807
2939.495154,1000,33197.488145
3216.237971,1000,33276.35095
3150.165979,1000,33286.0425
3141.721913,1000,33364.143613
3144.000171,1000,33373.378328
3505.890565,1000,33452.132029
3209.988754,1000,33461.489085
3056.901482,1000,33539.736109
3034.929177,1000,33549.575429
3144.819869,1000,33626.28851
2985.234417,1000,33636.122428
2989.126581,1000,33714.976469
3238.806888,1000,33724.57397
3031.05985,1000,33803.056925
2908.378681,1000,33813.281588
3068.472275,1000,33908.590369
2869.929131,1000,33918.414906
2740.658292,1000,33997.713994
2943.353669,1000,34007.136692
3036.404614,1000,34086.735032
3207.234963,1000,34096.170433
2978.157774,1000,34172.786902
3250.689293,1000,34182.2041
3165.815431,1000,34191.771937
3126.914677,1000,34271.190007
3386.935665,1000,34280.824209
3111.529939,1000,34360.472251
3168.796068,1000,34369.973201
2896.731514,1000,34449.509927
3143.972478,1000,34459.042081
3115.369315,1000,34538.539796
3205.93079,1000,34547.800594
3337.874405,1000,34627.687979
3478.08521,1000,34637.279544
3281.955717,1000,34717.021277
3292.707614,1000,34726.578206
1216.637041,1000,34807.128793
3118.680541,1000,34816.656726
3251.22868,1000,34889.84181
3081.66985,1000,34899.229982
3104.150665,1000,34979.489354
3012.150404,1000,34988.92779
2984.845557,1000,35066.923009
3276.399432,1000,35076.500172
3213.90769,1000,35155.468538
3440.962059,1000,35164.889219
3260.903567,1000,35245.373829
3415.914635,1000,35254.911958
3399.537403,1000,35333.865799
3464.120657,1000,35343.369594
3141.955168,1000,35421.935736
3365.320454,1000,35430.793416
3349.154275,1000,35507.599059
3262.799216,1000,35516.993393
3241.820059,1000,35595.86813
3392.754586,1000,35605.141783
2964.330733,1000,35683.478733
3295.530269,1000,35692.897596
3080.419977,1000,35771.338972
3278.152204,1000,35780.31471
3103.087714,1000,35858.390133
3437.623272,1000,35868.137746
3279.728662,1000,35947.755943
3626.450538,1000,35957.170504
3232.359837,1000,35966.496559
3327.405394,1000,36045.559057
3000.613534,1000,36055.313625
2620.503834,1000,36151.853766
3313.096778,1000,36161.519165
3299.998582,1000,36241.282316
3613.475068,1000,36250.92489
3496.897956,1000,36330.358944
3123.758088,1000,36340.045638
3459.380733,1000,36420.467932
3463.62165,1000,36430.320708
3412.399679,1000,36509.932546
3134.103252,1000,36519.428891
3444.260668,1000,36598.193666
3484.074986,1000,36607.650943
3127.707755,1000,36686.648359
3287.838311,1000,36696.151587
3317.763405,1000,36775.08894
3414.017039,1000,36784.582033
3075.137311,1000,36865.073336
3436.24232,1000,36874.630055
3207.100956,1000,36954.808224
3401.821694,1000,36964.394432
3388.644509,1000,37043.451455
3105.61612,1000,37053.329678
2926.071143,1000,37135.01521
3440.972834,1000,37144.505959
3313.157315,1000,37223.546847
3265.37309,1000,37233.098447
3439.352832,1000,37314.73524
3302.015759,1000,37324.020878
3076.606092,1000,37403.346133
3075.360351,1000,37412.666974
3489.096347,1000,37491.476133
3455.426798,1000,37500.723867
3200.380866,1000,37580.818923
3243.368155,1000,37590.185704
3182.18353,1000,37671.871001
3439.759715,1000,37681.69118
3258.921895,1000,37759.332737
3364.204094,1000,37768.827594
3197.814604,1000,37847.035633
3399.097212,1000,37856.620497
3251.122903,1000,37866.426664
3591.31393,1000,37946.245027
3555.556246,1000,37956.148301
3327.250808,1000,38033.000776
3422.438534,1000,38042.960106
3291.009964,1000,38122.04148
3214.669984,1000,38131.662307
3222.618181,1000,38210.22705
3348.545421,1000,38219.634444
3324.539081,1000,38296.663596
3144.352035,1000,38305.866576
3325.906425,1000,38401.411624
3003.085603,1000,38410.900956
3071.748628,1000,38490.217261
3438.885581,1000,38499.715588
3408.877554,1000,38578.870453
3377.950343,1000,38588.586965
3251.894742,1000,38667.303671
3211.397052,1000,38677.028275
3415.942424,1000,38755.448499
3167.189923,1000,38764.893641
3245.880353,1000,38844.114868
3342.560696,1000,38853.622635
3322.203291,1000,38933.446761
3110.343111,1000,38942.904564
3203.778123,1000,39021.497611
3215.899162,1000,39031.232411
3220.021206,1000,39109.980921
3300.366463,1000,39119.314222
3437.152771,1000,39198.032963
3209.793046,1000,39207.38222
3311.057973,1000,39285.554659
3246.034906,1000,39295.124941
3411.324286,1000,39373.278694
3512.688361,1000,39382.819124
3247.792761,1000,39461.244005
3230.087095,1000,39470.838339
3374.553156,1000,39549.948833
3408.927121,1000,39559.253227
3422.624038,1000,39638.667662
3054.310761,1000,39648.016147
3153.539128,1000,39726.548123
3511.744361,1000,39736.314758
3434.98189,1000,39745.860315
3356.031153,1000,39824.547493
3053.342157,1000,39834.019747
3083.546442,1000,39914.043463
2828.13968,1000,39923.276295
3148.111239,1000,40001.908581
3049.297893,1000,40011.550455
3474.214629,1000,40091.260069
3121.575783,1000,40100.609211
3419.537896,1000,40178.835585
3253.598342,1000,40188.529485
3238.963986,1000,40266.617609
3414.533504,1000,40276.208608
3338.159715,1000,40354.951729
3260.246186,1000,40364.624947
3045.231153,1000,40443.832876
3383.180641,1000,40453.260152
3391.83911,1000,40531.975295
3543.803005,1000,40541.414531
3499.130478,1000,40637.491248
3337.20553,1000,40647.053729
3202.961959,1000,40726.258157
3311.097738,1000,40735.435371
3558.048157,1000,40814.7208
3219.669987,1000,40823.92477
3148.445813,1000,40904.221102
3537.51091,1000,40913.457504
3293.411715,1000,40991.626763
3575.200005,1000,41001.388528
3298.339303,1000,41079.755508
3573.306821,1000,41089.376016
3672.137009,1000,41167.647741
3276.397231,1000,41177.087799
3016.337434,1000,41254.310832
3605.531152,1000,41263.82571
3406.41442,1000,41343.126399
3224.175912,1000,41353.08781
3421.506515,1000,41430.895378
3577.246939,1000,41440.427672
3534.793431,1000,41518.142102
3258.894719,1000,41527.735658
3551.40572,1000,41605.554914
